"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",375.831660402582,0.375831660402582,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",361.177344866974,0.361177344866974,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",240.544639684686,0.240544639684686,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",277.830151776925,0.277830151776925,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",326.502799620357,0.326502799620357,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",218.539169633914,0.218539169633914,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",239.17969262402,0.23917969262402,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",306.545957543676,0.306545957543676,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",177.940899029636,0.177940899029636,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",457.894499281338,0.457894499281338,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",333.924284225304,0.333924284225304,0
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",363.355162877269,0.363355162877269,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",362.519351640913,0.362519351640913,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",336.050486590466,0.336050486590466,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",370.661342356925,0.370661342356925,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",332.500175372388,0.332500175372388,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",252.538183804973,0.252538183804973,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",322.541978007848,0.322541978007848,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",187.2495240641,0.1872495240641,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",423.964607815833,0.423964607815833,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",409.886214215931,0.409886214215931,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",389.190755275195,0.389190755275195,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",164.000448995466,0.164000448995466,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",439.219898495139,0.439219898495139,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",295.551221433925,0.295551221433925,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",317.936111754079,0.317936111754079,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",365.287882034409,0.365287882034409,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",374.057410331261,0.374057410331261,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",531.814441906135,0.531814441906135,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",360.505435942287,0.360505435942287,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",190.444562683751,0.190444562683751,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",447.914870859677,0.447914870859677,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",453.881156486204,0.453881156486204,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",545.794735596246,0.545794735596246,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",341.820572396045,0.341820572396045,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",277.870900970356,0.277870900970356,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",594.642152203051,0.594642152203051,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",388.542692175179,0.388542692175179,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",207.326198953979,0.207326198953979,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",363.168018433043,0.363168018433043,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",281.84922964374,0.28184922964374,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",317.92162315196,0.31792162315196,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",207.243795029626,0.207243795029626,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",331.246609440313,0.331246609440313,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",310.522776987909,0.310522776987909,0
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",346.5411400839,0.3465411400839,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",486.571366929638,0.486571366929638,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",439.184884372935,0.439184884372935,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",322.561296144158,0.322561296144158,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",341.242839385359,0.341242839385359,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",537.860716690375,0.537860716690375,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",611.899888437165,0.611899888437165,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",477.841380443806,0.477841380443806,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",471.818951483783,0.471818951483783,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",429.286150646931,0.429286150646931,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",570.560284356816,0.570560284356816,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",385.259816404869,0.385259816404869,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",453.934583206319,0.453934583206319,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",201.950927556936,0.201950927556936,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",307.264954425591,0.307264954425591,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",489.851827933308,0.489851827933308,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",476.592945891753,0.476592945891753,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",465.880737524003,0.465880737524003,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",310.588579389332,0.310588579389332,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",413.912838228953,0.413912838228953,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",537.879732980855,0.537879732980855,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",270.529405523575,0.270529405523575,0
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",353.234572430665,0.353234572430665,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",365.86652058304,0.36586652058304,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",467.565641215515,0.467565641215515,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",507.885609920322,0.507885609920322,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",265.208768230423,0.265208768230423,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",430.096304983635,0.430096304983635,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",545.166594324201,0.545166594324201,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",437.301969785494,0.437301969785494,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",325.907257702511,0.325907257702511,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",363.184619956428,0.363184619956428,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",276.569643390303,0.276569643390303,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",468.769402577436,0.468769402577436,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",322.559183222893,0.322559183222893,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",678.001419128123,0.678001419128123,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",290.028951094428,0.290028951094428,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",329.237825121709,0.329237825121709,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",238.493596943044,0.238493596943044,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",634.525048076284,0.634525048076284,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",175.300653133945,0.175300653133945,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",266.544738086395,0.266544738086395,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",366.020461980952,0.366020461980952,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",273.295822995806,0.273295822995806,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",353.210726606449,0.353210726606449,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",384.65733203202,0.38465733203202,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",407.284302746575,0.407284302746575,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",310.605180912717,0.310605180912717,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",425.959507224434,0.425959507224434,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",487.866285747259,0.487866285747259,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",327.212741126004,0.327212741126004,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",185.936494494854,0.185936494494854,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",321.212346914763,0.321212346914763,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",347.956495406379,0.347956495406379,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",265.19910916204,0.26519910916204,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",315.249683439106,0.315249683439106,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",428.655594607335,0.428655594607335,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",374.067974937134,0.374067974937134,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",511.282281586318,0.511282281586318,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",469.181724046848,0.469181724046848,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",227.201240797513,0.227201240797513,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",211.836380065051,0.211836380065051,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",371.217342464206,0.371217342464206,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",377.988349201587,0.377988349201587,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",313.942087094802,0.313942087094802,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",331.334446590972,0.331334446590972,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",339.853140962532,0.339853140962532,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",274.505319429863,0.274505319429863,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",245.195179128586,0.245195179128586,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",307.921771056499,0.307921771056499,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",558.576399304457,0.558576399304457,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",389.910959540885,0.389910959540885,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",243.956705490746,0.243956705490746,0
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",582.577069089893,0.582577069089893,0
11,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",590.347487529471,0.590347487529471,1
11,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",449.138250683063,0.449138250683063,1
11,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",562.792279164569,0.562792279164569,1
11,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",593.883008300509,0.593883008300509,1
11,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",589.686143211111,0.589686143211111,0
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",447.158745415436,0.447158745415436,1
11,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",428.835795077248,0.428835795077248,1
11,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",466.871394175541,0.466871394175541,1
11,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",502.60722953044,0.50260722953044,1
11,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",405.369089129636,0.405369089129636,1
11,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",577.88064907254,0.57788064907254,1
11,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",615.845314389844,0.615845314389844,1
11,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",434.739296761109,0.434739296761109,1
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",476.662972616396,0.476662972616396,1
11,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",505.165071500414,0.505165071500414,1
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",455.247309410879,0.455247309410879,1
11,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",536.616808307372,0.536616808307372,1
11,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",408.52337855631,0.40852337855631,1
11,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",507.169026285737,0.507169026285737,1
11,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",566.541506816066,0.566541506816066,1
11,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",442.148405684748,0.442148405684748,1
11,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",303.278776239495,0.303278776239495,1
11,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",445.84450846196,0.44584450846196,1
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",633.179719477994,0.633179719477994,1
11,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",520.102216623854,0.520102216623854,1
11,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",426.566819611253,0.426566819611253,1
11,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",428.749165310364,0.428749165310364,1
11,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",424.619008160334,0.424619008160334,1
11,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",418.637630239573,0.418637630239573,1
