"Subject","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
5,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1063,1.063,1
5,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1095,1.095,0
5,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",745,0.745,0
5,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",923,0.923,0
5,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",905,0.905,0
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1311,1.311,1
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",878,0.878,1
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",706,0.706,0
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",795,0.795,0
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1274,1.274,1
5,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1091,1.091,0
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1072,1.072,1
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",703,0.703,1
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",907,0.907,1
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",932,0.932,1
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",909,0.909,1
5,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1186,1.186,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1286,1.286,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",953,0.953,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",954,0.954,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",928,0.928,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1023,1.023,1
5,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1641,1.641,0
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",939,0.939,1
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",967,0.967,1
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",832,0.832,1
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",837,0.837,1
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",650,0.65,1
5,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",614,0.614,1
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",831,0.831,1
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",755,0.755,1
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",881,0.881,1
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",763,0.763,1
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",742,0.742,0
5,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",636,0.636,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1415,1.415,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",982,0.982,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1104,1.104,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1102,1.102,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1013,1.013,1
5,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",896,0.896,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",827,0.827,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",758,0.758,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",650,0.65,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",644,0.644,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1130,1.13,1
5,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",669,0.669,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",929,0.929,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",861,0.861,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",933,0.933,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",801,0.801,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",850,0.85,1
5,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",809,0.809,1
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1107,1.107,0
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",848,0.848,1
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",950,0.95,1
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",780,0.78,1
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1004,1.004,1
5,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",956,0.956,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",984,0.984,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1215,1.215,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",881,0.881,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1035,1.035,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",833,0.833,1
5,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",977,0.977,1
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1151,1.151,1
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",895,0.895,1
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1135,1.135,0
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",829,0.829,1
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",751,0.751,1
5,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",855,0.855,1
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",664,0.664,1
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",688,0.688,0
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",606,0.606,1
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",511,0.511,1
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",960,0.96,0
6,"triangle","label_you","Matching","label_you","Self","Self","self","Self","Self",666,0.666,1
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",724,0.724,1
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",741,0.741,1
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",850,0.85,1
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",675,0.675,1
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",857,0.857,0
6,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",811,0.811,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",738,0.738,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",876,0.876,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",693,0.693,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",762,0.762,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",721,0.721,1
6,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",882,0.882,1
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",1102,1.102,0
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",604,0.604,1
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",837,0.837,1
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",731,0.731,1
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",850,0.85,1
6,"diamond","label_1","Matching","label_1","£1","£1","1","£1","£1",699,0.699,0
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1108,1.108,0
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",873,0.873,1
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",939,0.939,1
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",907,0.907,1
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1261,1.261,0
6,"triangle","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",727,0.727,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1023,1.023,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",755,0.755,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",799,0.799,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",713,0.713,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1070,1.07,1
6,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",726,0.726,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",814,0.814,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",857,0.857,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",971,0.971,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",832,0.832,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",843,0.843,1
6,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",823,0.823,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",840,0.84,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",827,0.827,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",746,0.746,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1038,1.038,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1340,1.34,1
6,"diamond","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",850,0.85,1
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",906,0.906,1
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",788,0.788,0
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",959,0.959,1
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",731,0.731,0
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",597,0.597,1
6,"trapeze","label_you","Matching","label_you","Self","Self","self","Self","Self",973,0.973,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",954,0.954,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",719,0.719,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",740,0.74,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",766,0.766,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",633,0.633,1
6,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",654,0.654,1
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",848,0.848,1
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",825,0.825,1
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",857,0.857,1
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",559,0.559,1
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1660,1.66,0
6,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",841,0.841,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",610,0.61,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",687,0.687,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",822,0.822,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",612,0.612,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",832,0.832,1
6,"kite","label_1","Matching","label_1","£1","£1","1","£1","£1",813,0.813,1
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",873,0.873,0
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1065,1.065,1
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",652,0.652,0
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",879,0.879,1
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1065,1.065,1
6,"trapeze","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",656,0.656,0
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",937,0.937,1
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1271,1.271,1
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",755,0.755,1
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",711,0.711,1
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",633,0.633,1
6,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",770,0.77,1
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1216,1.216,0
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",712,0.712,0
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",802,0.802,1
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",957,0.957,1
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1027,1.027,1
6,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",717,0.717,1
6,"kite","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",869,0.869,1
6,"kite","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",942,0.942,1
6,"kite","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1003,1.003,1
6,"kite","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",795,0.795,1
6,"kite","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",875,0.875,1
