"Subject","Trial","Task","Block","Shape","ShapeCode","Label","LabelCode","Matching","ACC","RT_ms","Response","CorrectResp"
74,322,"Valence",2,"Rectangle","Sad","sad","Happy","Nonmatching",1,730,"n","n"
74,323,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",0,811,"n","m"
74,324,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",NA,NA,NA,"m"
74,325,"Valence",2,"Star","Neutral","neutral","Sad","Nonmatching",1,973,"n","n"
74,326,"Valence",2,"Star","Neutral","neutral","Happy","Nonmatching",1,982,"n","n"
74,327,"Valence",2,"Rectangle","Sad","sad","Happy","Nonmatching",1,1031,"n","n"
74,328,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",NA,NA,NA,"m"
74,329,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",0,675,"n","m"
74,330,"Valence",2,"Hexagon","Happy","happy","Sad","Nonmatching",0,966,"m","n"
74,331,"Valence",2,"Hexagon","Happy","happy","Neutral","Nonmatching",0,905,"m","n"
74,332,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",NA,NA,NA,"m"
74,333,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",1,700,"m","m"
74,334,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",0,626,"n","m"
74,335,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",1,751,"m","m"
74,336,"Valence",2,"Rectangle","Sad","sad","Neutral","Nonmatching",0,667,"m","n"
74,337,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",1,713,"m","m"
74,338,"Valence",2,"Hexagon","Happy","happy","Neutral","Nonmatching",0,749,"m","n"
74,339,"Valence",2,"Rectangle","Sad","sad","Neutral","Nonmatching",1,702,"n","n"
74,340,"Valence",2,"Hexagon","Happy","happy","Sad","Nonmatching",1,817,"n","n"
74,341,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",1,841,"m","m"
74,342,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",1,735,"m","m"
74,343,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",1,717,"m","m"
74,344,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",1,851,"m","m"
74,345,"Valence",2,"Star","Neutral","neutral","Happy","Nonmatching",1,717,"n","n"
74,346,"Valence",2,"Star","Neutral","neutral","Sad","Nonmatching",NA,NA,NA,"n"
74,347,"Valence",2,"Rectangle","Sad","sad","Happy","Nonmatching",1,968,"n","n"
74,348,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",1,730,"m","m"
74,349,"Valence",2,"Rectangle","Sad","sad","Happy","Nonmatching",NA,NA,NA,"n"
74,350,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",0,841,"n","m"
74,351,"Valence",2,"Rectangle","Sad","sad","Sad","Matching",1,652,"m","m"
74,352,"Valence",2,"Star","Neutral","neutral","Happy","Nonmatching",1,806,"n","n"
74,353,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",1,944,"m","m"
74,354,"Valence",2,"Hexagon","Happy","happy","Neutral","Nonmatching",0,1044,"m","n"
74,355,"Valence",2,"Star","Neutral","neutral","Sad","Nonmatching",1,969,"n","n"
74,356,"Valence",2,"Rectangle","Sad","sad","Neutral","Nonmatching",0,749,"m","n"
74,357,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",0,684,"n","m"
74,358,"Valence",2,"Star","Neutral","neutral","Neutral","Matching",1,920,"m","m"
74,359,"Valence",2,"Hexagon","Happy","happy","Happy","Matching",1,698,"m","m"
74,360,"Valence",2,"Hexagon","Happy","happy","Sad","Nonmatching",1,598,"n","n"
127,1,"Self",1,"Circle","Friend","friend",NA,"Matching",0,639,"m","n"
127,2,"Self",1,"Triangle","Self","self",NA,"Nonmatching",NA,NA,NA,"m"
127,3,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,907,"m","m"
127,4,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,795,"m","m"
127,5,"Self",1,"Square","Stranger","stranger",NA,"Matching",0,723,"m","n"
127,6,"Self",1,"Triangle","Self","self",NA,"Matching",1,446,"n","n"
127,7,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,829,"m","m"
127,8,"Self",1,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
127,9,"Self",1,"Triangle","Self","self",NA,"Matching",1,658,"n","n"
127,10,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,759,"m","m"
127,11,"Self",1,"Circle","Friend","friend",NA,"Matching",0,658,"m","n"
127,12,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,811,"m","m"
127,13,"Self",1,"Circle","Friend","friend",NA,"Matching",1,693,"n","n"
127,14,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,759,"m","m"
127,15,"Self",1,"Triangle","Self","self",NA,"Nonmatching",0,684,"n","m"
127,16,"Self",1,"Circle","Friend","friend",NA,"Matching",0,820,"m","n"
127,17,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,820,"m","m"
127,18,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,1000,"m","m"
127,19,"Self",1,"Triangle","Self","self",NA,"Matching",1,580,"n","n"
127,20,"Self",1,"Triangle","Self","self",NA,"Matching",1,659,"n","n"
127,21,"Self",1,"Square","Stranger","stranger",NA,"Matching",0,823,"m","n"
127,22,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,939,"n","n"
127,23,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",0,819,"n","m"
127,24,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,727,"m","m"
127,25,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,593,"m","m"
127,26,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,957,"m","m"
127,27,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,1007,"m","m"
127,28,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,784,"n","n"
127,29,"Self",1,"Circle","Friend","friend",NA,"Matching",1,951,"n","n"
127,30,"Self",1,"Triangle","Self","self",NA,"Matching",1,462,"n","n"
127,31,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,958,"n","n"
127,32,"Self",1,"Circle","Friend","friend",NA,"Matching",1,693,"n","n"
127,33,"Self",1,"Triangle","Self","self",NA,"Matching",1,490,"n","n"
127,34,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",0,752,"n","m"
127,35,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,848,"m","m"
127,36,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,624,"m","m"
127,37,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,518,"n","n"
127,38,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,789,"n","n"
127,39,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,791,"m","m"
127,40,"Self",1,"Triangle","Self","self",NA,"Matching",1,541,"n","n"
127,41,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,1054,"m","m"
127,42,"Self",1,"Circle","Friend","friend",NA,"Matching",NA,NA,NA,"n"
127,43,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,1057,"m","m"
127,44,"Self",1,"Circle","Friend","friend",NA,"Matching",1,758,"n","n"
127,45,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,788,"m","m"
127,46,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,791,"m","m"
127,47,"Self",1,"Triangle","Self","self",NA,"Matching",1,443,"n","n"
127,48,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,752,"m","m"
127,49,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,390,"n","n"
127,50,"Self",1,"Circle","Friend","friend",NA,"Matching",1,610,"n","n"
127,51,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,831,"m","m"
127,52,"Self",1,"Triangle","Self","self",NA,"Matching",1,661,"n","n"
127,53,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,762,"n","n"
127,54,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,646,"m","m"
127,55,"Self",1,"Triangle","Self","self",NA,"Matching",1,516,"n","n"
127,56,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",NA,NA,NA,"m"
127,57,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,1043,"m","m"
127,58,"Self",1,"Circle","Friend","friend",NA,"Nonmatching",1,819,"m","m"
127,59,"Self",1,"Triangle","Self","self",NA,"Nonmatching",1,1010,"m","m"
127,60,"Self",1,"Circle","Friend","friend",NA,"Matching",1,409,"n","n"
127,61,"Self",2,"Triangle","Self","self",NA,"Matching",1,658,"n","n"
127,62,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,691,"n","n"
127,63,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,770,"m","m"
127,64,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,998,"m","m"
127,65,"Self",2,"Circle","Friend","friend",NA,"Matching",1,631,"n","n"
127,66,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,762,"m","m"
127,67,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,679,"n","n"
127,68,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,892,"m","m"
127,69,"Self",2,"Circle","Friend","friend",NA,"Matching",1,764,"n","n"
127,70,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,746,"m","m"
127,71,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,764,"m","m"
127,72,"Self",2,"Triangle","Self","self",NA,"Matching",1,475,"n","n"
127,73,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,716,"m","m"
127,74,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,525,"n","n"
127,75,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,613,"n","n"
127,76,"Self",2,"Triangle","Self","self",NA,"Matching",1,617,"n","n"
127,77,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,699,"m","m"
127,78,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,779,"m","m"
127,79,"Self",2,"Circle","Friend","friend",NA,"Matching",1,529,"n","n"
127,80,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,628,"m","m"
127,81,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,820,"m","m"
127,82,"Self",2,"Circle","Friend","friend",NA,"Matching",1,657,"n","n"
127,83,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,799,"m","m"
127,84,"Self",2,"Triangle","Self","self",NA,"Matching",1,463,"n","n"
127,85,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,713,"n","n"
127,86,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,907,"m","m"
127,87,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,740,"m","m"
127,88,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,813,"m","m"
127,89,"Self",2,"Triangle","Self","self",NA,"Matching",1,572,"n","n"
127,90,"Self",2,"Circle","Friend","friend",NA,"Matching",1,682,"n","n"
127,91,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,662,"m","m"
127,92,"Self",2,"Circle","Friend","friend",NA,"Matching",1,913,"n","n"
127,93,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,597,"n","n"
127,94,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,603,"m","m"
127,95,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,780,"m","m"
127,96,"Self",2,"Triangle","Self","self",NA,"Matching",1,448,"n","n"
127,97,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,743,"m","m"
127,98,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,891,"m","m"
127,99,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,965,"n","n"
127,100,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,565,"n","n"
127,101,"Self",2,"Circle","Friend","friend",NA,"Matching",1,554,"n","n"
127,102,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,627,"m","m"
127,103,"Self",2,"Circle","Friend","friend",NA,"Matching",0,580,"m","n"
127,104,"Self",2,"Triangle","Self","self",NA,"Matching",1,570,"n","n"
127,105,"Self",2,"Triangle","Self","self",NA,"Matching",1,534,"n","n"
127,106,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,695,"m","m"
127,107,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,961,"m","m"
127,108,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,840,"m","m"
127,109,"Self",2,"Triangle","Self","self",NA,"Matching",1,546,"n","n"
127,110,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,741,"m","m"
127,111,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,779,"m","m"
127,112,"Self",2,"Circle","Friend","friend",NA,"Matching",1,667,"n","n"
127,113,"Self",2,"Circle","Friend","friend",NA,"Matching",1,664,"n","n"
127,114,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,649,"m","m"
127,115,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,632,"n","n"
127,116,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,693,"m","m"
127,117,"Self",2,"Triangle","Self","self",NA,"Nonmatching",1,848,"m","m"
127,118,"Self",2,"Triangle","Self","self",NA,"Matching",1,433,"n","n"
127,119,"Self",2,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
127,120,"Self",2,"Circle","Friend","friend",NA,"Nonmatching",1,727,"m","m"
127,121,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",1,788,"m","m"
127,122,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,804,"m","m"
127,123,"Valence",1,"Star","Happy","happy","Happy","Matching",1,619,"n","n"
127,124,"Valence",1,"Star","Happy","happy","Happy","Matching",1,748,"n","n"
127,125,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,965,"n","n"
127,126,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,886,"m","m"
127,127,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",0,865,"n","m"
127,128,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",1,999,"m","m"
127,129,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,936,"m","m"
127,130,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,885,"n","n"
127,131,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,852,"n","n"
127,132,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,971,"n","n"
127,133,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",NA,NA,NA,"n"
127,134,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",0,713,"m","n"
127,135,"Valence",1,"Star","Happy","happy","Happy","Matching",1,596,"n","n"
127,136,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",0,796,"n","m"
127,137,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,700,"n","m"
127,138,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",NA,NA,NA,"m"
127,139,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,884,"m","m"
127,140,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",1,933,"m","m"
127,141,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,786,"n","n"
127,142,"Valence",1,"Star","Happy","happy","Happy","Matching",1,744,"n","n"
127,143,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,845,"m","m"
127,144,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,720,"n","n"
127,145,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",1,807,"m","m"
127,146,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,836,"n","n"
127,147,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,1046,"m","m"
127,148,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,611,"n","n"
127,149,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,815,"m","m"
127,150,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,994,"m","m"
127,151,"Valence",1,"Star","Happy","happy","Happy","Matching",1,543,"n","n"
127,152,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",1,984,"m","m"
127,153,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",1,923,"m","m"
127,154,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,733,"n","n"
127,155,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,715,"n","n"
127,156,"Valence",1,"Star","Happy","happy","Happy","Matching",1,679,"n","n"
127,157,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,892,"n","n"
127,158,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",1,783,"m","m"
127,159,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",0,811,"n","m"
127,160,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",1,1039,"m","m"
127,161,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,752,"n","n"
127,162,"Valence",1,"Star","Happy","happy","Happy","Matching",1,652,"n","n"
127,163,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",NA,NA,NA,"n"
127,164,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,693,"m","m"
127,165,"Valence",1,"Star","Happy","happy","Happy","Matching",1,615,"n","n"
127,166,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,968,"m","m"
127,167,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,861,"m","m"
127,168,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,781,"m","n"
127,169,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,791,"n","n"
127,170,"Valence",1,"Star","Happy","happy","Happy","Matching",1,584,"n","n"
127,171,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,778,"m","n"
127,172,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",1,768,"m","m"
127,173,"Valence",1,"Star","Happy","happy","Happy","Matching",1,580,"n","n"
127,174,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,783,"n","n"
127,175,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,733,"m","m"
127,176,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",1,862,"m","m"
127,177,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,836,"m","m"
127,178,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",1,667,"n","n"
127,179,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",1,702,"m","m"
127,180,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,660,"n","m"
127,181,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,909,"m","m"
127,182,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,783,"n","n"
127,183,"Valence",2,"Star","Happy","happy","Happy","Matching",1,621,"n","n"
127,184,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,833,"m","m"
127,185,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,869,"m","m"
127,186,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,730,"n","n"
127,187,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,765,"n","n"
127,188,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,633,"m","m"
127,189,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,780,"m","m"
127,190,"Valence",2,"Star","Happy","happy","Happy","Matching",1,718,"n","n"
127,191,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,683,"n","n"
127,192,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",0,767,"n","m"
127,193,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,900,"m","m"
127,194,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",1,886,"m","m"
127,195,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,816,"m","n"
127,196,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,744,"m","m"
127,197,"Valence",2,"Star","Happy","happy","Happy","Matching",1,684,"n","n"
127,198,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,897,"n","n"
127,199,"Valence",2,"Star","Happy","happy","Happy","Matching",0,650,"m","n"
127,200,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",NA,NA,NA,"m"
127,201,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,700,"m","m"
127,202,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,730,"m","m"
127,203,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",NA,NA,NA,"n"
127,204,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",NA,NA,NA,"n"
127,205,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,740,"m","m"
127,206,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",0,893,"n","m"
127,207,"Valence",2,"Star","Happy","happy","Happy","Matching",1,694,"n","n"
127,208,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",0,932,"m","n"
127,209,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,755,"m","m"
127,210,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,620,"m","n"
127,211,"Valence",2,"Star","Happy","happy","Happy","Matching",1,591,"n","n"
127,212,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,700,"n","m"
127,213,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,922,"n","n"
127,214,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,782,"m","m"
127,215,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,815,"n","n"
127,216,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,796,"m","m"
127,217,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,695,"n","n"
127,218,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,682,"n","n"
127,219,"Valence",2,"Star","Happy","happy","Happy","Matching",1,698,"n","n"
127,220,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",0,748,"n","m"
127,221,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,1016,"n","n"
127,222,"Valence",2,"Star","Happy","happy","Happy","Matching",1,646,"n","n"
127,223,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,835,"m","m"
127,224,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,781,"m","m"
127,225,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,730,"n","n"
127,226,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,709,"m","m"
127,227,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",NA,NA,NA,"m"
127,228,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,701,"m","m"
127,229,"Valence",2,"Star","Happy","happy","Happy","Matching",1,765,"n","n"
