Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,705.696000019088,0.705696000019088,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,355.241900018882,0.355241900018882,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,491.222999989986,0.491222999989986,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,618.201200035401,0.618201200035401,0
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,395.139899977949,0.395139899977949,0
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,428.162599971984,0.428162599971984,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,328.892599965911,0.328892599965911,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,467.713700025342,0.467713700025342,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,636.129500053357,0.636129500053357,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,673.609399993438,0.673609399993438,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,321.473299991339,0.321473299991339,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,676.35840002913,0.67635840002913,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,535.50500003621,0.53550500003621,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,442.086499999277,0.442086499999277,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,489.02320000343,0.48902320000343,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,543.828400026541,0.543828400026541,0
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,581.693199987058,0.581693199987058,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,467.349999991711,0.467349999991711,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,284.969000029378,0.284969000029378,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,917.524899996351,0.917524899996351,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,497.606899996754,0.497606899996754,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,670.502800028771,0.670502800028771,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,772.712799953297,0.772712799953297,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,805.612399999518,0.805612399999518,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,454.590699984692,0.454590699984692,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,683.103899995331,0.683103899995331,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,744.943999976385,0.744943999976385,0
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,741.07000004733,0.74107000004733,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,720.765800040681,0.720765800040681,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,722.910799959209,0.722910799959209,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,485.048900009133,0.485048900009133,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,469.741699984297,0.469741699984297,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,500.39589998778,0.50039589998778,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,598.584700026549,0.598584700026549,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,608.660199970473,0.608660199970473,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,567.027500015683,0.567027500015683,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,569.783599989023,0.569783599989023,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,532.262199965771,0.532262199965771,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,687.578900018707,0.687578900018707,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,540.300299995579,0.540300299995579,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,445.890899980441,0.445890899980441,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,405.866600049194,0.405866600049194,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,534.850600000937,0.534850600000937,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,516.17899996927,0.51617899996927,0
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,623.18650004454,0.62318650004454,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,408.154999953695,0.408154999953695,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,447.071000002325,0.447071000002325,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,657.267100003082,0.657267100003082,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,712.886599998455,0.712886599998455,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,391.137099999469,0.391137099999469,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,451.337400008924,0.451337400008924,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,425.980800006073,0.425980800006073,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,687.76760000037,0.68776760000037,0
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,483.026799978688,0.483026799978688,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,479.462100018281,0.479462100018281,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,555.27000001166,0.55527000001166,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,433.830099995248,0.433830099995248,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,565.051999990828,0.565051999990828,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,516.701899992768,0.516701899992768,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,514.780699973926,0.514780699973926,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,504.391600028612,0.504391600028612,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,464.073300012387,0.464073300012387,0
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,566.548599977978,0.566548599977978,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,790.166400023736,0.790166400023736,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,565.14680001419,0.56514680001419,0
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,722.429000015836,0.722429000015836,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,509.63269994827,0.50963269994827,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,526.235099998303,0.526235099998303,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,451.873200014234,0.451873200014234,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,544.33980002068,0.54433980002068,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,493.300300033297,0.493300300033297,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,631.539699970745,0.631539699970745,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,536.821599991526,0.536821599991526,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,755.714200029615,0.755714200029615,0
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,731.205799966119,0.731205799966119,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,513.13300000038,0.51313300000038,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,618.740899953991,0.618740899953991,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,331.773500016425,0.331773500016425,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,513.293399999384,0.513293399999384,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,693.799900007434,0.693799900007434,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,637.471300025936,0.637471300025936,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,517.851199954748,0.517851199954748,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,644.393099995796,0.644393099995796,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,567.112699965946,0.567112699965946,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,465.021600015461,0.465021600015461,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,544.992500043008,0.544992500043008,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,752.428099978715,0.752428099978715,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,535.348100005649,0.535348100005649,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,760.653999983333,0.760653999983333,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,606.803699978627,0.606803699978627,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,635.572500003036,0.635572500003036,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,564.059900003485,0.564059900003485,0
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,703.262399998493,0.703262399998493,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,650.994699972216,0.650994699972216,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,542.538100038655,0.542538100038655,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,671.485400001984,0.671485400001984,1
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,565.229300002102,0.565229300002102,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,686.785500030965,0.686785500030965,1
12,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,632.759900006931,0.632759900006931,1
12,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,531.504199956544,0.531504199956544,0
12,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,517.828800017014,0.517828800017014,1
