"ExperimentName","Subject","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Session","Group","Label","Phase"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",713,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",752,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",614,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1036,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",514,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",712,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",660,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",795,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",801,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",717,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",755,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"n",842,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",672,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",918,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",748,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",882,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",872,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",574,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",836,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1002,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",1072,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"n",861,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",1021,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",611,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",873,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",351,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",677,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1035,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",833,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",664,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",755,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",511,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",981,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",641,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",1034,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",992,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",614,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",876,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",642,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",552,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",718,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",757,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",955,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",951,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",957,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",857,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",415,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1045,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",699,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",674,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",616,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",856,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",932,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",586,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",784,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",614,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",1036,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",547,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",393,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",479,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"n",836,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",1072,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",614,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",1014,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",700,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",865,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",775,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",683,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",993,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",1015,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",1006,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",857,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",942,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",755,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",778,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",512,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",790,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"n",700,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",1026,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",985,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",891,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",523,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",945,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",1079,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",733,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",1075,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",953,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",704,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",812,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",738,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",904,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",622,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",742,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",537,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",821,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",770,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",728,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",990,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",420,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",874,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",656,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",502,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",716,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",793,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",655,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",837,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",827,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",417,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",522,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",720,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",1062,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",582,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",1020,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",722,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",1064,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",500,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",1050,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",849,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",983,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",525,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",627,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",905,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",590,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",932,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",1072,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",691,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",963,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",799,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",997,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",571,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",961,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",686,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",1028,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",922,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",480,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",646,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1084,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",898,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",984,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",900,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",575,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",853,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",891,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",689,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",1032,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",606,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",798,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",922,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",720,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",1046,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",828,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",920,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",1070,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",592,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",806,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"m",1084,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",920,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1054,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"n",885,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",1003,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",785,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",519,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",557,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",515,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",902,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",690,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",920,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",638,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",1076,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",842,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",768,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",710,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",748,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",547,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",713,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",0,"n",825,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",767,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",613,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",747,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",929,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",759,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",909,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",867,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",969,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1039,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",901,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",721,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",839,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"n",1021,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,"m",899,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",0,NA,0,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",0,"m",944,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"n",918,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",732,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1026,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"n",905,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",638,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"m",1092,1,2,"Self","Breaking"
"breaking",6,20,"right","female","Friend","S.bmp",1,"m",698,1,2,"Stranger","Breaking"
"breaking",6,20,"right","female","Self","C.bmp",1,"m",944,1,2,"Friend","Breaking"
"breaking",6,20,"right","female","Stranger","T.bmp",1,"n",871,1,2,"Friend","Breaking"
