"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
16,"self-matching",1,3,53,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,372.154066688381,0.372,1
16,"self-matching",1,3,54,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,379.45938473149,0.379,1
16,"self-matching",1,3,55,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,538.75618825532,0.539,1
16,"self-matching",1,3,56,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,379.401731821417,0.379,1
16,"self-matching",1,3,57,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,508.232141407461,0.508,1
16,"self-matching",1,3,58,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,390.77022175934,0.391,1
16,"self-matching",1,3,59,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,422.724121162901,0.423,1
16,"self-matching",1,3,60,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,1020.69105616192,1.021,3
16,"self-matching",1,4,1,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,492.795951859989,0.493,1
16,"self-matching",1,4,2,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,408.931794191631,0.409,1
16,"self-matching",1,4,3,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,367.992190595942,0.368,1
16,"self-matching",1,4,4,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,296.067316867266,0.296,1
16,"self-matching",1,4,5,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,339.421400216452,0.339,0
16,"self-matching",1,4,6,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,310.75673520354,0.311,1
16,"self-matching",1,4,7,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,402.175838962648,0.402,1
16,"self-matching",1,4,8,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,340.114140689366,0.34,1
16,"self-matching",1,4,9,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,494.048016121269,0.494,0
16,"self-matching",1,4,10,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,538.086086360636,0.538,1
16,"self-matching",1,4,11,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,371.626738756277,0.372,1
16,"self-matching",1,4,12,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,436.055526695782,0.436,1
16,"self-matching",1,4,13,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,443.336093227117,0.443,1
16,"self-matching",1,4,14,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,489.402881860769,0.489,1
16,"self-matching",1,4,15,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,404.005639722527,0.404,0
16,"self-matching",1,4,16,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,444.728818516523,0.445,1
16,"self-matching",1,4,17,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,417.453558467969,0.417,1
16,"self-matching",1,4,18,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,385.352659232922,0.385,0
16,"self-matching",1,4,19,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,610.124152977733,0.61,1
16,"self-matching",1,4,20,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,386.058681004215,0.386,1
16,"self-matching",1,4,21,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,466.074884188856,0.466,1
16,"self-matching",1,4,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,536.107172837546,0.536,1
16,"self-matching",1,4,23,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,483.367437092056,0.483,1
16,"self-matching",1,4,24,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,504.763005787026,0.505,1
16,"self-matching",1,4,25,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,459.663940881001,0.46,1
16,"self-matching",1,4,26,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,496.715142401627,0.497,1
16,"self-matching",1,4,27,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,500.913843912713,0.501,1
16,"self-matching",1,4,28,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,441.654499689321,0.442,1
16,"self-matching",1,4,29,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,439.411771275445,0.439,1
16,"self-matching",1,4,30,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,430.044833438842,0.43,1
16,"self-matching",1,4,31,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,517.354884454107,0.517,1
16,"self-matching",1,4,32,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,1,528.014334143336,0.528,0
16,"self-matching",1,4,33,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,458.078636758728,0.458,1
16,"self-matching",1,4,34,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,592.078490060885,0.592,1
16,"self-matching",1,4,35,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,474.079885200808,0.474,1
16,"self-matching",1,4,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,408.785398057262,0.409,1
16,"self-matching",1,4,37,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,480.735626993919,0.481,1
16,"self-matching",1,4,38,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,309.40083533369,0.309,1
16,"self-matching",1,4,39,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,1,344.6865296537,0.345,0
16,"self-matching",1,4,40,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,434.779314618936,0.435,0
16,"self-matching",1,4,41,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,424.840073541418,0.425,1
16,"self-matching",1,4,42,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,512.795474941413,0.513,1
16,"self-matching",1,4,43,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,541.36747271059,0.541,1
16,"self-matching",1,4,44,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,488.051811554215,0.488,1
16,"self-matching",1,4,45,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,588.104363238926,0.588,1
16,"self-matching",1,4,46,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,503.435781449298,0.503,1
16,"self-matching",1,4,47,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,366.129186589205,0.366,1
16,"self-matching",1,4,48,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,784.15504829718,0.784,1
16,"self-matching",1,4,49,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,601.440296486544,0.601,1
16,"self-matching",1,4,50,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,370.004307366798,0.37,1
16,"self-matching",1,4,51,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,493.409306387548,0.493,1
16,"self-matching",1,4,52,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,507.526119636168,0.508,1
16,"self-matching",1,4,53,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,470.777369511779,0.471,1
16,"self-matching",1,4,54,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,443.359335500645,0.443,1
16,"self-matching",1,4,55,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,378.684541684379,0.379,1
16,"self-matching",1,4,56,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,428.206882791528,0.428,1
16,"self-matching",1,4,57,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,451.40206747601,0.451,0
16,"self-matching",1,4,58,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,497.486665122779,0.497,1
16,"self-matching",1,4,59,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,462.874091173944,0.463,1
16,"self-matching",1,4,60,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,245.00313770659,0.245,1
16,"self-matching",2,1,1,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,467.767344243839,0.468,1
16,"self-matching",2,1,2,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,315.061988952948,0.315,1
16,"self-matching",2,1,3,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,510.384013663497,0.51,1
16,"self-matching",2,1,4,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,304.41219839031,0.304,1
16,"self-matching",2,1,5,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,395.706337201773,0.396,1
16,"self-matching",2,1,6,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,491.760614248051,0.492,1
16,"self-matching",2,1,7,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,463.093232604479,0.463,1
16,"self-matching",2,1,8,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,389.098287346314,0.389,1
16,"self-matching",2,1,9,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,461.730088390141,0.462,1
16,"self-matching",2,1,10,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,321.731615739736,0.322,1
16,"self-matching",2,1,11,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,429.756267037192,0.43,1
16,"self-matching",2,1,12,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,421.087201084447,0.421,1
16,"self-matching",2,1,13,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,406.601529944965,0.407,1
16,"self-matching",2,1,14,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,565.741070817239,0.566,1
16,"self-matching",2,1,15,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,351.922120878044,0.352,1
16,"self-matching",2,1,16,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,442.449868379299,0.442,1
16,"self-matching",2,1,17,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,472.500618033337,0.473,1
16,"self-matching",2,1,18,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,415.710387997933,0.416,1
16,"self-matching",2,1,19,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,1118.99772074867,1.119,3
16,"self-matching",2,1,20,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,345.843511889143,0.346,1
16,"self-matching",2,1,21,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,412.408476004202,0.412,1
16,"self-matching",2,1,22,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,338.442508124899,0.338,1
16,"self-matching",2,1,23,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,357.710956075607,0.358,1
16,"self-matching",2,1,24,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,383.106006799608,0.383,1
16,"self-matching",2,1,25,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,406.988498697501,0.407,1
16,"self-matching",2,1,26,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,471.258514746296,0.471,1
16,"self-matching",2,1,27,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,386.351775121511,0.386,1
16,"self-matching",2,1,28,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,338.481748325648,0.338,1
16,"self-matching",2,1,29,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,356.475191591016,0.356,1
16,"self-matching",2,1,30,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,430.458364788137,0.43,1
16,"self-matching",2,1,31,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,445.710427237827,0.446,1
16,"self-matching",2,1,32,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,1,469.146788234866,0.469,0
16,"self-matching",2,1,33,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,315.225288559304,0.315,1
16,"self-matching",2,1,34,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,519.805284086033,0.52,1
16,"self-matching",2,1,35,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,411.149167398435,0.411,1
16,"self-matching",2,1,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,387.07590775357,0.387,1
16,"self-matching",2,1,37,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,2,363.707462490311,0.364,0
16,"self-matching",2,1,38,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,386.599290235608,0.387,1
16,"self-matching",2,1,39,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,610.396721450343,0.61,1
16,"self-matching",2,1,40,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,322.466011193683,0.322,1
16,"self-matching",2,1,41,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,374.467125615411,0.374,1
16,"self-matching",2,1,42,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,431.670887001019,0.432,1
16,"self-matching",2,1,43,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,446.363927509083,0.446,1
16,"self-matching",2,1,44,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,596.383743810293,0.596,1
16,"self-matching",2,1,45,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,373.765933408322,0.374,1
16,"self-matching",2,1,46,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,541.123579769192,0.541,1
16,"self-matching",2,1,47,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,576.377881928238,0.576,1
16,"self-matching",2,1,48,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,426.423264730147,0.426,1
16,"self-matching",2,1,49,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,418.411321220447,0.418,1
16,"self-matching",2,1,50,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,393.689994563829,0.394,1
16,"self-matching",2,1,51,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,523.025093504657,0.523,1
16,"self-matching",2,1,52,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,431.760535767353,0.432,1
16,"self-matching",2,1,53,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,303.706478466665,0.304,1
16,"self-matching",2,1,54,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,508.363445156647,0.508,1
16,"self-matching",2,1,55,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,568.32609452249,0.568,1
16,"self-matching",2,1,56,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,323.224856312663,0.323,1
16,"self-matching",2,1,57,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,445.849880875357,0.446,1
16,"self-matching",2,1,58,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,429.142308815244,0.429,1
16,"self-matching",2,1,59,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,1,733.661964986823,0.734,0
16,"self-matching",2,1,60,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,1,513.312540051629,0.513,0
16,"self-matching",2,2,1,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,593.861504427878,0.594,1
16,"self-matching",2,2,2,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,322.493479335208,0.322,1
16,"self-matching",2,2,3,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,302.492447016448,0.302,1
16,"self-matching",2,2,4,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,314.411205310535,0.314,1
16,"self-matching",2,2,5,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,309.677025978999,0.31,1
16,"self-matching",2,2,6,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,472.367201349698,0.472,1
16,"self-matching",2,2,7,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,407.047057150521,0.407,1
16,"self-matching",2,2,8,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,343.053533594684,0.343,1
16,"self-matching",2,2,9,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,289.77318861871,0.29,1
16,"self-matching",2,2,10,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,335.104072559261,0.335,1
16,"self-matching",2,2,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,642.322850867458,0.642,1
16,"self-matching",2,2,12,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,298.380073946646,0.298,1
16,"self-matching",2,2,13,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,255.03927189493,0.255,1
16,"self-matching",2,2,14,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,412.457375331542,0.412,1
16,"self-matching",2,2,15,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,349.801338935322,0.35,1
16,"self-matching",2,2,16,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,472.397386120065,0.472,1
16,"self-matching",2,2,17,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,509.70213970777,0.51,1
16,"self-matching",2,2,18,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,562.393579820309,0.562,1
16,"self-matching",2,2,19,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,445.197286147959,0.445,1
16,"self-matching",2,2,20,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,443.010399559171,0.443,1
16,"self-matching",2,2,21,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,474.366640516564,0.474,1
16,"self-matching",2,2,22,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,455.701887966825,0.456,1
16,"self-matching",2,2,23,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,621.743478354801,0.622,1
16,"self-matching",2,2,24,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,341.115369511499,0.341,1
16,"self-matching",2,2,25,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,415.748420808086,0.416,1
16,"self-matching",2,2,26,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,408.382431377504,0.408,1
