"Subject","Shape","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","1254.205","1.254205","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1163.74","1.16374","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","673.4","0.6734","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","871.35","0.87135","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","647.535","0.647535","0"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","827.945","0.827945","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","874.63","0.87463","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","923.145","0.923145","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","l","734.345","0.734345","0"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","924.195","0.924195","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1157","1.157","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","718.335","0.718335","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","842.54","0.84254","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","l","688.3","0.6883","0"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","1083.225","1.083225","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","l","855.005","0.855005","0"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","587.87","0.58787","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1322.76","1.32276","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","l","706.16","0.70616","0"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","1260.85","1.26085","0"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1220.775","1.220775","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","989.01","0.98901","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","632.12","0.63212","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","767.425","0.767425","0"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","838.53","0.83853","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","703.725","0.703725","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","726.9","0.7269","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","1189.32","1.18932","0"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","818.215","0.818215","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","868.91","0.86891","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","578.025","0.578025","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","593.01","0.59301","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","853.465","0.853465","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","608.895","0.608895","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","646.22","0.64622","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","1184.045","1.184045","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","805.45","0.80545","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","777.805","0.777805","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","673.1","0.6731","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","586.71","0.58671","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","l","673.825","0.673825","0"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","576.64","0.57664","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","707.99","0.70799","0"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","1089.99","1.08999","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","724.215","0.724215","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","l","788.22","0.78822","0"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","821.775","0.821775","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","853.51","0.85351","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","763.52","0.76352","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","l","643.395","0.643395","0"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","784.52","0.78452","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1238.65","1.23865","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","903.96","0.90396","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","834.87","0.83487","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","620.435","0.620435","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","887.17","0.88717","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","609.85","0.60985","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","l","687.585","0.687585","0"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","739.695","0.739695","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","929.795","0.929795","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","588.345","0.588345","0"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","706.405","0.706405","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","597.04","0.59704","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","821.975","0.821975","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","889.07","0.88907","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","773.01","0.77301","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","551.825","0.551825","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","1056.815","1.056815","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","595.58","0.59558","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","638.51","0.63851","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","1205.575","1.205575","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","850.865","0.850865","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","639.54","0.63954","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","689.005","0.689005","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","a","692.63","0.69263","0"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","711.88","0.71188","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","817.715","0.817715","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","1042.53","1.04253","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","807.635","0.807635","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","737.65","0.73765","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","817.34","0.81734","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","857.83","0.85783","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","a","579.895","0.579895","0"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","723.5","0.7235","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","604.18","0.60418","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","892.51","0.89251","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","684.015","0.684015","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","721.14","0.72114","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","missed","NA","NA","NA"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","790.18","0.79018","1"
"PC98","self-related","self-matching","Matching","self-related","Self","Self","Symmetry","l","655.385","0.655385","1"
"PC98","stranger-related","self-matching","Matching","stranger-related","Stranger","Stranger","Symmetry","l","855.225","0.855225","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","609.13","0.60913","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","1122.135","1.122135","1"
"PC98","self-related","self-matching","Nonmatching","self-related","Self","Self","Symmetry","a","667.795","0.667795","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","738.165","0.738165","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","683.505","0.683505","1"
"PC98","stranger-related","self-matching","Nonmatching","stranger-related","Stranger","Stranger","Symmetry","a","488.48","0.48848","1"
