"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","ShapeLoc","Colour","ShapeColour","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
11,2,126,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",566.823715,0.566823715,1
11,2,127,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",583.469339,0.583469339,1
11,2,128,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",500.144889,0.500144889,1
11,2,129,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",483.468471,0.483468471,1
11,2,130,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",550.119662,0.550119662,1
11,2,131,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",566.837928,0.566837928,1
11,2,132,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",816.707843,0.816707843,1
11,2,133,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",566.842665,0.566842665,1
11,2,134,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",700.125307,0.700125307,1
11,2,135,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",600.146942,0.600146942,1
11,2,136,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",933.471984,0.933471984,1
11,2,137,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",616.877841,0.616877841,1
11,2,138,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",483.472813,0.483472813,1
11,2,139,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",650.083814,0.650083814,1
11,2,140,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",483.473998,0.483473998,1
11,2,141,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",700.123728,0.700123728,1
11,2,142,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",700.140704,0.700140704,1
11,2,143,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",633.494251,0.633494251,1
11,2,144,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",783.439888,0.783439888,0
11,2,145,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",550.101501,0.550101501,1
11,2,146,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",616.79375,0.61679375,1
11,2,147,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",616.762167,0.616762167,1
11,2,148,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",550.140586,0.550140586,1
11,2,149,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",566.778314,0.566778314,1
11,2,150,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",466.817714,0.466817714,1
11,2,151,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",850.14556,0.85014556,1
11,2,152,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",616.817438,0.616817438,1
11,2,153,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",466.789289,0.466789289,1
11,2,154,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",816.782459,0.816782459,1
11,2,155,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",566.770418,0.566770418,1
11,2,156,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",450.216307,0.450216307,1
11,2,157,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",483.487816,0.483487816,1
11,2,158,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",566.767655,0.566767655,1
11,2,159,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",533.479564,0.533479564,1
11,2,160,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",783.40791,0.78340791,1
11,2,161,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",733.451692,0.733451692,1
11,2,162,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",666.78392,0.66678392,1
11,2,163,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",616.775195,0.616775195,1
11,2,164,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",883.386275,0.883386275,1
11,2,165,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",516.817359,0.516817359,1
11,2,166,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",616.825728,0.616825728,1
11,2,167,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",700.101225,0.700101225,1
11,2,168,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",883.398119,0.883398119,0
11,2,169,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",500.120412,0.500120412,1
11,2,170,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",616.804015,0.616804015,1
11,2,171,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",550.138217,0.550138217,1
11,2,172,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",533.489039,0.533489039,1
11,2,173,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",466.820083,0.466820083,1
11,2,174,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",466.871801,0.466871801,1
11,2,175,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",733.435506,0.733435506,1
11,2,176,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",550.126373,0.550126373,1
11,2,177,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",566.770418,0.566770418,1
11,2,178,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",550.139401,0.550139401,1
11,2,179,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",600.115358,0.600115358,1
11,2,180,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",600.142994,0.600142994,1
11,2,181,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",550.100317,0.550100317,1
11,2,182,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",483.485447,0.483485447,1
11,2,183,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",616.862444,0.616862444,1
11,2,184,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",516.766825,0.516766825,1
11,2,185,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",566.788973,0.566788973,1
11,2,186,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",433.487776,0.433487776,1
11,2,187,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",483.443994,0.483443994,1
11,2,188,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",616.802041,0.616802041,0
11,2,189,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",850.122662,0.850122662,1
11,2,190,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",633.482407,0.633482407,1
11,2,191,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",516.774721,0.516774721,1
11,2,192,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",633.450034,0.633450034,1
11,3,1,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",483.458601,0.483458601,1
11,3,2,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",666.807213,0.666807213,1
11,3,3,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",600.120096,0.600120096,1
11,3,4,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",616.803225,0.616803225,1
11,3,5,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",733.440638,0.733440638,1
11,3,6,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",550.110187,0.550110187,1
11,3,7,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",533.457061,0.533457061,1
11,3,8,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",533.475222,0.533475222,1
11,3,9,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",650.125268,0.650125268,1
11,3,10,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",600.099961,0.600099961,0
11,3,11,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",800.129334,0.800129334,1
11,3,12,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",733.514859,0.733514859,1
11,3,13,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",533.461009,0.533461009,1
11,3,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",516.774721,0.516774721,1
11,3,15,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",533.449955,0.533449955,1
11,3,16,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",600.112595,0.600112595,1
11,3,17,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",766.778077,0.766778077,1
11,3,18,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",650.145402,0.650145402,1
11,3,19,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",650.097237,0.650097237,1
11,3,20,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",683.472971,0.683472971,1
