Shape,Colour,ShapeColour,textColour,ShapeLoc,Condition,Label,.thisRepN,.thisTrialN,.thisN,.thisIndex,resp,Exclude,rt,corr,nCorr,trialinBlock,BlankFrames,Block,4. Handedness,3. Age,2. Gender (M/F),6. Stimuli Type(Self = Positive/Self = Negative),1. Participant Number,5. First Lanugage
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,3,13,109,14,k,0,0.83353007,0,52,110,57,2,R,19,F,Self = Negative,30,Turkish
Stranger,Strong,OtherStrong,white,Top,Mismatch,Self,3,14,110,12,k,0,0.400121121,0,52,111,70,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,black,Bottom,Match,Stranger,3,15,111,27,k,0,0.750127714,1,53,112,56,2,R,19,F,Self = Negative,30,Turkish
Self,Strong,SelfStrong,white,Bottom,Match,Self,3,16,112,2,l,0,0.616818884,0,53,113,72,2,R,19,F,Self = Negative,30,Turkish
Self,Light,SelfLight,white,Bottom,Mismatch,Stranger,3,17,113,7,k,0,0.283478313,0,53,114,58,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,black,Top,Mismatch,Self,3,18,114,29,k,0,0.36681316,0,53,115,63,2,R,19,F,Self = Negative,30,Turkish
Self,Strong,SelfStrong,white,Top,Match,Self,3,19,115,0,l,0,0.833458613,0,53,116,69,2,R,19,F,Self = Negative,30,Turkish
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,3,20,116,30,k,0,0.383476418,0,53,117,54,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,white,Top,Match,Stranger,3,21,117,9,l,0,0.233526833,0,53,118,59,2,R,19,F,Self = Negative,30,Turkish
Self,Light,SelfLight,black,Bottom,Match,Self,3,22,118,19,k,0,0.450139321,1,54,119,50,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,white,Top,Mismatch,Self,3,23,119,13,k,0,0.466834557,0,54,120,72,2,R,19,F,Self = Negative,30,Turkish
Stranger,Strong,OtherStrong,white,Bottom,Mismatch,Self,3,24,120,14,k,0,0.38347247,0,54,121,48,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,white,Top,Mismatch,Self,3,25,121,13,l,0,0.400148757,1,55,122,48,2,R,19,F,Self = Negative,30,Turkish
Self,Strong,SelfStrong,black,Bottom,Match,Self,3,26,122,18,l,0,0.400130991,0,55,123,58,2,R,19,F,Self = Negative,30,Turkish
Self,Light,SelfLight,white,Bottom,Match,Self,3,27,123,3,k,0,0.233552889,1,56,124,58,2,R,19,F,Self = Negative,30,Turkish
Stranger,Strong,OtherStrong,black,Bottom,Mismatch,Self,3,28,124,30,k,0,0.366809607,0,56,125,48,2,R,19,F,Self = Negative,30,Turkish
Stranger,Light,OtherLight,black,Top,Mismatch,Self,3,29,125,29,l,0,0.216774352,1,57,126,63,2,R,19,F,Self = Negative,30,Turkish
