Subject,Condition,Matching,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,RT_ms,RT_sec,ACC
3,nm,Matching,Nichts,none,NonPerson,606.0,0.606,1
3,nm,Matching,Nichts,none,NonPerson,404.0,0.404,0
3,nm,Matching,Nichts,none,NonPerson,625.0,0.625,0
3,nm,Matching,Nichts,none,NonPerson,580.0,0.58,0
3,nm,Matching,Nichts,none,NonPerson,409.0,0.409,1
3,nm,Matching,Nichts,none,NonPerson,731.0,0.731,1
3,nm,Matching,Nichts,none,NonPerson,678.0,0.678,0
3,nn,Nonmatching,Nichts,none,NonPerson,513.0,0.513,1
3,nn,Nonmatching,Nichts,none,NonPerson,206.0,0.206,1
3,nn,Nonmatching,Nichts,none,NonPerson,490.0,0.49,1
3,nn,Nonmatching,Nichts,none,NonPerson,789.0,0.789,0
3,nn,Nonmatching,Nichts,none,NonPerson,790.0,0.79,1
3,nn,Nonmatching,Nichts,none,NonPerson,699.0,0.699,1
3,nn,Nonmatching,Nichts,none,NonPerson,651.0,0.651,1
3,nn,Nonmatching,Nichts,none,NonPerson,520.0,0.52,1
3,nn,Nonmatching,Nichts,none,NonPerson,0.0,0.0,0
3,nn,Nonmatching,Nichts,none,NonPerson,666.0,0.666,1
3,nn,Nonmatching,Nichts,none,NonPerson,880.0,0.88,1
3,nn,Nonmatching,Nichts,none,NonPerson,609.0,0.609,0
3,nn,Nonmatching,Nichts,none,NonPerson,1014.0,1.014,1
3,nn,Nonmatching,Nichts,none,NonPerson,611.0,0.611,1
3,nn,Nonmatching,Nichts,none,NonPerson,621.0,0.621,1
3,nn,Nonmatching,Nichts,none,NonPerson,868.0,0.868,1
3,nn,Nonmatching,Nichts,none,NonPerson,853.0,0.853,1
3,nn,Nonmatching,Nichts,none,NonPerson,614.0,0.614,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,890.0,0.89,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,1368.0,1.368,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,635.0,0.635,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,1124.0,1.124,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,748.0,0.748,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,1223.0,1.223,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,724.0,0.724,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,889.0,0.889,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,630.0,0.63,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,981.0,0.981,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,948.0,0.948,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,945.0,0.945,0
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,880.0,0.88,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,704.0,0.704,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,620.0,0.62,1
4,bm,Matching,Bekannter,Acquaintance,Acquaintance,696.0,0.696,0
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,952.0,0.952,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1162.0,1.162,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,667.0,0.667,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1141.0,1.141,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,614.0,0.614,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,647.0,0.647,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,833.0,0.833,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,761.0,0.761,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,690.0,0.69,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,714.0,0.714,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,857.0,0.857,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,625.0,0.625,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,675.0,0.675,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,871.0,0.871,0
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1140.0,1.14,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,657.0,0.657,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,404.0,0.404,1
4,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,632.0,0.632,1
4,im,Matching,Ich,Self,Self,0.0,0.0,0
4,im,Matching,Ich,Self,Self,815.0,0.815,1
4,im,Matching,Ich,Self,Self,547.0,0.547,1
4,im,Matching,Ich,Self,Self,1010.0,1.01,0
4,im,Matching,Ich,Self,Self,702.0,0.702,1
4,im,Matching,Ich,Self,Self,697.0,0.697,1
4,im,Matching,Ich,Self,Self,611.0,0.611,1
4,im,Matching,Ich,Self,Self,388.0,0.388,1
4,im,Matching,Ich,Self,Self,426.0,0.426,1
4,im,Matching,Ich,Self,Self,805.0,0.805,1
4,im,Matching,Ich,Self,Self,601.0,0.601,1
4,im,Matching,Ich,Self,Self,673.0,0.673,1
4,im,Matching,Ich,Self,Self,544.0,0.544,1
4,im,Matching,Ich,Self,Self,675.0,0.675,1
4,im,Matching,Ich,Self,Self,542.0,0.542,1
4,im,Matching,Ich,Self,Self,1110.0,1.11,1
4,im,Matching,Ich,Self,Self,948.0,0.948,1
4,im,Matching,Ich,Self,Self,612.0,0.612,0
4,in,Nonmatching,Ich,Self,Self,1088.0,1.088,1
4,in,Nonmatching,Ich,Self,Self,1126.0,1.126,1
4,in,Nonmatching,Ich,Self,Self,636.0,0.636,1
4,in,Nonmatching,Ich,Self,Self,765.0,0.765,1
4,in,Nonmatching,Ich,Self,Self,760.0,0.76,1
4,in,Nonmatching,Ich,Self,Self,746.0,0.746,1
4,in,Nonmatching,Ich,Self,Self,863.0,0.863,1
4,in,Nonmatching,Ich,Self,Self,1081.0,1.081,0
4,in,Nonmatching,Ich,Self,Self,635.0,0.635,0
4,in,Nonmatching,Ich,Self,Self,658.0,0.658,1
4,in,Nonmatching,Ich,Self,Self,644.0,0.644,1
4,in,Nonmatching,Ich,Self,Self,692.0,0.692,1
4,in,Nonmatching,Ich,Self,Self,581.0,0.581,1
4,in,Nonmatching,Ich,Self,Self,767.0,0.767,1
4,in,Nonmatching,Ich,Self,Self,682.0,0.682,1
4,in,Nonmatching,Ich,Self,Self,700.0,0.7,1
4,in,Nonmatching,Ich,Self,Self,912.0,0.912,1
4,in,Nonmatching,Ich,Self,Self,1262.0,1.262,1
4,mm,Matching,Mutter,Mother,Close,473.0,0.473,1
4,mm,Matching,Mutter,Mother,Close,574.0,0.574,1
4,mm,Matching,Mutter,Mother,Close,769.0,0.769,1
4,mm,Matching,Mutter,Mother,Close,647.0,0.647,1
4,mm,Matching,Mutter,Mother,Close,480.0,0.48,1
4,mm,Matching,Mutter,Mother,Close,398.0,0.398,1
4,mm,Matching,Mutter,Mother,Close,645.0,0.645,1
4,mm,Matching,Mutter,Mother,Close,375.0,0.375,1
4,mm,Matching,Mutter,Mother,Close,645.0,0.645,1
4,mm,Matching,Mutter,Mother,Close,608.0,0.608,1
4,mm,Matching,Mutter,Mother,Close,533.0,0.533,1
4,mm,Matching,Mutter,Mother,Close,575.0,0.575,1
4,mm,Matching,Mutter,Mother,Close,543.0,0.543,1
4,mm,Matching,Mutter,Mother,Close,531.0,0.531,1
4,mm,Matching,Mutter,Mother,Close,544.0,0.544,1
4,mm,Matching,Mutter,Mother,Close,469.0,0.469,1
4,mm,Matching,Mutter,Mother,Close,681.0,0.681,1
4,mm,Matching,Mutter,Mother,Close,489.0,0.489,1
4,mn,Nonmatching,Mutter,Mother,Close,955.0,0.955,0
4,mn,Nonmatching,Mutter,Mother,Close,623.0,0.623,1
4,mn,Nonmatching,Mutter,Mother,Close,1102.0,1.102,1
4,mn,Nonmatching,Mutter,Mother,Close,750.0,0.75,1
4,mn,Nonmatching,Mutter,Mother,Close,0.0,0.0,0
4,mn,Nonmatching,Mutter,Mother,Close,642.0,0.642,1
4,mn,Nonmatching,Mutter,Mother,Close,538.0,0.538,1
4,mn,Nonmatching,Mutter,Mother,Close,740.0,0.74,0
4,mn,Nonmatching,Mutter,Mother,Close,671.0,0.671,1
4,mn,Nonmatching,Mutter,Mother,Close,577.0,0.577,1
4,mn,Nonmatching,Mutter,Mother,Close,826.0,0.826,1
4,mn,Nonmatching,Mutter,Mother,Close,855.0,0.855,0
4,mn,Nonmatching,Mutter,Mother,Close,845.0,0.845,1
4,mn,Nonmatching,Mutter,Mother,Close,1088.0,1.088,0
4,mn,Nonmatching,Mutter,Mother,Close,755.0,0.755,1
4,mn,Nonmatching,Mutter,Mother,Close,566.0,0.566,0
4,mn,Nonmatching,Mutter,Mother,Close,680.0,0.68,1
4,mn,Nonmatching,Mutter,Mother,Close,701.0,0.701,1
4,nm,Matching,Nichts,none,NonPerson,1410.0,1.41,1
4,nm,Matching,Nichts,none,NonPerson,1224.0,1.224,1
4,nm,Matching,Nichts,none,NonPerson,901.0,0.901,1
4,nm,Matching,Nichts,none,NonPerson,949.0,0.949,1
4,nm,Matching,Nichts,none,NonPerson,487.0,0.487,0
4,nm,Matching,Nichts,none,NonPerson,678.0,0.678,0
4,nm,Matching,Nichts,none,NonPerson,631.0,0.631,1
4,nm,Matching,Nichts,none,NonPerson,611.0,0.611,0
4,nm,Matching,Nichts,none,NonPerson,1175.0,1.175,1
4,nm,Matching,Nichts,none,NonPerson,886.0,0.886,1
4,nm,Matching,Nichts,none,NonPerson,1062.0,1.062,1
4,nm,Matching,Nichts,none,NonPerson,1145.0,1.145,1
4,nm,Matching,Nichts,none,NonPerson,1049.0,1.049,1
4,nm,Matching,Nichts,none,NonPerson,851.0,0.851,1
4,nm,Matching,Nichts,none,NonPerson,580.0,0.58,1
4,nm,Matching,Nichts,none,NonPerson,1169.0,1.169,0
4,nm,Matching,Nichts,none,NonPerson,604.0,0.604,1
4,nm,Matching,Nichts,none,NonPerson,688.0,0.688,1
4,nn,Nonmatching,Nichts,none,NonPerson,921.0,0.921,1
4,nn,Nonmatching,Nichts,none,NonPerson,694.0,0.694,1
4,nn,Nonmatching,Nichts,none,NonPerson,906.0,0.906,1
4,nn,Nonmatching,Nichts,none,NonPerson,799.0,0.799,1
4,nn,Nonmatching,Nichts,none,NonPerson,830.0,0.83,1
4,nn,Nonmatching,Nichts,none,NonPerson,702.0,0.702,1
4,nn,Nonmatching,Nichts,none,NonPerson,734.0,0.734,1
4,nn,Nonmatching,Nichts,none,NonPerson,677.0,0.677,1
4,nn,Nonmatching,Nichts,none,NonPerson,1228.0,1.228,1
4,nn,Nonmatching,Nichts,none,NonPerson,741.0,0.741,1
4,nn,Nonmatching,Nichts,none,NonPerson,781.0,0.781,1
4,nn,Nonmatching,Nichts,none,NonPerson,697.0,0.697,1
4,nn,Nonmatching,Nichts,none,NonPerson,1212.0,1.212,1
4,nn,Nonmatching,Nichts,none,NonPerson,963.0,0.963,1
4,nn,Nonmatching,Nichts,none,NonPerson,868.0,0.868,1
4,nn,Nonmatching,Nichts,none,NonPerson,919.0,0.919,1
4,nn,Nonmatching,Nichts,none,NonPerson,797.0,0.797,1
4,nn,Nonmatching,Nichts,none,NonPerson,616.0,0.616,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,466.0,0.466,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,268.0,0.268,0
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,568.0,0.568,0
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,708.0,0.708,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,538.0,0.538,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,398.0,0.398,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,777.0,0.777,0
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,729.0,0.729,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,566.0,0.566,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,773.0,0.773,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,525.0,0.525,0
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,523.0,0.523,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,695.0,0.695,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,646.0,0.646,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,390.0,0.39,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,565.0,0.565,0
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,566.0,0.566,1
5,bm,Matching,Bekannter,Acquaintance,Acquaintance,1129.0,1.129,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,418.0,0.418,0
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,293.0,0.293,0
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,553.0,0.553,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,624.0,0.624,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,688.0,0.688,0
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,573.0,0.573,0
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,656.0,0.656,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,689.0,0.689,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1076.0,1.076,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,831.0,0.831,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,610.0,0.61,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,917.0,0.917,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,756.0,0.756,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,681.0,0.681,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,520.0,0.52,0
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,665.0,0.665,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,885.0,0.885,1
5,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,666.0,0.666,1
5,im,Matching,Ich,Self,Self,544.0,0.544,1
5,im,Matching,Ich,Self,Self,275.0,0.275,0
5,im,Matching,Ich,Self,Self,419.0,0.419,1
5,im,Matching,Ich,Self,Self,431.0,0.431,1
5,im,Matching,Ich,Self,Self,498.0,0.498,1
5,im,Matching,Ich,Self,Self,489.0,0.489,1
5,im,Matching,Ich,Self,Self,783.0,0.783,1
5,im,Matching,Ich,Self,Self,551.0,0.551,1
5,im,Matching,Ich,Self,Self,387.0,0.387,1
5,im,Matching,Ich,Self,Self,549.0,0.549,1
5,im,Matching,Ich,Self,Self,448.0,0.448,0
5,im,Matching,Ich,Self,Self,344.0,0.344,1
5,im,Matching,Ich,Self,Self,606.0,0.606,1
5,im,Matching,Ich,Self,Self,585.0,0.585,1
5,im,Matching,Ich,Self,Self,603.0,0.603,1
5,im,Matching,Ich,Self,Self,668.0,0.668,1
5,im,Matching,Ich,Self,Self,732.0,0.732,0
5,im,Matching,Ich,Self,Self,620.0,0.62,0
5,im,Matching,Ich,Self,Self,493.0,0.493,1
5,im,Matching,Ich,Self,Self,520.0,0.52,1
5,im,Matching,Ich,Self,Self,401.0,0.401,1
5,im,Matching,Ich,Self,Self,571.0,0.571,1
5,im,Matching,Ich,Self,Self,428.0,0.428,1
5,im,Matching,Ich,Self,Self,638.0,0.638,0
5,in,Nonmatching,Ich,Self,Self,393.0,0.393,0
5,in,Nonmatching,Ich,Self,Self,484.0,0.484,0
5,in,Nonmatching,Ich,Self,Self,640.0,0.64,1
5,in,Nonmatching,Ich,Self,Self,487.0,0.487,1
5,in,Nonmatching,Ich,Self,Self,1321.0,1.321,1
5,in,Nonmatching,Ich,Self,Self,398.0,0.398,0
5,in,Nonmatching,Ich,Self,Self,796.0,0.796,1
5,in,Nonmatching,Ich,Self,Self,653.0,0.653,1
5,in,Nonmatching,Ich,Self,Self,614.0,0.614,1
5,in,Nonmatching,Ich,Self,Self,694.0,0.694,1
5,in,Nonmatching,Ich,Self,Self,543.0,0.543,1
5,in,Nonmatching,Ich,Self,Self,720.0,0.72,1
5,mm,Matching,Mutter,Mother,Close,284.0,0.284,1
5,mm,Matching,Mutter,Mother,Close,347.0,0.347,0
5,mm,Matching,Mutter,Mother,Close,508.0,0.508,1
5,mm,Matching,Mutter,Mother,Close,655.0,0.655,1
5,mm,Matching,Mutter,Mother,Close,693.0,0.693,1
5,mm,Matching,Mutter,Mother,Close,565.0,0.565,1
5,mm,Matching,Mutter,Mother,Close,631.0,0.631,1
5,mm,Matching,Mutter,Mother,Close,464.0,0.464,1
5,mm,Matching,Mutter,Mother,Close,687.0,0.687,0
5,mm,Matching,Mutter,Mother,Close,580.0,0.58,0
5,mm,Matching,Mutter,Mother,Close,584.0,0.584,1
5,mm,Matching,Mutter,Mother,Close,554.0,0.554,1
5,mm,Matching,Mutter,Mother,Close,558.0,0.558,1
5,mm,Matching,Mutter,Mother,Close,401.0,0.401,1
5,mm,Matching,Mutter,Mother,Close,506.0,0.506,1
5,mm,Matching,Mutter,Mother,Close,281.0,0.281,0
5,mm,Matching,Mutter,Mother,Close,579.0,0.579,1
5,mm,Matching,Mutter,Mother,Close,564.0,0.564,1
5,mn,Nonmatching,Mutter,Mother,Close,560.0,0.56,0
5,mn,Nonmatching,Mutter,Mother,Close,324.0,0.324,1
5,mn,Nonmatching,Mutter,Mother,Close,676.0,0.676,0
5,mn,Nonmatching,Mutter,Mother,Close,592.0,0.592,1
5,mn,Nonmatching,Mutter,Mother,Close,581.0,0.581,1
5,mn,Nonmatching,Mutter,Mother,Close,600.0,0.6,1
5,mn,Nonmatching,Mutter,Mother,Close,714.0,0.714,1
5,mn,Nonmatching,Mutter,Mother,Close,600.0,0.6,1
5,mn,Nonmatching,Mutter,Mother,Close,701.0,0.701,0
5,mn,Nonmatching,Mutter,Mother,Close,607.0,0.607,1
5,mn,Nonmatching,Mutter,Mother,Close,695.0,0.695,1
5,mn,Nonmatching,Mutter,Mother,Close,561.0,0.561,1
5,mn,Nonmatching,Mutter,Mother,Close,472.0,0.472,1
5,mn,Nonmatching,Mutter,Mother,Close,667.0,0.667,1
5,mn,Nonmatching,Mutter,Mother,Close,708.0,0.708,1
5,mn,Nonmatching,Mutter,Mother,Close,579.0,0.579,1
5,mn,Nonmatching,Mutter,Mother,Close,687.0,0.687,1
5,mn,Nonmatching,Mutter,Mother,Close,644.0,0.644,1
5,nm,Matching,Nichts,none,NonPerson,492.0,0.492,0
5,nm,Matching,Nichts,none,NonPerson,468.0,0.468,1
5,nm,Matching,Nichts,none,NonPerson,578.0,0.578,0
5,nm,Matching,Nichts,none,NonPerson,519.0,0.519,0
5,nm,Matching,Nichts,none,NonPerson,506.0,0.506,0
5,nm,Matching,Nichts,none,NonPerson,591.0,0.591,0
5,nm,Matching,Nichts,none,NonPerson,609.0,0.609,0
5,nm,Matching,Nichts,none,NonPerson,965.0,0.965,0
5,nm,Matching,Nichts,none,NonPerson,474.0,0.474,0
5,nm,Matching,Nichts,none,NonPerson,480.0,0.48,1
5,nm,Matching,Nichts,none,NonPerson,762.0,0.762,1
5,nm,Matching,Nichts,none,NonPerson,531.0,0.531,0
5,nm,Matching,Nichts,none,NonPerson,622.0,0.622,0
5,nm,Matching,Nichts,none,NonPerson,348.0,0.348,0
5,nm,Matching,Nichts,none,NonPerson,837.0,0.837,1
5,nm,Matching,Nichts,none,NonPerson,723.0,0.723,0
5,nm,Matching,Nichts,none,NonPerson,454.0,0.454,1
5,nm,Matching,Nichts,none,NonPerson,625.0,0.625,1
5,nn,Nonmatching,Nichts,none,NonPerson,747.0,0.747,0
5,nn,Nonmatching,Nichts,none,NonPerson,430.0,0.43,1
5,nn,Nonmatching,Nichts,none,NonPerson,578.0,0.578,1
5,nn,Nonmatching,Nichts,none,NonPerson,625.0,0.625,1
5,nn,Nonmatching,Nichts,none,NonPerson,470.0,0.47,1
5,nn,Nonmatching,Nichts,none,NonPerson,511.0,0.511,0
5,nn,Nonmatching,Nichts,none,NonPerson,550.0,0.55,1
5,nn,Nonmatching,Nichts,none,NonPerson,676.0,0.676,1
5,nn,Nonmatching,Nichts,none,NonPerson,434.0,0.434,1
5,nn,Nonmatching,Nichts,none,NonPerson,852.0,0.852,1
5,nn,Nonmatching,Nichts,none,NonPerson,762.0,0.762,1
5,nn,Nonmatching,Nichts,none,NonPerson,1095.0,1.095,1
5,nn,Nonmatching,Nichts,none,NonPerson,361.0,0.361,1
5,nn,Nonmatching,Nichts,none,NonPerson,654.0,0.654,1
5,nn,Nonmatching,Nichts,none,NonPerson,563.0,0.563,1
5,nn,Nonmatching,Nichts,none,NonPerson,550.0,0.55,1
5,nn,Nonmatching,Nichts,none,NonPerson,669.0,0.669,1
5,nn,Nonmatching,Nichts,none,NonPerson,779.0,0.779,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,1265.0,1.265,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,428.0,0.428,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,691.0,0.691,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,439.0,0.439,0
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,645.0,0.645,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,771.0,0.771,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,721.0,0.721,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,549.0,0.549,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,693.0,0.693,0
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,610.0,0.61,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,272.0,0.272,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,654.0,0.654,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,728.0,0.728,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,733.0,0.733,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,558.0,0.558,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,603.0,0.603,1
6,bm,Matching,Bekannter,Acquaintance,Acquaintance,515.0,0.515,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1008.0,1.008,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,966.0,0.966,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,572.0,0.572,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,679.0,0.679,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,882.0,0.882,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,657.0,0.657,0
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,662.0,0.662,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,637.0,0.637,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,830.0,0.83,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,557.0,0.557,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,605.0,0.605,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,508.0,0.508,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,873.0,0.873,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,701.0,0.701,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,729.0,0.729,1
6,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,587.0,0.587,1
6,im,Matching,Ich,Self,Self,1209.0,1.209,1
6,im,Matching,Ich,Self,Self,846.0,0.846,1
6,im,Matching,Ich,Self,Self,634.0,0.634,1
6,im,Matching,Ich,Self,Self,952.0,0.952,1
6,im,Matching,Ich,Self,Self,736.0,0.736,1
6,im,Matching,Ich,Self,Self,684.0,0.684,0
6,im,Matching,Ich,Self,Self,556.0,0.556,1
6,im,Matching,Ich,Self,Self,693.0,0.693,0
6,im,Matching,Ich,Self,Self,1398.0,1.398,1
6,im,Matching,Ich,Self,Self,566.0,0.566,1
6,im,Matching,Ich,Self,Self,847.0,0.847,1
6,im,Matching,Ich,Self,Self,544.0,0.544,1
6,im,Matching,Ich,Self,Self,321.0,0.321,1
6,im,Matching,Ich,Self,Self,642.0,0.642,1
6,im,Matching,Ich,Self,Self,562.0,0.562,1
6,im,Matching,Ich,Self,Self,537.0,0.537,1
6,im,Matching,Ich,Self,Self,799.0,0.799,1
6,im,Matching,Ich,Self,Self,542.0,0.542,1
6,im,Matching,Ich,Self,Self,992.0,0.992,1
6,im,Matching,Ich,Self,Self,749.0,0.749,0
6,im,Matching,Ich,Self,Self,463.0,0.463,1
6,im,Matching,Ich,Self,Self,608.0,0.608,1
6,im,Matching,Ich,Self,Self,423.0,0.423,1
6,im,Matching,Ich,Self,Self,400.0,0.4,1
6,in,Nonmatching,Ich,Self,Self,838.0,0.838,1
6,in,Nonmatching,Ich,Self,Self,561.0,0.561,1
6,in,Nonmatching,Ich,Self,Self,825.0,0.825,1
6,in,Nonmatching,Ich,Self,Self,559.0,0.559,0
6,in,Nonmatching,Ich,Self,Self,877.0,0.877,1
6,in,Nonmatching,Ich,Self,Self,713.0,0.713,1
6,in,Nonmatching,Ich,Self,Self,659.0,0.659,0
6,in,Nonmatching,Ich,Self,Self,879.0,0.879,1
6,in,Nonmatching,Ich,Self,Self,703.0,0.703,1
6,in,Nonmatching,Ich,Self,Self,532.0,0.532,0
6,in,Nonmatching,Ich,Self,Self,711.0,0.711,1
6,in,Nonmatching,Ich,Self,Self,698.0,0.698,1
6,mm,Matching,Mutter,Mother,Close,1163.0,1.163,1
6,mm,Matching,Mutter,Mother,Close,545.0,0.545,1
6,mm,Matching,Mutter,Mother,Close,500.0,0.5,1
6,mm,Matching,Mutter,Mother,Close,512.0,0.512,0
6,mm,Matching,Mutter,Mother,Close,474.0,0.474,1
6,mm,Matching,Mutter,Mother,Close,628.0,0.628,1
6,mm,Matching,Mutter,Mother,Close,923.0,0.923,1
6,mm,Matching,Mutter,Mother,Close,476.0,0.476,0
6,mm,Matching,Mutter,Mother,Close,667.0,0.667,1
6,mm,Matching,Mutter,Mother,Close,570.0,0.57,1
6,mm,Matching,Mutter,Mother,Close,652.0,0.652,1
6,mm,Matching,Mutter,Mother,Close,426.0,0.426,1
6,mm,Matching,Mutter,Mother,Close,771.0,0.771,1
6,mm,Matching,Mutter,Mother,Close,730.0,0.73,1
6,mm,Matching,Mutter,Mother,Close,570.0,0.57,1
6,mm,Matching,Mutter,Mother,Close,631.0,0.631,1
6,mm,Matching,Mutter,Mother,Close,580.0,0.58,1
6,mm,Matching,Mutter,Mother,Close,808.0,0.808,1
6,mn,Nonmatching,Mutter,Mother,Close,1022.0,1.022,1
6,mn,Nonmatching,Mutter,Mother,Close,823.0,0.823,1
6,mn,Nonmatching,Mutter,Mother,Close,919.0,0.919,1
6,mn,Nonmatching,Mutter,Mother,Close,795.0,0.795,1
6,mn,Nonmatching,Mutter,Mother,Close,1081.0,1.081,1
6,mn,Nonmatching,Mutter,Mother,Close,871.0,0.871,1
