"Subject","Session","participant","condizione","type_trial","label","shape","matching_task.corr","matching_task.rt","shape_type","who","trial_type"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5037,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.479,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/triangle.png",1,0.656,"triangle","self","nonmatch_self"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/square.png",1,0.5185,"square","self","match_self"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.4731,"triangle","other","match_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/triangle.png",0,0.537,"triangle","other","match_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5371,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/square.png",1,0.4066,"square","self","match_self"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/triangle.png",1,0.5713,"triangle","self","nonmatch_self"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/square.png",1,0.5946,"square","self","match_self"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/triangle.png",1,0.5341,"triangle","self","nonmatch_self"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5715,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.4682,"triangle","other","match_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.5485,"triangle","other","match_other"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/triangle.png",1,0.4895,"triangle","self","nonmatch_self"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",0,0.5515,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/square.png",1,0.5021,"square","self","match_self"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/square.png",1,0.5763,"square","self","match_self"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.5517,"triangle","other","match_other"
"DBOL",3,"DBOL","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.469,"square","other","nonmatch_other"
"DBOL",3,"DBOL","condizione 1","exp","TU","images/triangle.png",0,0.4355,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6968,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8179,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9796,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.0909,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.8583,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.9003,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9343,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,1.0477,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.9341,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.9157,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.864,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6311,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6269,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7903,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7868,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9526,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,1.0178,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6076,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6705,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.2576,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.537,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7862,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7266,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.1043,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8636,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5161,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.6524,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7911,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.9229,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5666,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7588,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8146,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6653,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7744,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7508,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.53,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5575,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7828,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",0,0.8761,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9569,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.832,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7796,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8355,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7316,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8437,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.8453,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8918,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7985,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7155,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8581,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,1.0025,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7967,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.594,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7923,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8313,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.1879,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.0051,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,1.0134,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5119,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8713,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7259,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7307,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6954,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7751,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8398,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.724,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6908,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",0,0.7757,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.9415,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.797,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5535,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7316,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8852,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8916,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6003,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6991,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7795,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8122,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8717,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.9965,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7752,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,1.2039,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6132,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.827,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.5598,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8783,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7714,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7141,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8531,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7908,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8309,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6126,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6527,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6828,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.9093,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,1.3033,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6496,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.7885,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8728,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6881,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7523,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6378,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.9152,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8617,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.83,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6654,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.8572,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6549,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7099,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,0.5311,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8026,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6233,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7649,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.7064,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7107,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.0779,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.568,"square","self","match_self"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.4967,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9587,"square","other","nonmatch_other"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8119,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/triangle.png",1,1.0974,"triangle","self","nonmatch_self"
"DCSA",2,"DCSA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6844,"triangle","other","match_other"
"DCSA",2,"DCSA","condizione 1","exp","TU","images/square.png",1,0.6528,"square","self","match_self"
