"Subject","Group","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"18080","2","3","62","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","608","0.608","1"
"18080","2","3","63","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","571","0.571","1"
"18080","2","3","64","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","762","0.762","1"
"18080","2","3","65","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","664","0.664","1"
"18080","2","3","66","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","519","0.519","1"
"18080","2","3","67","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","569","0.569","1"
"18080","2","3","68","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","773","0.773","1"
"18080","2","3","69","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","739","0.739","1"
"18080","2","3","70","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","979","0.979","1"
"18080","2","3","71","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","671","0.671","1"
"18080","2","3","72","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","898","0.898","1"
"18080","2","3","73","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","670","0.67","1"
"18080","2","3","74","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","890","0.89","1"
"18080","2","3","75","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","47","910","0.91","0"
"18080","2","3","76","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","954","0.954","1"
"18080","2","3","77","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","718","0.718","1"
"18080","2","3","78","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","902","0.902","1"
"18080","2","3","79","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","547","0.547","1"
"18080","2","3","80","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","877","0.877","1"
"18080","2","4","1","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","1267","1.267","0"
"18080","2","4","2","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","749","0.749","1"
"18080","2","4","3","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","844","0.844","1"
"18080","2","4","4","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","544","0.544","1"
"18080","2","4","5","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","473","0.473","1"
"18080","2","4","6","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","661","0.661","1"
"18080","2","4","7","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","681","0.681","1"
"18080","2","4","8","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","623","0.623","1"
"18080","2","4","9","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","523","0.523","1"
"18080","2","4","10","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","560","0.56","1"
"18080","2","4","11","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","1057","1.057","1"
"18080","2","4","12","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","843","0.843","1"
"18080","2","4","13","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","466","0.466","1"
"18080","2","4","14","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","822","0.822","1"
"18080","2","4","15","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","765","0.765","1"
"18080","2","4","16","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","929","0.929","1"
"18080","2","4","17","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","47","664","0.664","0"
"18080","2","4","18","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","1010","1.01","1"
"18080","2","4","19","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","571","0.571","1"
"18080","2","4","20","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","547","0.547","1"
"18080","2","4","21","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","511","0.511","1"
"18080","2","4","22","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","484","0.484","1"
"18080","2","4","23","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","465","0.465","1"
"18080","2","4","24","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","47","500","0.5","0"
"18080","2","4","25","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","717","0.717","1"
"18080","2","4","26","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","378","0.378","1"
"18080","2","4","27","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","579","0.579","1"
"18080","2","4","28","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","481","0.481","1"
"18080","2","4","29","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","450","0.45","0"
"18080","2","4","30","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","622","0.622","0"
"18080","2","4","31","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","593","0.593","1"
"18080","2","4","32","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","955","0.955","1"
"18080","2","4","33","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","646","0.646","1"
"18080","2","4","34","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","477","0.477","1"
"18080","2","4","35","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","510","0.51","1"
"18080","2","4","36","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","1013","1.013","1"
"18080","2","4","37","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","623","0.623","1"
"18080","2","4","38","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","623","0.623","1"
"18080","2","4","39","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","715","0.715","1"
"18080","2","4","40","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","1135","1.135","1"
"18080","2","4","41","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","810","0.81","1"
"18080","2","4","42","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","551","0.551","1"
"18080","2","4","43","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","905","0.905","1"
"18080","2","4","44","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","600","0.6","1"
"18080","2","4","45","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","571","0.571","1"
"18080","2","4","46","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","583","0.583","1"
"18080","2","4","47","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","699","0.699","1"
"18080","2","4","48","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","646","0.646","1"
"18080","2","4","49","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","534","0.534","1"
"18080","2","4","50","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","638","0.638","1"
"18080","2","4","51","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","545","0.545","1"
"18080","2","4","52","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","403","0.403","1"
"18080","2","4","53","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","523","0.523","1"
"18080","2","4","54","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","699","0.699","1"
"18080","2","4","55","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","601","0.601","1"
"18080","2","4","56","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","714","0.714","1"
"18080","2","4","57","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","653","0.653","1"
"18080","2","4","58","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","670","0.67","1"
"18080","2","4","59","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","1121","1.121","1"
"18080","2","4","60","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","1035","1.035","1"
"18080","2","4","61","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","625","0.625","1"
"18080","2","4","62","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","943","0.943","1"
"18080","2","4","63","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","1285","1.285","1"
"18080","2","4","64","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","606","0.606","1"
"18080","2","4","65","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","622","0.622","1"
"18080","2","4","66","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","555","0.555","1"
"18080","2","4","67","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","741","0.741","1"
"18080","2","4","68","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","596","0.596","1"
"18080","2","4","69","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","47","631","0.631","0"
"18080","2","4","70","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","514","0.514","1"
"18080","2","4","71","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","704","0.704","1"
