"Subject","Group","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"1","OA",3,69,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",948,0.948,1
"1","OA",3,70,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1472,1.472,1
"1","OA",3,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1194,1.194,1
"1","OA",3,72,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1018,1.018,1
"1","OA",3,73,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1110,1.11,1
"1","OA",3,74,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1003,1.003,1
"1","OA",3,75,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1347,1.347,1
"1","OA",3,76,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1005,1.005,1
"1","OA",3,77,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",637,0.637,1
"1","OA",3,78,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",984,0.984,1
"1","OA",3,79,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1292,1.292,1
"1","OA",3,80,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",834,0.834,1
"1","OA",3,81,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",828,0.828,1
"1","OA",3,82,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",851,0.851,1
"1","OA",3,83,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",895,0.895,1
"1","OA",3,84,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1394,1.394,1
"1","OA",3,85,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",957,0.957,1
"1","OA",3,86,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1277,1.277,1
"1","OA",3,87,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",921,0.921,1
"1","OA",3,88,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",908,0.908,1
"1","OA",3,89,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1143,1.143,1
"1","OA",4,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1230,1.23,1
"1","OA",4,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1145,1.145,1
"1","OA",4,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1335,1.335,1
"1","OA",4,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1204,1.204,1
"1","OA",4,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",664,0.664,1
"1","OA",4,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1280,1.28,1
"1","OA",4,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1787,1.787,1
"1","OA",4,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",878,0.878,1
"1","OA",4,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1025,1.025,1
"1","OA",4,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",968,0.968,1
"1","OA",4,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1109,1.109,1
"1","OA",4,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1933,1.933,1
"1","OA",4,13,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1333,1.333,1
"1","OA",4,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",797,0.797,1
"1","OA",4,15,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1079,1.079,1
"1","OA",4,16,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1976,1.976,1
"1","OA",4,17,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1303,1.303,1
"1","OA",4,18,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",833,0.833,1
"1","OA",4,19,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1045,1.045,1
"1","OA",4,20,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",835,0.835,1
"1","OA",4,21,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1308,1.308,1
"1","OA",4,22,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",900,0.9,1
"1","OA",4,23,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",693,0.693,1
"1","OA",4,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1094,1.094,1
"1","OA",4,25,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1216,1.216,1
"1","OA",4,26,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",956,0.956,1
"1","OA",4,27,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1161,1.161,1
"1","OA",4,28,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1194,1.194,1
"1","OA",4,29,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",995,0.995,1
"1","OA",4,30,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1271,1.271,1
"1","OA",4,31,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1002,1.002,1
"1","OA",4,32,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",809,0.809,1
"1","OA",4,33,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1041,1.041,1
"1","OA",4,34,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1397,1.397,1
"1","OA",4,35,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1122,1.122,1
"1","OA",4,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1711,1.711,1
"1","OA",4,37,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",901,0.901,1
"1","OA",4,38,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",893,0.893,1
"1","OA",4,39,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1478,1.478,1
"1","OA",4,40,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",946,0.946,1
"1","OA",4,41,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",982,0.982,1
"1","OA",4,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1140,1.14,1
"1","OA",4,43,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",2011,2.011,1
"1","OA",4,44,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",824,0.824,1
"1","OA",4,45,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1200,1.2,1
"1","OA",4,46,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1704,1.704,1
"1","OA",4,47,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",830,0.83,1
"1","OA",4,48,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",893,0.893,1
"1","OA",4,49,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2280,2.28,1
"1","OA",4,50,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",810,0.81,1
"1","OA",4,51,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1056,1.056,1
"1","OA",4,52,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1219,1.219,1
"1","OA",4,53,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",938,0.938,1
"1","OA",4,54,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1242,1.242,1
"1","OA",4,55,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1083,1.083,1
"1","OA",4,56,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",818,0.818,1
"1","OA",4,57,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1222,1.222,1
"1","OA",4,58,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1082,1.082,1
"1","OA",4,59,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",811,0.811,1
"1","OA",4,60,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",943,0.943,1
"1","OA",4,61,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1141,1.141,1
"1","OA",4,62,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1000,1,1
"1","OA",4,63,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1265,1.265,1
"1","OA",4,64,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1048,1.048,1
"1","OA",4,65,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",937,0.937,1
"1","OA",4,66,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1397,1.397,1
"1","OA",4,67,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1348,1.348,1
"1","OA",4,68,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",792,0.792,1
"1","OA",4,69,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1109,1.109,1
"1","OA",4,70,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1348,1.348,1
"1","OA",4,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1211,1.211,1
"1","OA",4,72,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1130,1.13,0
"1","OA",4,73,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1188,1.188,1
"1","OA",4,74,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",966,0.966,1
"1","OA",4,75,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1179,1.179,1
"1","OA",4,76,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",863,0.863,1
"1","OA",4,77,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",969,0.969,1
"1","OA",4,78,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1516,1.516,1
"1","OA",4,79,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1435,1.435,1
"1","OA",4,80,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1022,1.022,1
"1","OA",4,81,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1517,1.517,1
"1","OA",4,82,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",956,0.956,1
"1","OA",4,83,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",822,0.822,1
"1","OA",4,84,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1057,1.057,1
"1","OA",4,85,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",966,0.966,1
"1","OA",4,86,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",829,0.829,1
"1","OA",4,87,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",972,0.972,1
"1","OA",4,88,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1125,1.125,1
"1","OA",4,89,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",985,0.985,1
"1","OA",4,90,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1303,1.303,1
"10","OA",1,1,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1498,1.498,1
"10","OA",1,2,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1650,1.65,1
"10","OA",1,3,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2401,2.401,1
"10","OA",1,4,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1020,1.02,1
"10","OA",1,5,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1562,1.562,1
"10","OA",1,6,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1911,1.911,0
"10","OA",1,7,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1865,1.865,1
"10","OA",1,8,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2233,2.233,0
"10","OA",1,9,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1883,1.883,1
"10","OA",1,10,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2224,2.224,1
"10","OA",1,11,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2029,2.029,1
"10","OA",1,12,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1249,1.249,1
"10","OA",1,13,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1702,1.702,1
"10","OA",1,14,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1423,1.423,0
"10","OA",1,15,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",965,0.965,0
"10","OA",1,16,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1645,1.645,1
"10","OA",1,17,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1612,1.612,1
"10","OA",1,18,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1997,1.997,1
"10","OA",1,19,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2220,2.22,1
"10","OA",1,20,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1216,1.216,1
"10","OA",1,21,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1229,1.229,1
"10","OA",1,22,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1661,1.661,1
"10","OA",1,23,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1700,1.7,0
"10","OA",1,24,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1341,1.341,1
"10","OA",1,25,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2430,2.43,1
"10","OA",1,26,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1963,1.963,1
"10","OA",1,27,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2794,2.794,1
"10","OA",1,28,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1127,1.127,1
"10","OA",1,29,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1085,1.085,1
"10","OA",1,30,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1652,1.652,1
"10","OA",1,31,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1880,1.88,1
"10","OA",1,32,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1968,1.968,1
"10","OA",1,33,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2355,2.355,0
"10","OA",1,34,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1296,1.296,1
"10","OA",1,35,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1260,1.26,1
"10","OA",1,36,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2516,2.516,1
"10","OA",1,37,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1048,1.048,1
"10","OA",1,38,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1032,1.032,1
"10","OA",1,39,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",2466,2.466,1
"10","OA",1,40,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",2283,2.283,1
"10","OA",1,41,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1455,1.455,0
"10","OA",1,42,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2780,2.78,1
"10","OA",1,43,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1442,1.442,1
"10","OA",1,44,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",854,0.854,1
"10","OA",1,45,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1049,1.049,1
"10","OA",1,46,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1107,1.107,1
"10","OA",1,47,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1333,1.333,1
"10","OA",1,48,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1471,1.471,1
"10","OA",1,49,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1471,1.471,1
"10","OA",1,50,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1050,1.05,1
"10","OA",1,51,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1842,1.842,1
"10","OA",1,52,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",2172,2.172,1
"10","OA",1,53,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1681,1.681,1
