"Subject","Group","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",680,0.68,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",552,0.552,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",727,0.727,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",746,0.746,0
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",391,0.391,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",507,0.507,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",521,0.521,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",858,0.858,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",494,0.494,0
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",327,0.327,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",552,0.552,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",700,0.7,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",583,0.583,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",623,0.623,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",839,0.839,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",727,0.727,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",538,0.538,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",613,0.613,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",460,0.46,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",469,0.469,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",568,0.568,1
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",494,0.494,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",512,0.512,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",392,0.392,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",555,0.555,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",718,0.718,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",430,0.43,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",565,0.565,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",508,0.508,1
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",485,0.485,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",488,0.488,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",658,0.658,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",439,0.439,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",435,0.435,0
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",528,0.528,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",502,0.502,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",544,0.544,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",583,0.583,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",539,0.539,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1044,1.044,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",458,0.458,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",528,0.528,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",653,0.653,0
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",579,0.579,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",672,0.672,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",594,0.594,0
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",701,0.701,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",517,0.517,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",589,0.589,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",454,0.454,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",633,0.633,1
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",587,0.587,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",501,0.501,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",635,0.635,0
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",611,0.611,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",814,0.814,0
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",601,0.601,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",477,0.477,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",460,0.46,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",638,0.638,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",663,0.663,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",448,0.448,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",667,0.667,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",624,0.624,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",735,0.735,0
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",600,0.6,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",0,0,0
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",464,0.464,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",599,0.599,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",623,0.623,1
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",710,0.71,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",588,0.588,1
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",712,0.712,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",649,0.649,0
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",632,0.632,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",470,0.47,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",382,0.382,0
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",700,0.7,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",498,0.498,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",515,0.515,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",594,0.594,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",498,0.498,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",496,0.496,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",741,0.741,1
2,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",431,0.431,0
2,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",609,0.609,1
2,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",575,0.575,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",483,0.483,1
2,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",633,0.633,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",329,0.329,1
2,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",572,0.572,1
2,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",557,0.557,1
2,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",648,0.648,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",493,0.493,1
2,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",603,0.603,1
2,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",425,0.425,0
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",565,0.565,1
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",454,0.454,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",466,0.466,1
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",667,0.667,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",598,0.598,0
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",669,0.669,1
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",775,0.775,1
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",627,0.627,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",851,0.851,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",484,0.484,1
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",0,0,0
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",687,0.687,0
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",431,0.431,1
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",571,0.571,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",505,0.505,1
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",845,0.845,1
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",795,0.795,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",726,0.726,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",840,0.84,0
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",832,0.832,1
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",596,0.596,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",631,0.631,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",533,0.533,1
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",666,0.666,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",668,0.668,1
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",797,0.797,1
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",546,0.546,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",468,0.468,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",521,0.521,1
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",498,0.498,1
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",673,0.673,1
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",615,0.615,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",570,0.57,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",638,0.638,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",819,0.819,1
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",648,0.648,1
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",452,0.452,0
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",497,0.497,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",577,0.577,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",967,0.967,1
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",437,0.437,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",425,0.425,1
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",442,0.442,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",430,0.43,1
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",423,0.423,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",525,0.525,1
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",584,0.584,1
3,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",449,0.449,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",403,0.403,1
3,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",674,0.674,1
3,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",471,0.471,1
3,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",482,0.482,1
3,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",514,0.514,1
3,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",885,0.885,1
3,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",419,0.419,1
3,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",671,0.671,1
3,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",501,0.501,1
