Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
29498939,self-matching,2,61,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,668,1
29498939,self-matching,2,62,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,882,1
29498939,self-matching,2,63,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,797,1
29498939,self-matching,2,64,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,824,1
29498939,self-matching,2,65,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,820,1
29498939,self-matching,2,66,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,911,1
29498939,self-matching,2,67,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,731,1
29498939,self-matching,2,68,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1132,1
29498939,self-matching,2,69,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,1056,1
29498939,self-matching,2,70,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,878,1
29498939,self-matching,2,71,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,764,1
29498939,self-matching,2,72,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,667,1
29498939,self-matching,3,1,Matching,triangle,self,self,Self,self,self,self,Self,happy,571,1
29498939,self-matching,3,2,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,661,0
29498939,self-matching,3,3,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,956,1
29498939,self-matching,3,4,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,852,1
29498939,self-matching,3,5,Matching,triangle,self,self,Self,self,self,self,Self,neutral,848,1
29498939,self-matching,3,6,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,709,1
29498939,self-matching,3,7,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1008,1
29498939,self-matching,3,8,Matching,triangle,self,self,Self,self,self,self,Self,neutral,652,1
29498939,self-matching,3,9,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,850,1
29498939,self-matching,3,10,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,591,1
29498939,self-matching,3,11,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,652,1
29498939,self-matching,3,12,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1044,1
29498939,self-matching,3,13,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,633,0
29498939,self-matching,3,14,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1033,1
29498939,self-matching,3,15,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,760,1
29498939,self-matching,3,16,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,925,1
29498939,self-matching,3,17,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,652,1
29498939,self-matching,3,18,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,994,1
29498939,self-matching,3,19,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,704,1
29498939,self-matching,3,20,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,947,1
29498939,self-matching,3,21,Matching,triangle,self,self,Self,self,self,self,Self,happy,694,1
29498939,self-matching,3,22,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,925,1
29498939,self-matching,3,23,Matching,triangle,self,self,Self,self,self,self,Self,neutral,995,1
29498939,self-matching,3,24,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,781,1
29498939,self-matching,3,25,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,510,1
29498939,self-matching,3,26,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,928,1
29498939,self-matching,3,27,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,728,1
29498939,self-matching,3,28,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,880,1
29498939,self-matching,3,29,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,782,1
29498939,self-matching,3,30,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,776,1
29498939,self-matching,3,31,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,832,1
29498939,self-matching,3,32,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,712,1
29498939,self-matching,3,33,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,632,1
29498939,self-matching,3,34,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,773,1
29498939,self-matching,3,35,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,810,1
29498939,self-matching,3,36,Matching,triangle,self,self,Self,self,self,self,Self,happy,695,1
29498939,self-matching,3,37,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,972,1
29498939,self-matching,3,38,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,886,1
29498939,self-matching,3,39,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,878,0
29498939,self-matching,3,40,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,894,1
29498939,self-matching,3,41,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,928,1
29498939,self-matching,3,42,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,866,1
29498939,self-matching,3,43,Matching,triangle,self,self,Self,self,self,self,Self,happy,727,1
29498939,self-matching,3,44,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1366,1
29498939,self-matching,3,45,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,898,1
29498939,self-matching,3,46,Matching,triangle,self,self,Self,self,self,self,Self,neutral,688,1
29498939,self-matching,3,47,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,967,1
29498939,self-matching,3,48,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,856,1
29498939,self-matching,3,49,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,806,1
29498939,self-matching,3,50,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,620,1
29498939,self-matching,3,51,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,545,1
29498939,self-matching,3,52,Matching,triangle,self,self,Self,self,self,self,Self,happy,845,1
29498939,self-matching,3,53,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1132,1
29498939,self-matching,3,54,Matching,triangle,self,self,Self,self,self,self,Self,happy,634,1
29498939,self-matching,3,55,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,705,0
29498939,self-matching,3,56,Matching,triangle,self,self,Self,self,self,self,Self,neutral,610,1
29498939,self-matching,3,57,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,810,1
29498939,self-matching,3,58,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,958,1
29498939,self-matching,3,59,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,973,1
29498939,self-matching,3,60,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1304,1
29498939,self-matching,3,61,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,918,1
29498939,self-matching,3,62,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,764,1
29498939,self-matching,3,63,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,806,1
29498939,self-matching,3,64,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,852,1
29498939,self-matching,3,65,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,865,1
29498939,self-matching,3,66,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1009,1
29498939,self-matching,3,67,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,870,1
29498939,self-matching,3,68,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1071,1
29498939,self-matching,3,69,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,694,1
29498939,self-matching,3,70,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,768,1
29498939,self-matching,3,71,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1065,1
29498939,self-matching,3,72,Matching,triangle,self,self,Self,self,self,self,Self,neutral,632,1
29498939,self-matching,4,1,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,862,1
29498939,self-matching,4,2,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,641,1
29498939,self-matching,4,3,Matching,triangle,self,self,Self,self,self,self,Self,happy,567,1
29498939,self-matching,4,4,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,939,1
29498939,self-matching,4,5,Matching,triangle,self,self,Self,self,self,self,Self,happy,699,1
29498939,self-matching,4,6,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,915,1
29498939,self-matching,4,7,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,621,1
29498939,self-matching,4,8,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,740,1
29498939,self-matching,4,9,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,693,1
29498939,self-matching,4,10,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,843,1
29498939,self-matching,4,11,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,1010,1
29498939,self-matching,4,12,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,801,1
29498939,self-matching,4,13,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,776,1
29498939,self-matching,4,14,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,867,1
29498939,self-matching,4,15,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,997,1
29498939,self-matching,4,16,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,671,1
29498939,self-matching,4,17,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,723,1
29498939,self-matching,4,18,Matching,triangle,self,self,Self,self,self,self,Self,neutral,639,1
29498939,self-matching,4,19,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,925,1
29498939,self-matching,4,20,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,890,1
29498939,self-matching,4,21,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1015,1
29498939,self-matching,4,22,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1015,1
29498939,self-matching,4,23,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,963,1
29498939,self-matching,4,24,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,917,1
29498939,self-matching,4,25,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,931,1
29498939,self-matching,4,26,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,1000,1
29498939,self-matching,4,27,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,978,1
29498939,self-matching,4,28,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,658,1
29498939,self-matching,4,29,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,768,1
29498939,self-matching,4,30,Matching,triangle,self,self,Self,self,self,self,Self,neutral,826,1
29498939,self-matching,4,31,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,648,1
29498939,self-matching,4,32,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,1092,1
29498939,self-matching,4,33,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1063,1
29498939,self-matching,4,34,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,924,1
29498939,self-matching,4,35,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,842,1
29498939,self-matching,4,36,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,845,1
29498939,self-matching,4,37,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,787,1
29498939,self-matching,4,38,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,744,1
29498939,self-matching,4,39,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1021,1
29498939,self-matching,4,40,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,785,1
29498939,self-matching,4,41,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,838,1
29498939,self-matching,4,42,Matching,triangle,self,self,Self,self,self,self,Self,neutral,693,1
29498939,self-matching,4,43,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,647,1
29498939,self-matching,4,44,Matching,triangle,self,self,Self,self,self,self,Self,neutral,644,1
29498939,self-matching,4,45,Matching,triangle,self,self,Self,self,self,self,Self,happy,634,1
29498939,self-matching,4,46,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,646,1
29498939,self-matching,4,47,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,621,1
29498939,self-matching,4,48,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,841,1
29498939,self-matching,4,49,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,819,1
29498939,self-matching,4,50,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,867,1
29498939,self-matching,4,51,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,644,1
29498939,self-matching,4,52,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1009,1
29498939,self-matching,4,53,Matching,triangle,self,self,Self,self,self,self,Self,neutral,753,1
29498939,self-matching,4,54,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,884,0
29498939,self-matching,4,55,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,871,1
29498939,self-matching,4,56,Matching,triangle,self,self,Self,self,self,self,Self,happy,667,1
29498939,self-matching,4,57,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,790,1
29498939,self-matching,4,58,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,671,1
29498939,self-matching,4,59,Matching,triangle,self,self,Self,self,self,self,Self,neutral,657,1
29498939,self-matching,4,60,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,775,1
29498939,self-matching,4,61,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,886,1
29498939,self-matching,4,62,Matching,triangle,self,self,Self,self,self,self,Self,happy,605,1
29498939,self-matching,4,63,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,784,1
29498939,self-matching,4,64,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,804,1
29498939,self-matching,4,65,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,806,1
29498939,self-matching,4,66,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,794,1
29498939,self-matching,4,67,Matching,triangle,self,self,Self,self,self,self,Self,happy,624,1
29498939,self-matching,4,68,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,748,1
29498939,self-matching,4,69,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,991,1
