Subject,Task,Block,Trial,Matching,Shape,Label,extraIV1,RT_ms,ACC
18255,facialExpression-matching,3,6,Matching,diamond,neutral.tif,stranger,941,0
18255,facialExpression-matching,3,7,Matching,triangle,happy.tif,stranger,566,1
18255,facialExpression-matching,3,8,Matching,pentagon,sad.tif,stranger,1232,0
18255,facialExpression-matching,3,9,Matching,pentagon,sad.tif,self,1435,1
18255,facialExpression-matching,3,10,Nonmatching,diamond,happy.tif,stranger,812,1
18255,facialExpression-matching,3,11,Matching,pentagon,sad.tif,stranger,1055,1
18255,facialExpression-matching,3,12,Matching,pentagon,sad.tif,self,1422,1
18255,facialExpression-matching,3,13,Matching,diamond,neutral.tif,self,1060,0
18255,facialExpression-matching,3,14,Nonmatching,diamond,sad.tif,stranger,850,0
18255,facialExpression-matching,3,15,Matching,diamond,neutral.tif,self,814,1
18255,facialExpression-matching,3,16,Matching,diamond,neutral.tif,stranger,1103,1
18255,facialExpression-matching,3,17,Matching,diamond,neutral.tif,stranger,714,1
18255,facialExpression-matching,3,18,Nonmatching,triangle,sad.tif,stranger,1018,0
18255,facialExpression-matching,3,19,Nonmatching,diamond,happy.tif,self,1176,1
18255,facialExpression-matching,3,20,Matching,triangle,happy.tif,stranger,685,1
18255,facialExpression-matching,3,21,Nonmatching,diamond,sad.tif,self,939,1
18255,facialExpression-matching,3,22,Nonmatching,diamond,sad.tif,self,993,1
18255,facialExpression-matching,3,23,Nonmatching,triangle,neutral.tif,self,817,0
18255,facialExpression-matching,3,24,Nonmatching,pentagon,happy.tif,self,922,0
18255,facialExpression-matching,3,25,Matching,pentagon,sad.tif,stranger,1160,1
18255,facialExpression-matching,3,26,Nonmatching,triangle,sad.tif,self,897,1
18255,facialExpression-matching,3,27,Nonmatching,pentagon,neutral.tif,self,935,0
18255,facialExpression-matching,3,28,Nonmatching,diamond,sad.tif,self,860,0
18255,facialExpression-matching,3,29,Matching,pentagon,sad.tif,self,649,0
18255,facialExpression-matching,3,30,Nonmatching,pentagon,neutral.tif,self,1123,0
18255,facialExpression-matching,3,31,Nonmatching,diamond,happy.tif,self,1147,1
18255,facialExpression-matching,3,32,Nonmatching,triangle,sad.tif,stranger,822,1
18255,facialExpression-matching,3,33,Nonmatching,triangle,sad.tif,self,612,1
18255,facialExpression-matching,3,34,Matching,diamond,neutral.tif,stranger,781,1
18255,facialExpression-matching,3,35,Matching,pentagon,sad.tif,stranger,752,1
18255,facialExpression-matching,3,36,Nonmatching,triangle,neutral.tif,stranger,605,0
18255,facialExpression-matching,3,37,Matching,triangle,happy.tif,self,700,1
18255,facialExpression-matching,3,38,Nonmatching,diamond,happy.tif,self,972,1
18255,facialExpression-matching,3,39,Nonmatching,triangle,sad.tif,self,728,1
18255,facialExpression-matching,3,40,Nonmatching,diamond,sad.tif,stranger,1013,1
18255,facialExpression-matching,3,41,Nonmatching,pentagon,happy.tif,stranger,1066,1
18255,facialExpression-matching,3,42,Nonmatching,pentagon,neutral.tif,stranger,1082,1
18255,facialExpression-matching,3,43,Nonmatching,pentagon,happy.tif,self,791,1
18255,facialExpression-matching,3,44,Matching,triangle,happy.tif,self,625,1
18255,facialExpression-matching,3,45,Nonmatching,pentagon,neutral.tif,self,675,0
18255,facialExpression-matching,3,46,Matching,triangle,happy.tif,self,701,1
18255,facialExpression-matching,3,47,Matching,diamond,neutral.tif,self,1057,1
18255,facialExpression-matching,3,48,Matching,diamond,neutral.tif,stranger,1068,1
18255,facialExpression-matching,3,49,Nonmatching,pentagon,happy.tif,self,799,0
18255,facialExpression-matching,3,50,Nonmatching,triangle,neutral.tif,self,677,0
18255,facialExpression-matching,3,51,Nonmatching,diamond,happy.tif,stranger,826,1
18255,facialExpression-matching,3,52,Matching,triangle,happy.tif,self,784,1
18255,facialExpression-matching,3,53,Matching,triangle,happy.tif,self,566,1
18255,facialExpression-matching,3,54,Matching,triangle,happy.tif,stranger,587,1
18255,facialExpression-matching,3,55,Nonmatching,pentagon,neutral.tif,stranger,656,1
18255,facialExpression-matching,3,56,Nonmatching,diamond,sad.tif,stranger,1209,0
18255,facialExpression-matching,3,57,Matching,pentagon,sad.tif,stranger,956,1
18255,facialExpression-matching,3,58,Matching,triangle,happy.tif,stranger,820,1
18255,facialExpression-matching,3,59,Matching,diamond,neutral.tif,self,781,0
18255,facialExpression-matching,3,60,Nonmatching,triangle,neutral.tif,self,643,0
18255,facialExpression-matching,3,61,Matching,diamond,neutral.tif,self,928,0
18255,facialExpression-matching,3,62,Matching,pentagon,sad.tif,self,1336,1
18255,facialExpression-matching,3,63,Matching,diamond,neutral.tif,self,1087,1
18255,facialExpression-matching,3,64,Nonmatching,triangle,sad.tif,stranger,792,1
18255,facialExpression-matching,3,65,Matching,triangle,happy.tif,self,739,1
18255,facialExpression-matching,3,66,Nonmatching,pentagon,happy.tif,stranger,895,1
18255,facialExpression-matching,3,67,Nonmatching,triangle,neutral.tif,stranger,894,1
18255,facialExpression-matching,3,68,Nonmatching,triangle,neutral.tif,stranger,965,1
18255,facialExpression-matching,3,69,Matching,pentagon,sad.tif,self,742,1
18255,facialExpression-matching,3,70,Matching,diamond,neutral.tif,stranger,725,0
18255,facialExpression-matching,3,71,Matching,pentagon,sad.tif,stranger,806,1
18255,facialExpression-matching,3,72,Matching,pentagon,sad.tif,self,588,0
18255,facialExpression-matching,4,1,Matching,diamond,neutral.tif,self,887,1
18255,facialExpression-matching,4,2,Nonmatching,diamond,sad.tif,self,736,1
18255,facialExpression-matching,4,3,Nonmatching,triangle,neutral.tif,stranger,803,1
18255,facialExpression-matching,4,4,Matching,pentagon,sad.tif,stranger,785,1
18255,facialExpression-matching,4,5,Matching,diamond,neutral.tif,self,1450,1
18255,facialExpression-matching,4,6,Matching,triangle,happy.tif,stranger,541,1
18255,facialExpression-matching,4,7,Nonmatching,pentagon,neutral.tif,stranger,1278,1
18255,facialExpression-matching,4,8,Nonmatching,triangle,sad.tif,self,680,1
18255,facialExpression-matching,4,9,Matching,pentagon,sad.tif,self,979,1
18255,facialExpression-matching,4,10,Nonmatching,pentagon,happy.tif,stranger,840,1
18255,facialExpression-matching,4,11,Matching,triangle,happy.tif,self,706,1
18255,facialExpression-matching,4,12,Matching,triangle,happy.tif,stranger,595,1
18255,facialExpression-matching,4,13,Nonmatching,triangle,sad.tif,stranger,647,1
18255,facialExpression-matching,4,14,Nonmatching,diamond,happy.tif,self,855,1
18255,facialExpression-matching,4,15,Nonmatching,triangle,neutral.tif,self,833,1
18255,facialExpression-matching,4,16,Matching,diamond,neutral.tif,stranger,863,0
18255,facialExpression-matching,4,17,Matching,triangle,happy.tif,stranger,673,1
18255,facialExpression-matching,4,18,Matching,pentagon,sad.tif,self,947,1
18255,facialExpression-matching,4,19,Matching,triangle,happy.tif,self,727,1
18255,facialExpression-matching,4,20,Matching,pentagon,sad.tif,self,812,1
18255,facialExpression-matching,4,21,Nonmatching,pentagon,happy.tif,self,684,1
18255,facialExpression-matching,4,22,Nonmatching,triangle,sad.tif,self,971,1
18255,facialExpression-matching,4,23,Nonmatching,diamond,happy.tif,stranger,1050,0
18255,facialExpression-matching,4,24,Nonmatching,diamond,sad.tif,self,1238,1
18255,facialExpression-matching,4,25,Nonmatching,pentagon,neutral.tif,stranger,845,1
18255,facialExpression-matching,4,26,Matching,diamond,neutral.tif,self,1500,
18255,facialExpression-matching,4,27,Matching,pentagon,sad.tif,stranger,910,1
18255,facialExpression-matching,4,28,Nonmatching,pentagon,neutral.tif,stranger,801,1
18255,facialExpression-matching,4,29,Nonmatching,pentagon,happy.tif,self,906,1
18255,facialExpression-matching,4,30,Matching,pentagon,sad.tif,stranger,714,0
18255,facialExpression-matching,4,31,Matching,pentagon,sad.tif,stranger,728,1
18255,facialExpression-matching,4,32,Matching,pentagon,sad.tif,self,629,1
18255,facialExpression-matching,4,33,Nonmatching,triangle,neutral.tif,stranger,828,1
18255,facialExpression-matching,4,34,Matching,triangle,happy.tif,self,574,0
18255,facialExpression-matching,4,35,Nonmatching,diamond,sad.tif,stranger,1185,0
18255,facialExpression-matching,4,36,Nonmatching,pentagon,happy.tif,stranger,807,0
18255,facialExpression-matching,4,37,Matching,triangle,happy.tif,stranger,658,0
18255,facialExpression-matching,4,38,Nonmatching,pentagon,neutral.tif,self,796,0
18255,facialExpression-matching,4,39,Nonmatching,diamond,happy.tif,stranger,883,1
18255,facialExpression-matching,4,40,Matching,triangle,happy.tif,self,740,1
18255,facialExpression-matching,4,41,Matching,triangle,happy.tif,stranger,605,1
18255,facialExpression-matching,4,42,Nonmatching,pentagon,happy.tif,stranger,827,1
18255,facialExpression-matching,4,43,Matching,diamond,neutral.tif,stranger,873,1
18255,facialExpression-matching,4,44,Matching,diamond,neutral.tif,stranger,725,1
18255,facialExpression-matching,4,45,Matching,diamond,neutral.tif,stranger,676,1
18255,facialExpression-matching,4,46,Matching,pentagon,sad.tif,stranger,943,1
18255,facialExpression-matching,4,47,Matching,pentagon,sad.tif,self,989,1
18255,facialExpression-matching,4,48,Nonmatching,pentagon,neutral.tif,self,599,0
18255,facialExpression-matching,4,49,Matching,diamond,neutral.tif,stranger,1076,1
18255,facialExpression-matching,4,50,Nonmatching,triangle,neutral.tif,self,861,1
18255,facialExpression-matching,4,51,Matching,diamond,neutral.tif,self,827,1
18255,facialExpression-matching,4,52,Nonmatching,triangle,sad.tif,stranger,847,1
18255,facialExpression-matching,4,53,Nonmatching,diamond,sad.tif,stranger,714,1
18255,facialExpression-matching,4,54,Matching,triangle,happy.tif,self,652,1
18255,facialExpression-matching,4,55,Nonmatching,diamond,sad.tif,self,1126,1
18255,facialExpression-matching,4,56,Nonmatching,triangle,sad.tif,self,910,1
18255,facialExpression-matching,4,57,Matching,diamond,neutral.tif,self,859,1
18255,facialExpression-matching,4,58,Matching,pentagon,sad.tif,stranger,873,1
18255,facialExpression-matching,4,59,Matching,pentagon,sad.tif,self,689,1
18255,facialExpression-matching,4,60,Nonmatching,pentagon,neutral.tif,self,519,0
18255,facialExpression-matching,4,61,Matching,diamond,neutral.tif,self,800,0
18255,facialExpression-matching,4,62,Matching,diamond,neutral.tif,stranger,847,1
18255,facialExpression-matching,4,63,Matching,triangle,happy.tif,self,567,1
18255,facialExpression-matching,4,64,Nonmatching,triangle,sad.tif,stranger,532,0
18255,facialExpression-matching,4,65,Nonmatching,diamond,happy.tif,stranger,1135,1
18255,facialExpression-matching,4,66,Nonmatching,diamond,sad.tif,stranger,1252,1
18255,facialExpression-matching,4,67,Matching,triangle,happy.tif,stranger,609,1
18255,facialExpression-matching,4,68,Nonmatching,triangle,neutral.tif,self,542,0
18255,facialExpression-matching,4,69,Nonmatching,diamond,happy.tif,self,745,1
18255,facialExpression-matching,4,70,Nonmatching,triangle,neutral.tif,stranger,601,0
18255,facialExpression-matching,4,71,Nonmatching,pentagon,happy.tif,self,631,1
18255,facialExpression-matching,4,72,Nonmatching,diamond,happy.tif,self,985,1
18255,facialExpression-matching,5,1,Matching,diamond,neutral.tif,self,865,1
18255,facialExpression-matching,5,2,Matching,pentagon,sad.tif,stranger,702,0
18255,facialExpression-matching,5,3,Matching,pentagon,sad.tif,stranger,1033,1
18255,facialExpression-matching,5,4,Nonmatching,triangle,sad.tif,self,754,1
18255,facialExpression-matching,5,5,Nonmatching,pentagon,happy.tif,stranger,950,0
18255,facialExpression-matching,5,6,Nonmatching,diamond,sad.tif,stranger,1500,
18255,facialExpression-matching,5,7,Nonmatching,diamond,sad.tif,self,841,0
18255,facialExpression-matching,5,8,Nonmatching,pentagon,neutral.tif,self,1175,1
18255,facialExpression-matching,5,9,Matching,diamond,neutral.tif,stranger,1281,1
18255,facialExpression-matching,5,10,Nonmatching,diamond,happy.tif,stranger,745,1
18255,facialExpression-matching,5,11,Nonmatching,triangle,sad.tif,self,1226,1
18255,facialExpression-matching,5,12,Nonmatching,pentagon,happy.tif,self,1239,1
18255,facialExpression-matching,5,13,Nonmatching,triangle,neutral.tif,stranger,738,1
18255,facialExpression-matching,5,14,Matching,triangle,happy.tif,self,618,0
18255,facialExpression-matching,5,15,Nonmatching,pentagon,neutral.tif,self,1219,0
18255,facialExpression-matching,5,16,Matching,pentagon,sad.tif,self,1462,1
18255,facialExpression-matching,5,17,Matching,pentagon,sad.tif,stranger,1116,0
18255,facialExpression-matching,5,18,Nonmatching,triangle,sad.tif,stranger,836,0
18255,facialExpression-matching,5,19,Matching,triangle,happy.tif,stranger,1066,1
18255,facialExpression-matching,5,20,Matching,pentagon,sad.tif,self,1142,0
18255,facialExpression-matching,5,21,Nonmatching,pentagon,neutral.tif,self,1464,0
18255,facialExpression-matching,5,22,Matching,triangle,happy.tif,stranger,671,1
18255,facialExpression-matching,5,23,Nonmatching,diamond,happy.tif,self,720,1
18255,facialExpression-matching,5,24,Matching,diamond,neutral.tif,self,989,0
18255,facialExpression-matching,5,25,Matching,pentagon,sad.tif,stranger,1122,1
18255,facialExpression-matching,5,26,Matching,diamond,neutral.tif,self,1110,1
18255,facialExpression-matching,5,27,Matching,triangle,happy.tif,self,759,1
18255,facialExpression-matching,5,28,Nonmatching,pentagon,happy.tif,stranger,1027,1
18255,facialExpression-matching,5,29,Matching,pentagon,sad.tif,self,1211,1
18255,facialExpression-matching,5,30,Matching,pentagon,sad.tif,stranger,1133,0
18255,facialExpression-matching,5,31,Nonmatching,diamond,happy.tif,stranger,1136,0
18255,facialExpression-matching,5,32,Matching,diamond,neutral.tif,self,1026,0
18255,facialExpression-matching,5,33,Nonmatching,pentagon,happy.tif,self,1207,1
18255,facialExpression-matching,5,34,Nonmatching,triangle,neutral.tif,self,665,0
18255,facialExpression-matching,5,35,Matching,diamond,neutral.tif,self,1294,1
18255,facialExpression-matching,5,36,Matching,triangle,happy.tif,self,642,1
18255,facialExpression-matching,5,37,Nonmatching,triangle,sad.tif,stranger,706,1
18255,facialExpression-matching,5,38,Matching,triangle,happy.tif,self,607,1
18255,facialExpression-matching,5,39,Nonmatching,pentagon,neutral.tif,stranger,840,0
18255,facialExpression-matching,5,40,Matching,triangle,happy.tif,stranger,1273,1
18255,facialExpression-matching,5,41,Nonmatching,diamond,sad.tif,self,1002,1
18255,facialExpression-matching,5,42,Matching,diamond,neutral.tif,stranger,1221,1
18255,facialExpression-matching,5,43,Matching,triangle,happy.tif,self,621,1
18255,facialExpression-matching,5,44,Matching,diamond,neutral.tif,stranger,1259,1
18255,facialExpression-matching,5,45,Nonmatching,triangle,neutral.tif,stranger,800,1
18255,facialExpression-matching,5,46,Nonmatching,diamond,happy.tif,stranger,1139,1
18255,facialExpression-matching,5,47,Nonmatching,triangle,neutral.tif,stranger,765,1
18255,facialExpression-matching,5,48,Nonmatching,diamond,happy.tif,self,894,1
18255,facialExpression-matching,5,49,Matching,pentagon,sad.tif,self,729,1
18255,facialExpression-matching,5,50,Matching,diamond,neutral.tif,self,994,1
18255,facialExpression-matching,5,51,Matching,diamond,neutral.tif,stranger,674,1
18255,facialExpression-matching,5,52,Nonmatching,pentagon,happy.tif,self,658,1
18255,facialExpression-matching,5,53,Nonmatching,diamond,sad.tif,stranger,1119,0
18255,facialExpression-matching,5,54,Nonmatching,diamond,sad.tif,self,1174,0
18255,facialExpression-matching,5,55,Matching,pentagon,sad.tif,self,1195,1
18255,facialExpression-matching,5,56,Nonmatching,pentagon,neutral.tif,stranger,962,1
18255,facialExpression-matching,5,57,Nonmatching,pentagon,happy.tif,stranger,684,1
18255,facialExpression-matching,5,58,Matching,triangle,happy.tif,stranger,601,1
18255,facialExpression-matching,5,59,Matching,diamond,neutral.tif,stranger,1226,1
18255,facialExpression-matching,5,60,Matching,pentagon,sad.tif,self,910,1
18255,facialExpression-matching,5,61,Nonmatching,triangle,neutral.tif,self,883,1
18255,facialExpression-matching,5,62,Nonmatching,triangle,sad.tif,self,764,1
18255,facialExpression-matching,5,63,Nonmatching,pentagon,neutral.tif,stranger,1176,1
18255,facialExpression-matching,5,64,Matching,diamond,neutral.tif,stranger,904,1
18255,facialExpression-matching,5,65,Nonmatching,triangle,sad.tif,stranger,791,1
18255,facialExpression-matching,5,66,Matching,pentagon,sad.tif,stranger,1286,1
18255,facialExpression-matching,5,67,Matching,triangle,happy.tif,self,606,1
18255,facialExpression-matching,5,68,Matching,triangle,happy.tif,stranger,529,1
18255,facialExpression-matching,5,69,Nonmatching,triangle,neutral.tif,self,515,0
18255,facialExpression-matching,5,70,Nonmatching,diamond,happy.tif,self,1025,1
18255,facialExpression-matching,5,71,Matching,triangle,happy.tif,stranger,1002,1
18255,facialExpression-matching,5,72,Nonmatching,diamond,sad.tif,stranger,1127,1
18345,facialExpression-matching,1,1,Matching,triangle,happy.tif,self,633,1
18345,facialExpression-matching,1,2,Matching,diamond,sad.tif,stranger,1082,0
18345,facialExpression-matching,1,3,Nonmatching,diamond,happy.tif,stranger,1136,1
18345,facialExpression-matching,1,4,Matching,diamond,sad.tif,self,1131,1
