"Subject","Block","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","RT_ms","RT_sec","ACC"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","696","0.696","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","452","0.452","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","632","0.632","0"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","440","0.44","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","360","0.36","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","432","0.432","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","456","0.456","0"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","588","0.588","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","576","0.576","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","388","0.388","1"
"23","1","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Self","712","0.712","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","728","0.728","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","624","0.624","0"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","684","0.684","1"
"23","1","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Self","748","0.748","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","888","0.888","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","528","0.528","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","752","0.752","1"
"23","1","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Self","960","0.96","1"
"23","1","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Self","760","0.76","1"
"23","1","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Self","536","0.536","1"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","612","0.612","0"
"23","1","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Self","616","0.616","1"
"23","1","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Self","628","0.628","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","780","0.78","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","624","0.624","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","644","0.644","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","588","0.588","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","528","0.528","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","432","0.432","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","432","0.432","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","1012","1.012","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","792","0.792","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","568","0.568","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","916","0.916","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","756","0.756","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","684","0.684","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","812","0.812","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","864","0.864","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","892","0.892","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","840","0.84","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","896","0.896","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","564","0.564","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","948","0.948","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","568","0.568","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","704","0.704","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","1052","1.052","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","792","0.792","0"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","760","0.76","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","592","0.592","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","696","0.696","0"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","580","0.58","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","672","0.672","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","632","0.632","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","528","0.528","0"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","624","0.624","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","908","0.908","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","608","0.608","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","624","0.624","0"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","548","0.548","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","784","0.784","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","500","0.5","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","448","0.448","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","648","0.648","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","528","0.528","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","408","0.408","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","520","0.52","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","720","0.72","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","464","0.464","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","428","0.428","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","504","0.504","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","516","0.516","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","564","0.564","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","884","0.884","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","516","0.516","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","476","0.476","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","540","0.54","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","432","0.432","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","432","0.432","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","536","0.536","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","476","0.476","0"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","548","0.548","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","568","0.568","0"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","872","0.872","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","448","0.448","0"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","472","0.472","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","576","0.576","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","572","0.572","0"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","496","0.496","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","452","0.452","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","536","0.536","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","1004","1.004","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","660","0.66","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","480","0.48","0"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","576","0.576","1"
"23","2","Self","Friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","Friend","588","0.588","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","472","0.472","1"
"23","2","Friend","Self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","Friend","520","0.52","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","632","0.632","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","616","0.616","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","716","0.716","1"
"23","2","Self","Self","self-matching","Matching","Self","Self","Self","Self","Self","Self","Friend","584","0.584","1"
"23","2","Friend","Friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","Friend","548","0.548","0"
