"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
208,2,12,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1213,1.213,1
208,2,13,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1275,1.275,1
208,2,14,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,866,0.866,1
208,2,15,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1417,1.417,1
208,2,16,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1428,1.428,1
208,2,17,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1298,1.298,1
208,2,18,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1032,1.032,1
208,2,20,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1131,1.131,1
208,2,21,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1176,1.176,1
208,2,22,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,930,0.93,1
208,2,23,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,981,0.981,1
208,2,24,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,656,0.656,0
208,2,25,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,584,0.584,1
208,2,26,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,858,0.858,1
208,2,27,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1105,1.105,1
208,2,28,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,982,0.982,1
208,2,29,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,899,0.899,1
208,2,30,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,766,0.766,1
208,2,33,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1044,1.044,1
208,2,34,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1079,1.079,1
208,2,36,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,788,0.788,1
208,2,37,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1168,1.168,1
208,2,38,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,916,0.916,1
208,2,39,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,955,0.955,1
208,2,40,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1078,1.078,1
208,2,41,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1098,1.098,1
208,2,42,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1027,1.027,0
208,2,43,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,884,0.884,1
208,2,44,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,940,0.94,1
208,2,45,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,824,0.824,1
208,2,47,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,841,0.841,1
208,2,50,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1098,1.098,1
208,2,51,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1005,1.005,1
208,2,52,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,873,0.873,1
208,2,53,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1031,1.031,1
208,2,54,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,883,0.883,1
208,2,55,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,715,0.715,1
208,2,56,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,921,0.921,1
208,2,57,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,609,0.609,1
208,2,59,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,833,0.833,1
208,2,60,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1187,1.187,1
208,2,61,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1044,1.044,1
208,2,62,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1104,1.104,1
208,2,64,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,629,0.629,1
208,2,65,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,602,0.602,1
208,2,66,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1156,1.156,1
208,2,67,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1254,1.254,1
208,2,68,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,886,0.886,1
208,2,69,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,937,0.937,1
208,2,70,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,857,0.857,1
208,2,71,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,743,0.743,1
208,2,72,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,759,0.759,1
208,2,73,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1076,1.076,0
208,2,74,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,626,0.626,1
208,2,75,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,820,0.82,1
208,2,76,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,909,0.909,1
208,2,77,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,635,0.635,1
208,2,78,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1040,1.04,0
208,2,79,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,509,0.509,1
208,2,80,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,692,0.692,1
208,2,81,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,802,0.802,1
208,2,82,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,542,0.542,1
208,2,83,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,489,0.489,1
208,2,84,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,625,0.625,1
208,2,85,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,778,0.778,1
208,2,87,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,568,0.568,1
208,2,88,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,890,0.89,1
208,2,89,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,624,0.624,1
208,2,90,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,691,0.691,1
208,2,91,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1098,1.098,1
208,2,92,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,563,0.563,1
208,2,93,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,899,0.899,1
208,2,94,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,803,0.803,1
208,2,95,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,711,0.711,1
208,2,96,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,840,0.84,1
208,2,97,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,849,0.849,1
208,2,98,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,870,0.87,1
208,2,99,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,839,0.839,1
208,2,100,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,715,0.715,1
208,3,1,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,533,0.533,1
208,3,2,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,825,0.825,1
208,3,3,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,761,0.761,1
208,3,4,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,808,0.808,1
208,3,5,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,822,0.822,1
208,3,6,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1102,1.102,1
208,3,7,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,766,0.766,1
208,3,8,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,695,0.695,1
208,3,9,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,493,0.493,1
208,3,10,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,459,0.459,1
208,3,11,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,689,0.689,1
208,3,12,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,684,0.684,1
208,3,13,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,570,0.57,1
208,3,14,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,661,0.661,1
208,3,15,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1102,1.102,1
208,3,16,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1013,1.013,1
208,3,17,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,690,0.69,1
208,3,18,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,783,0.783,1
208,3,19,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,606,0.606,1
208,3,21,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,675,0.675,1
208,3,22,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,810,0.81,1
208,3,23,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,807,0.807,1
208,3,24,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,878,0.878,1
208,3,25,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,585,0.585,1
208,3,26,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1071,1.071,1
208,3,27,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,460,0.46,1
208,3,28,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,592,0.592,1
208,3,29,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1078,1.078,1
208,3,30,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,917,0.917,1
208,3,31,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,972,0.972,1
208,3,32,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,747,0.747,1
208,3,33,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,905,0.905,1
208,3,34,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1105,1.105,0
208,3,35,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,842,0.842,1
208,3,36,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,556,0.556,1
208,3,37,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,1101,1.101,1
208,3,38,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,541,0.541,1
208,3,39,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1177,1.177,1
208,3,40,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,869,0.869,1
208,3,41,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1211,1.211,1
208,3,42,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,797,0.797,1
208,3,43,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,618,0.618,1
208,3,44,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,627,0.627,1
208,3,45,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,872,0.872,1
208,3,46,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1367,1.367,1
208,3,47,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,738,0.738,1
208,3,49,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,822,0.822,1
208,3,50,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,610,0.61,1
208,3,51,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,844,0.844,1
208,3,52,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,862,0.862,1
208,3,53,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,966,0.966,1
208,3,56,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1005,1.005,1
208,3,57,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,891,0.891,1
208,3,58,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1359,1.359,1
208,3,59,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,620,0.62,1
208,3,60,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,654,0.654,1
208,3,61,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,753,0.753,1
208,3,62,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,993,0.993,1
208,3,63,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,682,0.682,1
208,3,65,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,664,0.664,1
208,3,66,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,677,0.677,1
208,3,67,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,688,0.688,1
208,3,69,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1008,1.008,1
208,3,70,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,961,0.961,1
208,3,71,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,683,0.683,1
208,3,72,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,693,0.693,1
208,3,73,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1028,1.028,1
208,3,74,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,455,0.455,1
208,3,75,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,777,0.777,1
208,3,76,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,750,0.75,1
208,3,77,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,690,0.69,1
208,3,78,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,731,0.731,1
208,3,79,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1041,1.041,1
208,3,80,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,689,0.689,1
208,3,81,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,831,0.831,1
208,3,82,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,752,0.752,1
208,3,83,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,686,0.686,1
208,3,84,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,1049,1.049,1
208,3,86,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,883,0.883,1
208,3,87,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,890,0.89,1
208,3,88,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,550,0.55,1
208,3,89,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1009,1.009,1
208,3,90,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,665,0.665,1
208,3,91,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,816,0.816,0
208,3,92,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,749,0.749,1
208,3,93,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,797,0.797,1
208,3,94,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,752,0.752,1
208,3,95,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,828,0.828,1
208,3,96,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,776,0.776,1
208,3,97,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,517,0.517,1
208,3,98,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,662,0.662,1
208,3,99,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,629,0.629,1
208,3,100,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,712,0.712,1
208,4,2,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1244,1.244,1
208,4,3,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,570,0.57,1
208,4,4,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,851,0.851,1
208,4,5,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,993,0.993,1
208,4,6,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,780,0.78,1
208,4,7,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,973,0.973,1
208,4,9,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,731,0.731,1
208,4,11,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,976,0.976,1
208,4,12,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,962,0.962,1
208,4,14,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1112,1.112,1
208,4,15,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,746,0.746,1
208,4,16,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,976,0.976,1
208,4,17,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1000,1,1
208,4,19,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,554,0.554,1
208,4,20,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,662,0.662,1
208,4,21,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,767,0.767,1
208,4,22,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1131,1.131,1
208,4,23,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,683,0.683,1
208,4,24,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,580,0.58,1
208,4,25,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,548,0.548,1
208,4,26,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,864,0.864,1
208,4,27,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,823,0.823,1
208,4,28,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,532,0.532,1
208,4,29,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,922,0.922,1
208,4,30,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,789,0.789,1
208,4,31,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1212,1.212,1
208,4,32,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1491,1.491,1
208,4,33,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1248,1.248,1
208,4,34,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,814,0.814,1
208,4,36,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,973,0.973,1
208,4,37,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,557,0.557,1
208,4,39,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,453,0.453,1
208,4,40,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1218,1.218,1
208,4,42,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,959,0.959,1
208,4,43,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,565,0.565,1
208,4,45,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,982,0.982,1
208,4,46,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,759,0.759,1
208,4,47,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1264,1.264,1
208,4,48,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,763,0.763,1
208,4,49,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1412,1.412,1
208,4,50,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1304,1.304,1
208,4,51,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,959,0.959,1
208,4,52,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,763,0.763,1
208,4,53,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,778,0.778,1
208,4,54,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1081,1.081,1
208,4,55,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,838,0.838,1
208,4,57,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,945,0.945,1
208,4,59,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1386,1.386,1
208,4,61,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,642,0.642,1
208,4,62,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,818,0.818,1
208,4,63,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1035,1.035,1
208,4,64,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,681,0.681,1
208,4,65,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,825,0.825,1
208,4,66,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,817,0.817,1
208,4,67,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,922,0.922,1
208,4,68,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,802,0.802,1
208,4,69,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,743,0.743,1
208,4,70,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,960,0.96,1
208,4,71,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,523,0.523,1
208,4,72,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,701,0.701,1
208,4,74,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,923,0.923,1
208,4,75,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1135,1.135,1
208,4,76,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,898,0.898,1
208,4,77,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,729,0.729,1
208,4,78,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,968,0.968,1
208,4,79,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1040,1.04,0
208,4,80,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,863,0.863,1
208,4,81,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1248,1.248,1
208,4,82,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,901,0.901,0
