"Subject","Trial","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
"32","28","self-matching","Nonmatching","Ich","Self","Self","971","0.971","1"
"32","29","self-matching","Matching","Ich","Self","Self","712","0.712","1"
"32","30","self-matching","Nonmatching","Ich","Self","Self","862","0.862","1"
"32","31","self-matching","Nonmatching","Fremder","Stranger","Stranger","681","0.681","1"
"32","32","self-matching","Matching","Fremder","Stranger","Stranger","934","0.934","1"
"32","33","self-matching","Matching","Ich","Self","Self","1143","1.143","1"
"32","34","self-matching","Matching","Fremder","Stranger","Stranger","928","0.928","1"
"32","35","self-matching","Nonmatching","Ich","Self","Self","915","0.915","1"
"32","36","self-matching","Nonmatching","Fremder","Stranger","Stranger","747","0.747","1"
"32","37","self-matching","Nonmatching","Ich","Self","Self","682","0.682","1"
"32","38","self-matching","Nonmatching","Fremder","Stranger","Stranger","735","0.735","1"
"32","39","self-matching","Matching","Fremder","Stranger","Stranger","733","0.733","1"
"32","40","self-matching","Matching","Ich","Self","Self","496","0.496","1"
"32","41","self-matching","Matching","Fremder","Stranger","Stranger","709","0.709","1"
"32","42","self-matching","Matching","Ich","Self","Self","639","0.639","1"
"32","43","self-matching","Nonmatching","Fremder","Stranger","Stranger","909","0.909","1"
"32","44","self-matching","Nonmatching","Ich","Self","Self","803","0.803","1"
"32","45","self-matching","Nonmatching","Ich","Self","Self","772","0.772","1"
"32","46","self-matching","Nonmatching","Fremder","Stranger","Stranger","631","0.631","1"
"32","47","self-matching","Matching","Fremder","Stranger","Stranger","727","0.727","1"
"32","48","self-matching","Matching","Ich","Self","Self","1128","1.128","1"
"32","49","self-matching","Matching","Ich","Self","Self","764","0.764","1"
"32","50","self-matching","Nonmatching","Ich","Self","Self","820","0.82","1"
"32","51","self-matching","Nonmatching","Fremder","Stranger","Stranger","1088","1.088","1"
"32","52","self-matching","Matching","Fremder","Stranger","Stranger","923","0.923","1"
"32","53","self-matching","Nonmatching","Fremder","Stranger","Stranger","692","0.692","1"
"32","54","self-matching","Matching","Ich","Self","Self","471","0.471","1"
"32","55","self-matching","Nonmatching","Ich","Self","Self","750","0.75","1"
"32","56","self-matching","Matching","Fremder","Stranger","Stranger","999","0.999","1"
"32","57","self-matching","Nonmatching","Fremder","Stranger","Stranger","627","0.627","1"
"32","58","self-matching","Matching","Fremder","Stranger","Stranger","642","0.642","1"
"32","59","self-matching","Matching","Ich","Self","Self","714","0.714","1"
"32","60","self-matching","Nonmatching","Ich","Self","Self","506","0.506","1"
"32","61","self-matching","Matching","Ich","Self","Self","724","0.724","1"
"32","62","self-matching","Matching","Fremder","Stranger","Stranger","740","0.74","0"
"32","63","self-matching","Nonmatching","Ich","Self","Self","869","0.869","1"
"32","64","self-matching","Nonmatching","Fremder","Stranger","Stranger","759","0.759","1"
"32","65","self-matching","Nonmatching","Fremder","Stranger","Stranger","633","0.633","1"
"32","66","self-matching","Matching","Ich","Self","Self","801","0.801","1"
"32","67","self-matching","Matching","Fremder","Stranger","Stranger","604","0.604","0"
"32","68","self-matching","Nonmatching","Ich","Self","Self","896","0.896","1"
"32","69","self-matching","Nonmatching","Ich","Self","Self","788","0.788","1"
"32","70","self-matching","Nonmatching","Fremder","Stranger","Stranger","705","0.705","1"
"32","71","self-matching","Matching","Ich","Self","Self","775","0.775","1"
"32","72","self-matching","Matching","Fremder","Stranger","Stranger","906","0.906","1"
"32","73","self-matching","Nonmatching","Ich","Self","Self","912","0.912","1"
"32","74","self-matching","Nonmatching","Fremder","Stranger","Stranger","784","0.784","1"
"32","75","self-matching","Matching","Ich","Self","Self","410","0.41","1"
"32","76","self-matching","Matching","Fremder","Stranger","Stranger","757","0.757","0"
"32","77","self-matching","Nonmatching","Ich","Self","Self","904","0.904","1"
"32","78","self-matching","Matching","Ich","Self","Self","665","0.665","1"
"32","79","self-matching","Matching","Fremder","Stranger","Stranger","837","0.837","1"
"32","80","self-matching","Nonmatching","Fremder","Stranger","Stranger","764","0.764","1"
"32","81","self-matching","Nonmatching","Ich","Self","Self","949","0.949","1"
"32","82","self-matching","Matching","Ich","Self","Self","551","0.551","1"
"32","83","self-matching","Matching","Fremder","Stranger","Stranger","1156","1.156","1"
"32","84","self-matching","Nonmatching","Fremder","Stranger","Stranger","715","0.715","1"
"32","85","self-matching","Matching","Ich","Self","Self","988","0.988","1"
"32","86","self-matching","Nonmatching","Ich","Self","Self","802","0.802","1"
"32","87","self-matching","Nonmatching","Fremder","Stranger","Stranger","815","0.815","1"
"32","88","self-matching","Matching","Fremder","Stranger","Stranger","1035","1.035","1"
"32","89","self-matching","Matching","Ich","Self","Self","1050","1.05","1"
"32","90","self-matching","Nonmatching","Fremder","Stranger","Stranger","920","0.92","1"
"32","91","self-matching","Matching","Fremder","Stranger","Stranger","934","0.934","1"
"32","92","self-matching","Nonmatching","Ich","Self","Self","656","0.656","1"
"32","93","self-matching","Nonmatching","Fremder","Stranger","Stranger","792","0.792","1"
"32","94","self-matching","Matching","Ich","Self","Self","530","0.53","1"
"32","95","self-matching","Matching","Fremder","Stranger","Stranger","673","0.673","0"
"32","96","self-matching","Nonmatching","Ich","Self","Self","613","0.613","1"
"32","97","self-matching","Matching","Fremder","Stranger","Stranger","798","0.798","1"
"32","98","self-matching","Nonmatching","Fremder","Stranger","Stranger","757","0.757","1"
"32","99","self-matching","Matching","Ich","Self","Self","663","0.663","1"
"32","100","self-matching","Nonmatching","Ich","Self","Self","803","0.803","1"
"32","101","self-matching","Matching","Fremder","Stranger","Stranger","801","0.801","1"
"32","102","self-matching","Matching","Ich","Self","Self","1000","1","1"
"32","103","self-matching","Nonmatching","Fremder","Stranger","Stranger","691","0.691","1"
"32","104","self-matching","Nonmatching","Ich","Self","Self","1213","1.213","1"
"32","105","self-matching","Matching","Ich","Self","Self","577","0.577","1"
"32","106","self-matching","Nonmatching","Fremder","Stranger","Stranger","601","0.601","1"
"32","107","self-matching","Nonmatching","Ich","Self","Self","808","0.808","1"
"32","108","self-matching","Matching","Fremder","Stranger","Stranger","858","0.858","1"
"32","109","self-matching","Matching","Ich","Self","Self","939","0.939","1"
"32","110","self-matching","Nonmatching","Fremder","Stranger","Stranger","545","0.545","1"
"32","111","self-matching","Matching","Fremder","Stranger","Stranger","1557","1.557","1"
"32","112","self-matching","Nonmatching","Ich","Self","Self","767","0.767","1"
"32","113","self-matching","Matching","Fremder","Stranger","Stranger","519","0.519","1"
"32","114","self-matching","Nonmatching","Fremder","Stranger","Stranger","639","0.639","1"
"32","115","self-matching","Matching","Ich","Self","Self","608","0.608","1"
"32","116","self-matching","Nonmatching","Ich","Self","Self","994","0.994","1"
"32","117","self-matching","Matching","Ich","Self","Self","585","0.585","1"
"32","118","self-matching","Nonmatching","Ich","Self","Self","421","0.421","1"
"32","119","self-matching","Nonmatching","Fremder","Stranger","Stranger","722","0.722","1"
"32","120","self-matching","Matching","Fremder","Stranger","Stranger","973","0.973","1"
"32","121","self-matching","Nonmatching","Ich","Self","Self","784","0.784","1"
"32","122","self-matching","Matching","Ich","Self","Self","452","0.452","1"
"32","123","self-matching","Matching","Fremder","Stranger","Stranger","721","0.721","0"
"32","124","self-matching","Nonmatching","Fremder","Stranger","Stranger","753","0.753","1"
"32","125","self-matching","Nonmatching","Ich","Self","Self","704","0.704","1"
"32","126","self-matching","Matching","Fremder","Stranger","Stranger","659","0.659","1"
"32","127","self-matching","Matching","Ich","Self","Self","625","0.625","1"
"32","128","self-matching","Nonmatching","Fremder","Stranger","Stranger","573","0.573","1"
"33","1","self-matching","Nonmatching","Ich","Self","Self","2896","2.896","1"
"33","2","self-matching","Nonmatching","Fremder","Stranger","Stranger","1470","1.47","1"
"33","3","self-matching","Matching","Fremder","Stranger","Stranger","1472","1.472","1"
"33","4","self-matching","Matching","Ich","Self","Self","1171","1.171","1"
"33","5","self-matching","Nonmatching","Ich","Self","Self","2448","2.448","1"
"33","6","self-matching","Nonmatching","Fremder","Stranger","Stranger","1544","1.544","1"
"33","7","self-matching","Matching","Ich","Self","Self","1705","1.705","1"
"33","8","self-matching","Matching","Fremder","Stranger","Stranger","2746","2.746","1"
"33","9","self-matching","Matching","Fremder","Stranger","Stranger","2488","2.488","1"
"33","10","self-matching","Matching","Ich","Self","Self","1184","1.184","1"
"33","11","self-matching","Nonmatching","Fremder","Stranger","Stranger","3959","3.959","0"
"33","12","self-matching","Nonmatching","Ich","Self","Self","1458","1.458","1"
"33","13","self-matching","Matching","Ich","Self","Self","928","0.928","1"
"33","14","self-matching","Nonmatching","Fremder","Stranger","Stranger","1698","1.698","1"
"33","15","self-matching","Matching","Fremder","Stranger","Stranger","1217","1.217","1"
"33","16","self-matching","Nonmatching","Ich","Self","Self","4046","4.046","1"
"33","17","self-matching","Matching","Fremder","Stranger","Stranger","3214","3.214","1"
"33","18","self-matching","Matching","Ich","Self","Self","1752","1.752","1"
"33","19","self-matching","Nonmatching","Fremder","Stranger","Stranger","738","0.738","1"
"33","20","self-matching","Nonmatching","Ich","Self","Self","2713","2.713","1"
"33","21","self-matching","Matching","Ich","Self","Self","1132","1.132","1"
"33","22","self-matching","Nonmatching","Fremder","Stranger","Stranger","1844","1.844","1"
"33","23","self-matching","Matching","Fremder","Stranger","Stranger","1195","1.195","1"
"33","24","self-matching","Nonmatching","Ich","Self","Self","975","0.975","1"
"33","25","self-matching","Matching","Ich","Self","Self","1143","1.143","1"
"33","26","self-matching","Nonmatching","Ich","Self","Self","1252","1.252","1"
"33","27","self-matching","Matching","Fremder","Stranger","Stranger","2049","2.049","1"
"33","28","self-matching","Nonmatching","Fremder","Stranger","Stranger","1952","1.952","1"
"33","29","self-matching","Nonmatching","Fremder","Stranger","Stranger","1099","1.099","1"
"33","30","self-matching","Nonmatching","Ich","Self","Self","1244","1.244","1"
"33","31","self-matching","Matching","Fremder","Stranger","Stranger","1340","1.34","1"
"33","32","self-matching","Matching","Ich","Self","Self","893","0.893","1"
"33","33","self-matching","Matching","Ich","Self","Self","849","0.849","1"
"33","34","self-matching","Nonmatching","Ich","Self","Self","2022","2.022","1"
"33","35","self-matching","Nonmatching","Fremder","Stranger","Stranger","1932","1.932","1"
"33","36","self-matching","Matching","Fremder","Stranger","Stranger","1615","1.615","1"
"33","37","self-matching","Matching","Ich","Self","Self","877","0.877","1"
"33","38","self-matching","Nonmatching","Ich","Self","Self","1218","1.218","1"
"33","39","self-matching","Nonmatching","Fremder","Stranger","Stranger","856","0.856","1"
"33","40","self-matching","Matching","Fremder","Stranger","Stranger","2373","2.373","1"
"33","41","self-matching","Nonmatching","Fremder","Stranger","Stranger","831","0.831","1"
"33","42","self-matching","Nonmatching","Ich","Self","Self","2929","2.929","1"
"33","43","self-matching","Matching","Fremder","Stranger","Stranger","774","0.774","1"
"33","44","self-matching","Matching","Ich","Self","Self","707","0.707","1"
"33","45","self-matching","Nonmatching","Fremder","Stranger","Stranger","752","0.752","1"
"33","46","self-matching","Nonmatching","Ich","Self","Self","819","0.819","1"
"33","47","self-matching","Matching","Fremder","Stranger","Stranger","1001","1.001","1"
"33","48","self-matching","Matching","Ich","Self","Self","765","0.765","1"
"33","49","self-matching","Nonmatching","Ich","Self","Self","1483","1.483","1"
"33","50","self-matching","Matching","Fremder","Stranger","Stranger","1252","1.252","1"
"33","51","self-matching","Matching","Ich","Self","Self","783","0.783","1"
"33","52","self-matching","Nonmatching","Fremder","Stranger","Stranger","1543","1.543","1"
"33","53","self-matching","Nonmatching","Ich","Self","Self","1160","1.16","1"
"33","54","self-matching","Matching","Fremder","Stranger","Stranger","846","0.846","1"
"33","55","self-matching","Matching","Ich","Self","Self","1120","1.12","1"
"33","56","self-matching","Nonmatching","Fremder","Stranger","Stranger","1050","1.05","1"
"33","57","self-matching","Matching","Fremder","Stranger","Stranger","2249","2.249","0"
"33","58","self-matching","Nonmatching","Ich","Self","Self","1293","1.293","1"
"33","59","self-matching","Matching","Ich","Self","Self","630","0.63","1"
"33","60","self-matching","Nonmatching","Fremder","Stranger","Stranger","679","0.679","1"
"33","61","self-matching","Matching","Fremder","Stranger","Stranger","1107","1.107","1"
"33","62","self-matching","Nonmatching","Fremder","Stranger","Stranger","1288","1.288","1"
"33","63","self-matching","Nonmatching","Ich","Self","Self","1424","1.424","1"
"33","64","self-matching","Matching","Ich","Self","Self","626","0.626","1"
"33","65","self-matching","Matching","Fremder","Stranger","Stranger","871","0.871","1"
"33","66","self-matching","Matching","Ich","Self","Self","686","0.686","1"
"33","67","self-matching","Nonmatching","Ich","Self","Self","1163","1.163","1"
"33","68","self-matching","Nonmatching","Fremder","Stranger","Stranger","964","0.964","1"
