"Subject","Trial","Label","Nonword","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
21,63,"Fremder","sfartku","Nonmatching",1,2981,"L2n",3,"k","k","long1"
21,64,"Ich","sfartku","Matching",1,653,"L1m",1,"d","d","long1"
21,65,"Fremder","kes","Matching",0,785,"L2m",4,"k","d","long1"
21,66,"Fremder","sfartku","Nonmatching",1,804,"L2n",3,"k","k","long1"
21,67,"Ich","kes","Nonmatching",0,860,"L1n",2,"d","k","long1"
21,68,"Ich","sfartku","Matching",1,606,"L1m",1,"d","d","long1"
21,69,"Fremder","sfartku","Nonmatching",1,786,"L2n",3,"k","k","long1"
21,70,"Fremder","kes","Matching",1,508,"L2m",4,"d","d","long1"
21,71,"Ich","sfartku","Matching",1,657,"L1m",1,"d","d","long1"
21,72,"Ich","kes","Nonmatching",1,428,"L1n",2,"k","k","long1"
21,73,"Fremder","sfartku","Nonmatching",1,502,"L2n",3,"k","k","long1"
21,74,"Ich","kes","Nonmatching",1,680,"L1n",2,"k","k","long1"
21,75,"Ich","sfartku","Matching",1,764,"L1m",1,"d","d","long1"
21,76,"Fremder","kes","Matching",1,718,"L2m",4,"d","d","long1"
21,77,"Fremder","sfartku","Nonmatching",1,406,"L2n",3,"k","k","long1"
21,78,"Ich","sfartku","Matching",1,599,"L1m",1,"d","d","long1"
21,79,"Fremder","kes","Matching",1,560,"L2m",4,"d","d","long1"
21,80,"Ich","kes","Nonmatching",1,347,"L1n",2,"k","k","long1"
21,81,"Fremder","kes","Matching",1,491,"L2m",4,"d","d","long1"
21,82,"Ich","kes","Nonmatching",1,473,"L1n",2,"k","k","long1"
21,83,"Fremder","sfartku","Nonmatching",1,555,"L2n",3,"k","k","long1"
21,84,"Ich","sfartku","Matching",1,566,"L1m",1,"d","d","long1"
21,85,"Fremder","kes","Matching",0,453,"L2m",4,"k","d","long1"
21,86,"Fremder","sfartku","Nonmatching",1,407,"L2n",3,"k","k","long1"
21,87,"Ich","kes","Nonmatching",1,703,"L1n",2,"k","k","long1"
21,88,"Ich","sfartku","Matching",1,594,"L1m",1,"d","d","long1"
21,89,"Ich","kes","Nonmatching",1,761,"L1n",2,"k","k","long1"
21,90,"Ich","sfartku","Matching",1,565,"L1m",1,"d","d","long1"
21,91,"Fremder","sfartku","Nonmatching",1,474,"L2n",3,"k","k","long1"
21,92,"Fremder","kes","Matching",1,635,"L2m",4,"d","d","long1"
21,93,"Fremder","sfartku","Nonmatching",1,507,"L2n",3,"k","k","long1"
21,94,"Ich","sfartku","Matching",1,602,"L1m",1,"d","d","long1"
21,95,"Fremder","kes","Matching",0,650,"L2m",4,"k","d","long1"
21,96,"Ich","kes","Nonmatching",1,473,"L1n",2,"k","k","long1"
21,97,"Ich","kes","Nonmatching",1,466,"L1n",2,"k","k","long1"
21,98,"Ich","sfartku","Matching",1,843,"L1m",1,"d","d","long1"
21,99,"Fremder","sfartku","Nonmatching",1,509,"L2n",3,"k","k","long1"
21,100,"Fremder","kes","Matching",1,664,"L2m",4,"d","d","long1"
21,101,"Ich","kes","Nonmatching",1,563,"L1n",2,"k","k","long1"
21,102,"Ich","sfartku","Matching",1,1361,"L1m",1,"d","d","long1"
21,103,"Fremder","sfartku","Nonmatching",1,511,"L2n",3,"k","k","long1"
21,104,"Fremder","kes","Matching",1,607,"L2m",4,"d","d","long1"
21,105,"Ich","sfartku","Matching",1,803,"L1m",1,"d","d","long1"
21,106,"Fremder","sfartku","Nonmatching",1,441,"L2n",3,"k","k","long1"
21,107,"Fremder","kes","Matching",1,597,"L2m",4,"d","d","long1"
21,108,"Ich","kes","Nonmatching",1,1222,"L1n",2,"k","k","long1"
21,109,"Ich","sfartku","Matching",1,784,"L1m",1,"d","d","long1"
21,110,"Fremder","kes","Matching",0,742,"L2m",4,"k","d","long1"
21,111,"Ich","kes","Nonmatching",1,600,"L1n",2,"k","k","long1"
21,112,"Fremder","sfartku","Nonmatching",0,663,"L2n",3,"d","k","long1"
21,113,"Fremder","kes","Matching",1,596,"L2m",4,"d","d","long1"
21,114,"Fremder","sfartku","Nonmatching",1,456,"L2n",3,"k","k","long1"
21,115,"Ich","kes","Nonmatching",1,615,"L1n",2,"k","k","long1"
21,116,"Ich","sfartku","Matching",1,398,"L1m",1,"d","d","long1"
21,117,"Fremder","sfartku","Nonmatching",1,781,"L2n",3,"k","k","long1"
21,118,"Ich","kes","Nonmatching",1,674,"L1n",2,"k","k","long1"
21,119,"Ich","sfartku","Matching",1,546,"L1m",1,"d","d","long1"
21,120,"Fremder","kes","Matching",1,603,"L2m",4,"d","d","long1"
21,121,"Fremder","kes","Matching",1,746,"L2m",4,"d","d","long1"
21,122,"Ich","kes","Nonmatching",1,533,"L1n",2,"k","k","long1"
21,123,"Fremder","sfartku","Nonmatching",1,694,"L2n",3,"k","k","long1"
21,124,"Ich","sfartku","Matching",1,553,"L1m",1,"d","d","long1"
21,125,"Fremder","kes","Matching",1,636,"L2m",4,"d","d","long1"
21,126,"Fremder","sfartku","Nonmatching",1,641,"L2n",3,"k","k","long1"
21,127,"Ich","sfartku","Matching",0,476,"L1m",1,"k","d","long1"
21,128,"Ich","kes","Nonmatching",1,779,"L1n",2,"k","k","long1"
22,1,"Fremder","teirnen","Matching",0,769,"L2m",4,"k","d","short9"
22,2,"Ich","lor","Matching",1,739,"L1m",1,"d","d","short9"
22,3,"Ich","teirnen","Nonmatching",1,869,"L1n",2,"k","k","short9"
22,4,"Fremder","lor","Nonmatching",1,1107,"L2n",3,"k","k","short9"
22,5,"Ich","lor","Matching",1,420,"L1m",1,"d","d","short9"
22,6,"Ich","teirnen","Nonmatching",0,594,"L1n",2,"d","k","short9"
22,7,"Fremder","teirnen","Matching",1,996,"L2m",4,"d","d","short9"
22,8,"Fremder","lor","Nonmatching",1,701,"L2n",3,"k","k","short9"
22,9,"Fremder","teirnen","Matching",1,806,"L2m",4,"d","d","short9"
22,10,"Ich","teirnen","Nonmatching",1,625,"L1n",2,"k","k","short9"
22,11,"Ich","lor","Matching",1,494,"L1m",1,"d","d","short9"
22,12,"Fremder","lor","Nonmatching",1,758,"L2n",3,"k","k","short9"
22,13,"Ich","lor","Matching",1,688,"L1m",1,"d","d","short9"
22,14,"Fremder","teirnen","Matching",1,664,"L2m",4,"d","d","short9"
22,15,"Ich","teirnen","Nonmatching",1,585,"L1n",2,"k","k","short9"
22,16,"Fremder","lor","Nonmatching",1,643,"L2n",3,"k","k","short9"
22,17,"Fremder","lor","Nonmatching",1,642,"L2n",3,"k","k","short9"
22,18,"Fremder","teirnen","Matching",1,791,"L2m",4,"d","d","short9"
22,19,"Ich","lor","Matching",1,615,"L1m",1,"d","d","short9"
22,20,"Ich","teirnen","Nonmatching",1,914,"L1n",2,"k","k","short9"
22,21,"Fremder","teirnen","Matching",1,787,"L2m",4,"d","d","short9"
22,22,"Ich","lor","Matching",1,591,"L1m",1,"d","d","short9"
22,23,"Fremder","lor","Nonmatching",1,682,"L2n",3,"k","k","short9"
22,24,"Ich","teirnen","Nonmatching",1,746,"L1n",2,"k","k","short9"
22,25,"Fremder","teirnen","Matching",1,726,"L2m",4,"d","d","short9"
22,26,"Ich","teirnen","Nonmatching",1,439,"L1n",2,"k","k","short9"
22,27,"Fremder","lor","Nonmatching",1,576,"L2n",3,"k","k","short9"
22,28,"Ich","lor","Matching",1,447,"L1m",1,"d","d","short9"
22,29,"Fremder","lor","Nonmatching",1,482,"L2n",3,"k","k","short9"
22,30,"Fremder","teirnen","Matching",1,663,"L2m",4,"d","d","short9"
22,31,"Ich","teirnen","Nonmatching",1,623,"L1n",2,"k","k","short9"
22,32,"Ich","lor","Matching",1,465,"L1m",1,"d","d","short9"
22,33,"Fremder","teirnen","Matching",1,633,"L2m",4,"d","d","short9"
22,34,"Ich","lor","Matching",1,510,"L1m",1,"d","d","short9"
22,35,"Ich","teirnen","Nonmatching",1,560,"L1n",2,"k","k","short9"
22,36,"Fremder","lor","Nonmatching",1,535,"L2n",3,"k","k","short9"
22,37,"Ich","lor","Matching",1,443,"L1m",1,"d","d","short9"
22,38,"Ich","teirnen","Nonmatching",1,513,"L1n",2,"k","k","short9"
22,39,"Fremder","teirnen","Matching",1,677,"L2m",4,"d","d","short9"
22,40,"Fremder","lor","Nonmatching",1,516,"L2n",3,"k","k","short9"
22,41,"Fremder","lor","Nonmatching",1,470,"L2n",3,"k","k","short9"
22,42,"Ich","lor","Matching",1,565,"L1m",1,"d","d","short9"
22,43,"Fremder","teirnen","Matching",1,626,"L2m",4,"d","d","short9"
22,44,"Ich","teirnen","Nonmatching",1,451,"L1n",2,"k","k","short9"
22,45,"Fremder","teirnen","Matching",1,637,"L2m",4,"d","d","short9"
22,46,"Ich","teirnen","Nonmatching",1,606,"L1n",2,"k","k","short9"
22,47,"Ich","lor","Matching",1,554,"L1m",1,"d","d","short9"
22,48,"Fremder","lor","Nonmatching",1,501,"L2n",3,"k","k","short9"
22,49,"Ich","teirnen","Nonmatching",1,535,"L1n",2,"k","k","short9"
22,50,"Fremder","lor","Nonmatching",1,514,"L2n",3,"k","k","short9"
22,51,"Ich","lor","Matching",1,389,"L1m",1,"d","d","short9"
22,52,"Fremder","teirnen","Matching",1,546,"L2m",4,"d","d","short9"
22,53,"Ich","lor","Matching",1,395,"L1m",1,"d","d","short9"
22,54,"Fremder","teirnen","Matching",1,680,"L2m",4,"d","d","short9"
22,55,"Fremder","lor","Nonmatching",1,594,"L2n",3,"k","k","short9"
22,56,"Ich","teirnen","Nonmatching",1,474,"L1n",2,"k","k","short9"
22,57,"Ich","teirnen","Nonmatching",1,459,"L1n",2,"k","k","short9"
22,58,"Fremder","teirnen","Matching",1,593,"L2m",4,"d","d","short9"
22,59,"Fremder","lor","Nonmatching",1,532,"L2n",3,"k","k","short9"
22,60,"Ich","lor","Matching",1,533,"L1m",1,"d","d","short9"
22,61,"Ich","teirnen","Nonmatching",1,496,"L1n",2,"k","k","short9"
22,62,"Fremder","lor","Nonmatching",1,540,"L2n",3,"k","k","short9"
22,63,"Ich","lor","Matching",1,479,"L1m",1,"d","d","short9"
22,64,"Fremder","teirnen","Matching",1,575,"L2m",4,"d","d","short9"
22,65,"Fremder","lor","Nonmatching",1,738,"L2n",3,"k","k","short9"
22,66,"Ich","teirnen","Nonmatching",1,534,"L1n",2,"k","k","short9"
22,67,"Ich","lor","Matching",1,468,"L1m",1,"d","d","short9"
22,68,"Fremder","teirnen","Matching",1,561,"L2m",4,"d","d","short9"
22,69,"Ich","teirnen","Nonmatching",1,347,"L1n",2,"k","k","short9"
22,70,"Fremder","teirnen","Matching",1,489,"L2m",4,"d","d","short9"
22,71,"Ich","lor","Matching",1,482,"L1m",1,"d","d","short9"
22,72,"Fremder","lor","Nonmatching",1,415,"L2n",3,"k","k","short9"
22,73,"Fremder","lor","Nonmatching",1,568,"L2n",3,"k","k","short9"
22,74,"Ich","teirnen","Nonmatching",1,656,"L1n",2,"k","k","short9"
22,75,"Ich","lor","Matching",1,643,"L1m",1,"d","d","short9"
22,76,"Fremder","teirnen","Matching",1,607,"L2m",4,"d","d","short9"
22,77,"Fremder","teirnen","Matching",1,499,"L2m",4,"d","d","short9"
22,78,"Fremder","lor","Nonmatching",1,661,"L2n",3,"k","k","short9"
22,79,"Ich","teirnen","Nonmatching",1,672,"L1n",2,"k","k","short9"
22,80,"Ich","lor","Matching",1,469,"L1m",1,"d","d","short9"
22,81,"Ich","teirnen","Nonmatching",1,527,"L1n",2,"k","k","short9"
22,82,"Fremder","teirnen","Matching",0,429,"L2m",4,"k","d","short9"
22,83,"Fremder","lor","Nonmatching",1,491,"L2n",3,"k","k","short9"
22,84,"Ich","lor","Matching",1,422,"L1m",1,"d","d","short9"
22,85,"Ich","teirnen","Nonmatching",1,519,"L1n",2,"k","k","short9"
22,86,"Fremder","lor","Nonmatching",1,484,"L2n",3,"k","k","short9"
22,87,"Fremder","teirnen","Matching",1,489,"L2m",4,"d","d","short9"
22,88,"Ich","lor","Matching",1,467,"L1m",1,"d","d","short9"
22,89,"Fremder","teirnen","Matching",1,524,"L2m",4,"d","d","short9"
22,90,"Ich","lor","Matching",1,423,"L1m",1,"d","d","short9"
22,91,"Ich","teirnen","Nonmatching",1,591,"L1n",2,"k","k","short9"
22,92,"Fremder","lor","Nonmatching",1,549,"L2n",3,"k","k","short9"
22,93,"Fremder","lor","Nonmatching",1,589,"L2n",3,"k","k","short9"
22,94,"Ich","teirnen","Nonmatching",1,450,"L1n",2,"k","k","short9"
22,95,"Fremder","teirnen","Matching",1,540,"L2m",4,"d","d","short9"
22,96,"Ich","lor","Matching",1,448,"L1m",1,"d","d","short9"
22,97,"Fremder","lor","Nonmatching",1,490,"L2n",3,"k","k","short9"
22,98,"Ich","teirnen","Nonmatching",1,566,"L1n",2,"k","k","short9"
22,99,"Ich","lor","Matching",1,503,"L1m",1,"d","d","short9"
22,100,"Fremder","teirnen","Matching",1,579,"L2m",4,"d","d","short9"
22,101,"Fremder","lor","Nonmatching",1,452,"L2n",3,"k","k","short9"
22,102,"Fremder","teirnen","Matching",1,360,"L2m",4,"d","d","short9"
22,103,"Ich","lor","Matching",1,383,"L1m",1,"d","d","short9"
22,104,"Ich","teirnen","Nonmatching",1,401,"L1n",2,"k","k","short9"
22,105,"Fremder","teirnen","Matching",1,538,"L2m",4,"d","d","short9"
22,106,"Ich","lor","Matching",1,443,"L1m",1,"d","d","short9"
22,107,"Ich","teirnen","Nonmatching",1,628,"L1n",2,"k","k","short9"
22,108,"Fremder","lor","Nonmatching",1,384,"L2n",3,"k","k","short9"
22,109,"Ich","lor","Matching",1,481,"L1m",1,"d","d","short9"
22,110,"Fremder","teirnen","Matching",1,529,"L2m",4,"d","d","short9"
22,111,"Fremder","lor","Nonmatching",1,562,"L2n",3,"k","k","short9"
22,112,"Ich","teirnen","Nonmatching",1,576,"L1n",2,"k","k","short9"
22,113,"Fremder","lor","Nonmatching",1,482,"L2n",3,"k","k","short9"
22,114,"Ich","teirnen","Nonmatching",1,510,"L1n",2,"k","k","short9"
22,115,"Ich","lor","Matching",1,576,"L1m",1,"d","d","short9"
22,116,"Fremder","teirnen","Matching",0,429,"L2m",4,"k","d","short9"
22,117,"Fremder","teirnen","Matching",1,605,"L2m",4,"d","d","short9"
22,118,"Fremder","lor","Nonmatching",1,746,"L2n",3,"k","k","short9"
22,119,"Ich","teirnen","Nonmatching",1,622,"L1n",2,"k","k","short9"
22,120,"Ich","lor","Matching",1,400,"L1m",1,"d","d","short9"
22,121,"Fremder","lor","Nonmatching",1,519,"L2n",3,"k","k","short9"
22,122,"Ich","lor","Matching",1,501,"L1m",1,"d","d","short9"
22,123,"Ich","teirnen","Nonmatching",1,589,"L1n",2,"k","k","short9"
22,124,"Fremder","teirnen","Matching",1,662,"L2m",4,"d","d","short9"
22,125,"Ich","teirnen","Nonmatching",1,461,"L1n",2,"k","k","short9"
22,126,"Ich","lor","Matching",1,548,"L1m",1,"d","d","short9"
22,127,"Fremder","teirnen","Matching",1,640,"L2m",4,"d","d","short9"
22,128,"Fremder","lor","Nonmatching",1,664,"L2n",3,"k","k","short9"
23,1,"Fremder","sfartku","Matching",1,1043,"L2m",4,"d","d","short1"
23,2,"Ich","sfartku","Nonmatching",1,912,"L1n",2,"k","k","short1"
23,3,"Fremder","kes","Nonmatching",1,726,"L2n",3,"k","k","short1"
23,4,"Ich","kes","Matching",1,665,"L1m",1,"d","d","short1"
23,5,"Fremder","sfartku","Matching",1,804,"L2m",4,"d","d","short1"
23,6,"Ich","kes","Matching",1,612,"L1m",1,"d","d","short1"
23,7,"Ich","sfartku","Nonmatching",1,779,"L1n",2,"k","k","short1"
23,8,"Fremder","kes","Nonmatching",1,825,"L2n",3,"k","k","short1"
23,9,"Fremder","sfartku","Matching",1,779,"L2m",4,"d","d","short1"
23,10,"Ich","sfartku","Nonmatching",1,702,"L1n",2,"k","k","short1"
23,11,"Ich","kes","Matching",1,663,"L1m",1,"d","d","short1"
23,12,"Fremder","kes","Nonmatching",1,639,"L2n",3,"k","k","short1"
23,13,"Ich","sfartku","Nonmatching",1,825,"L1n",2,"k","k","short1"
23,14,"Fremder","sfartku","Matching",1,754,"L2m",4,"d","d","short1"
23,15,"Fremder","kes","Nonmatching",1,719,"L2n",3,"k","k","short1"
23,16,"Ich","kes","Matching",1,649,"L1m",1,"d","d","short1"
23,17,"Ich","kes","Matching",1,562,"L1m",1,"d","d","short1"
23,18,"Fremder","sfartku","Matching",1,870,"L2m",4,"d","d","short1"
23,19,"Ich","sfartku","Nonmatching",1,789,"L1n",2,"k","k","short1"
23,20,"Fremder","kes","Nonmatching",1,740,"L2n",3,"k","k","short1"
23,21,"Fremder","kes","Nonmatching",1,631,"L2n",3,"k","k","short1"
23,22,"Ich","kes","Matching",1,709,"L1m",1,"d","d","short1"
23,23,"Ich","sfartku","Nonmatching",1,1048,"L1n",2,"k","k","short1"
23,24,"Fremder","sfartku","Matching",1,1081,"L2m",4,"d","d","short1"
23,25,"Ich","sfartku","Nonmatching",1,623,"L1n",2,"k","k","short1"
23,26,"Fremder","kes","Nonmatching",1,737,"L2n",3,"k","k","short1"
23,27,"Fremder","sfartku","Matching",1,856,"L2m",4,"d","d","short1"
23,28,"Ich","kes","Matching",1,616,"L1m",1,"d","d","short1"
23,29,"Ich","kes","Matching",1,595,"L1m",1,"d","d","short1"
23,30,"Fremder","sfartku","Matching",1,855,"L2m",4,"d","d","short1"
23,31,"Fremder","kes","Nonmatching",1,675,"L2n",3,"k","k","short1"
23,32,"Ich","sfartku","Nonmatching",1,733,"L1n",2,"k","k","short1"
23,33,"Ich","kes","Matching",1,624,"L1m",1,"d","d","short1"
23,34,"Ich","sfartku","Nonmatching",1,738,"L1n",2,"k","k","short1"
23,35,"Fremder","kes","Nonmatching",1,581,"L2n",3,"k","k","short1"
23,36,"Fremder","sfartku","Matching",1,806,"L2m",4,"d","d","short1"
23,37,"Fremder","sfartku","Matching",1,1098,"L2m",4,"d","d","short1"
23,38,"Fremder","kes","Nonmatching",1,607,"L2n",3,"k","k","short1"
23,39,"Ich","kes","Matching",1,573,"L1m",1,"d","d","short1"
23,40,"Ich","sfartku","Nonmatching",1,662,"L1n",2,"k","k","short1"
23,41,"Ich","kes","Matching",1,649,"L1m",1,"d","d","short1"
23,42,"Fremder","sfartku","Matching",1,709,"L2m",4,"d","d","short1"
23,43,"Ich","sfartku","Nonmatching",1,626,"L1n",2,"k","k","short1"
23,44,"Fremder","kes","Nonmatching",1,625,"L2n",3,"k","k","short1"
23,45,"Fremder","sfartku","Matching",1,677,"L2m",4,"d","d","short1"
23,46,"Fremder","kes","Nonmatching",1,636,"L2n",3,"k","k","short1"
23,47,"Ich","kes","Matching",1,618,"L1m",1,"d","d","short1"
23,48,"Ich","sfartku","Nonmatching",1,804,"L1n",2,"k","k","short1"
23,49,"Ich","kes","Matching",1,578,"L1m",1,"d","d","short1"
23,50,"Fremder","sfartku","Matching",1,615,"L2m",4,"d","d","short1"
23,51,"Fremder","kes","Nonmatching",1,632,"L2n",3,"k","k","short1"
23,52,"Ich","sfartku","Nonmatching",1,835,"L1n",2,"k","k","short1"
23,53,"Fremder","sfartku","Matching",1,926,"L2m",4,"d","d","short1"
23,54,"Ich","kes","Matching",1,653,"L1m",1,"d","d","short1"
23,55,"Fremder","kes","Nonmatching",1,718,"L2n",3,"k","k","short1"
23,56,"Ich","sfartku","Nonmatching",1,660,"L1n",2,"k","k","short1"
23,57,"Fremder","kes","Nonmatching",1,579,"L2n",3,"k","k","short1"
23,58,"Fremder","sfartku","Matching",1,714,"L2m",4,"d","d","short1"
23,59,"Ich","sfartku","Nonmatching",1,563,"L1n",2,"k","k","short1"
23,60,"Ich","kes","Matching",1,647,"L1m",1,"d","d","short1"
23,61,"Fremder","kes","Nonmatching",1,658,"L2n",3,"k","k","short1"
23,62,"Fremder","sfartku","Matching",1,640,"L2m",4,"d","d","short1"
23,63,"Ich","kes","Matching",1,632,"L1m",1,"d","d","short1"
23,64,"Ich","sfartku","Nonmatching",1,679,"L1n",2,"k","k","short1"
23,65,"Fremder","sfartku","Matching",1,754,"L2m",4,"d","d","short1"
23,66,"Fremder","kes","Nonmatching",1,728,"L2n",3,"k","k","short1"
23,67,"Ich","kes","Matching",1,556,"L1m",1,"d","d","short1"
23,68,"Ich","sfartku","Nonmatching",1,739,"L1n",2,"k","k","short1"
23,69,"Fremder","kes","Nonmatching",1,638,"L2n",3,"k","k","short1"
23,70,"Ich","kes","Matching",1,768,"L1m",1,"d","d","short1"
23,71,"Fremder","sfartku","Matching",1,701,"L2m",4,"d","d","short1"
23,72,"Ich","sfartku","Nonmatching",1,638,"L1n",2,"k","k","short1"
23,73,"Ich","kes","Matching",1,675,"L1m",1,"d","d","short1"
23,74,"Fremder","kes","Nonmatching",1,605,"L2n",3,"k","k","short1"
23,75,"Fremder","sfartku","Matching",1,724,"L2m",4,"d","d","short1"
23,76,"Ich","sfartku","Nonmatching",1,729,"L1n",2,"k","k","short1"
23,77,"Ich","sfartku","Nonmatching",1,648,"L1n",2,"k","k","short1"
23,78,"Fremder","sfartku","Matching",1,655,"L2m",4,"d","d","short1"
23,79,"Fremder","kes","Nonmatching",1,598,"L2n",3,"k","k","short1"
23,80,"Ich","kes","Matching",1,554,"L1m",1,"d","d","short1"
23,81,"Fremder","kes","Nonmatching",1,651,"L2n",3,"k","k","short1"
23,82,"Ich","kes","Matching",1,526,"L1m",1,"d","d","short1"
23,83,"Ich","sfartku","Nonmatching",1,566,"L1n",2,"k","k","short1"
23,84,"Fremder","sfartku","Matching",1,674,"L2m",4,"d","d","short1"
23,85,"Fremder","sfartku","Matching",1,616,"L2m",4,"d","d","short1"
23,86,"Ich","kes","Matching",1,559,"L1m",1,"d","d","short1"
23,87,"Fremder","kes","Nonmatching",1,520,"L2n",3,"k","k","short1"
23,88,"Ich","sfartku","Nonmatching",1,552,"L1n",2,"k","k","short1"
23,89,"Fremder","sfartku","Matching",1,804,"L2m",4,"d","d","short1"
23,90,"Fremder","kes","Nonmatching",1,642,"L2n",3,"k","k","short1"
23,91,"Ich","kes","Matching",1,585,"L1m",1,"d","d","short1"
23,92,"Ich","sfartku","Nonmatching",1,739,"L1n",2,"k","k","short1"
23,93,"Ich","kes","Matching",1,595,"L1m",1,"d","d","short1"
23,94,"Fremder","kes","Nonmatching",1,616,"L2n",3,"k","k","short1"
23,95,"Fremder","sfartku","Matching",1,1058,"L2m",4,"d","d","short1"
23,96,"Ich","sfartku","Nonmatching",1,605,"L1n",2,"k","k","short1"
23,97,"Ich","sfartku","Nonmatching",1,653,"L1n",2,"k","k","short1"
23,98,"Fremder","sfartku","Matching",1,662,"L2m",4,"d","d","short1"
23,99,"Ich","kes","Matching",1,624,"L1m",1,"d","d","short1"
23,100,"Fremder","kes","Nonmatching",1,785,"L2n",3,"k","k","short1"
23,101,"Fremder","sfartku","Matching",1,722,"L2m",4,"d","d","short1"
23,102,"Ich","kes","Matching",1,594,"L1m",1,"d","d","short1"
23,103,"Fremder","kes","Nonmatching",1,646,"L2n",3,"k","k","short1"
23,104,"Ich","sfartku","Nonmatching",1,609,"L1n",2,"k","k","short1"
23,105,"Fremder","sfartku","Matching",1,574,"L2m",4,"d","d","short1"
23,106,"Ich","sfartku","Nonmatching",1,635,"L1n",2,"k","k","short1"
23,107,"Ich","kes","Matching",1,679,"L1m",1,"d","d","short1"
23,108,"Fremder","kes","Nonmatching",1,545,"L2n",3,"k","k","short1"
23,109,"Fremder","sfartku","Matching",1,633,"L2m",4,"d","d","short1"
23,110,"Ich","sfartku","Nonmatching",1,899,"L1n",2,"k","k","short1"
23,111,"Fremder","kes","Nonmatching",1,687,"L2n",3,"k","k","short1"
23,112,"Ich","kes","Matching",1,697,"L1m",1,"d","d","short1"
23,113,"Fremder","sfartku","Matching",1,674,"L2m",4,"d","d","short1"
23,114,"Ich","kes","Matching",1,624,"L1m",1,"d","d","short1"
23,115,"Ich","sfartku","Nonmatching",1,723,"L1n",2,"k","k","short1"
23,116,"Fremder","kes","Nonmatching",1,557,"L2n",3,"k","k","short1"
23,117,"Fremder","kes","Nonmatching",1,563,"L2n",3,"k","k","short1"
23,118,"Ich","kes","Matching",1,496,"L1m",1,"d","d","short1"
23,119,"Ich","sfartku","Nonmatching",1,554,"L1n",2,"k","k","short1"
23,120,"Fremder","sfartku","Matching",1,629,"L2m",4,"d","d","short1"
23,121,"Ich","kes","Matching",1,594,"L1m",1,"d","d","short1"
23,122,"Fremder","kes","Nonmatching",1,607,"L2n",3,"k","k","short1"
23,123,"Fremder","sfartku","Matching",1,733,"L2m",4,"d","d","short1"
23,124,"Ich","sfartku","Nonmatching",1,724,"L1n",2,"k","k","short1"
23,125,"Ich","sfartku","Nonmatching",1,847,"L1n",2,"k","k","short1"
23,126,"Fremder","kes","Nonmatching",1,767,"L2n",3,"k","k","short1"
23,127,"Ich","kes","Matching",1,632,"L1m",1,"d","d","short1"
23,128,"Fremder","sfartku","Matching",1,732,"L2m",4,"d","d","short1"
24,1,"Fremder","kes","Nonmatching",1,1191,"L2n",3,"k","k","short7"
24,2,"Ich","kes","Matching",1,541,"L1m",1,"d","d","short7"
24,3,"Fremder","teirnen","Matching",1,962,"L2m",4,"d","d","short7"
24,4,"Ich","teirnen","Nonmatching",1,752,"L1n",2,"k","k","short7"
24,5,"Fremder","teirnen","Matching",1,768,"L2m",4,"d","d","short7"
24,6,"Ich","kes","Matching",1,585,"L1m",1,"d","d","short7"
24,7,"Fremder","kes","Nonmatching",1,766,"L2n",3,"k","k","short7"
24,8,"Ich","teirnen","Nonmatching",1,954,"L1n",2,"k","k","short7"
24,9,"Fremder","kes","Nonmatching",1,754,"L2n",3,"k","k","short7"
24,10,"Ich","kes","Matching",1,816,"L1m",1,"d","d","short7"
24,11,"Ich","teirnen","Nonmatching",1,562,"L1n",2,"k","k","short7"
