"Subject","Subject_EPrime","Session","Group","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"110","513","2","1","12-15-2017","formal",5,39,"C.bmp","Stranger","Fremder","Yes","n","0","377","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,40,"T.bmp","Friend","Sie","No","m","0","677","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,41,"S.bmp","Self","Fremder","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,42,"S.bmp","Self","Sie","Yes","n","1","829","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,43,"T.bmp","Friend","Freund","Yes","n","1","786","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,44,"S.bmp","Self","Freund","No","m","1","733","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,45,"T.bmp","Friend","Fremder","No","m","0","746","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,46,"C.bmp","Stranger","Sie","No","m","0","438","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,47,"T.bmp","Friend","Freund","Yes","n","0","0","","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,48,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,49,"T.bmp","Friend","Freund","Yes","n","1","21","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,50,"T.bmp","Friend","Fremder","No","m","0","441","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,51,"C.bmp","Stranger","Sie","No","m","1","389","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,52,"T.bmp","Friend","Sie","No","m","0","618","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,53,"S.bmp","Self","Fremder","No","m","0","701","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,54,"T.bmp","Friend","Freund","Yes","n","0","0","","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,55,"C.bmp","Stranger","Fremder","Yes","n","1","391","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,56,"C.bmp","Stranger","Fremder","Yes","n","0","612","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,57,"S.bmp","Self","Sie","Yes","n","1","928","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,58,"S.bmp","Self","Sie","Yes","n","1","636","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,59,"S.bmp","Self","Freund","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",5,60,"C.bmp","Stranger","Freund","No","m","0","813","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,1,"S.bmp","Self","Sie","Yes","n","1","602","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,2,"S.bmp","Self","Freund","No","m","1","582","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,3,"C.bmp","Stranger","Fremder","Yes","n","1","1010","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,4,"T.bmp","Friend","Freund","Yes","n","1","630","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,5,"S.bmp","Self","Fremder","No","m","1","676","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,6,"T.bmp","Friend","Fremder","No","m","1","623","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,7,"S.bmp","Self","Sie","Yes","n","1","459","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,8,"T.bmp","Friend","Freund","Yes","n","1","664","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,9,"C.bmp","Stranger","Fremder","Yes","n","0","605","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,10,"C.bmp","Stranger","Sie","No","m","1","745","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,11,"C.bmp","Stranger","Freund","No","m","0","765","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,12,"T.bmp","Friend","Sie","No","m","0","586","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,13,"T.bmp","Friend","Freund","Yes","n","1","934","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,14,"S.bmp","Self","Fremder","No","m","1","826","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,15,"S.bmp","Self","Freund","No","m","1","895","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,16,"S.bmp","Self","Sie","Yes","n","1","498","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,17,"C.bmp","Stranger","Fremder","Yes","n","1","807","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,18,"T.bmp","Friend","Sie","No","m","1","988","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,19,"T.bmp","Friend","Fremder","No","m","1","960","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,20,"C.bmp","Stranger","Freund","No","m","0","860","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,21,"C.bmp","Stranger","Fremder","Yes","n","1","752","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,22,"C.bmp","Stranger","Sie","No","m","1","717","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,23,"T.bmp","Friend","Freund","Yes","n","0","969","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,24,"S.bmp","Self","Sie","Yes","n","1","701","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,25,"T.bmp","Friend","Sie","No","m","1","842","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,26,"T.bmp","Friend","Freund","Yes","n","1","1000","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,27,"S.bmp","Self","Freund","No","m","1","794","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,28,"C.bmp","Stranger","Freund","No","m","1","926","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,29,"S.bmp","Self","Fremder","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,30,"C.bmp","Stranger","Sie","No","m","0","687","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,31,"C.bmp","Stranger","Fremder","Yes","n","1","788","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,32,"S.bmp","Self","Sie","Yes","n","0","640","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,33,"T.bmp","Friend","Freund","Yes","n","1","780","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,34,"S.bmp","Self","Sie","Yes","n","1","720","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,35,"C.bmp","Stranger","Fremder","Yes","n","1","836","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,36,"T.bmp","Friend","Fremder","No","m","1","833","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,37,"T.bmp","Friend","Freund","Yes","n","0","0","","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,38,"C.bmp","Stranger","Sie","No","m","0","723","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,39,"S.bmp","Self","Freund","No","m","0","728","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,40,"S.bmp","Self","Sie","Yes","n","1","652","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,41,"T.bmp","Friend","Fremder","No","m","1","1025","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,42,"C.bmp","Stranger","Fremder","Yes","n","1","934","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,43,"C.bmp","Stranger","Fremder","Yes","n","1","618","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,44,"T.bmp","Friend","Freund","Yes","n","1","894","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,45,"S.bmp","Self","Fremder","No","m","1","1072","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,46,"C.bmp","Stranger","Freund","No","m","0","1013","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,47,"S.bmp","Self","Sie","Yes","n","1","523","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,48,"T.bmp","Friend","Sie","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,49,"S.bmp","Self","Fremder","No","m","1","874","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,50,"S.bmp","Self","Sie","Yes","n","1","534","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,51,"S.bmp","Self","Freund","No","m","1","594","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,52,"C.bmp","Stranger","Freund","No","m","1","782","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,53,"T.bmp","Friend","Sie","No","m","0","525","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,54,"T.bmp","Friend","Freund","Yes","n","1","599","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,55,"C.bmp","Stranger","Fremder","Yes","n","0","579","m","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,56,"C.bmp","Stranger","Fremder","Yes","n","1","856","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,57,"T.bmp","Friend","Freund","Yes","n","1","692","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,58,"C.bmp","Stranger","Sie","No","m","0","560","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,59,"S.bmp","Self","Sie","Yes","n","1","349","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","formal",6,60,"T.bmp","Friend","Fremder","No","m","1","714","m","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,1,"C.bmp","Stranger","Sie","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,2,"T.bmp","Friend","Freund","Yes","n","1","977","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,3,"C.bmp","Stranger","Freund","No","m","0","0","","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,4,"C.bmp","Stranger","Fremder","Yes","n","1","633","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,5,"S.bmp","Self","Freund","No","m","0","661","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,6,"T.bmp","Friend","Fremder","No","m","0","633","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,7,"S.bmp","Self","Fremder","No","m","0","494","n","m","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,8,"S.bmp","Self","Sie","Yes","n","1","442","n","n","Counter-Imitation (2)"
"110","513","2","1","12-15-2017","practice",NA,9,"T.bmp","Friend","Sie","No","m","1","695","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,1,"C.bmp","Stranger","Freund","No","n","0","786","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,2,"T.bmp","Self","Sie","Yes","m","0","684","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,3,"C.bmp","Stranger","Fremder","Yes","m","0","703","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,4,"C.bmp","Stranger","Sie","No","n","0","962","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,5,"S.bmp","Friend","Fremder","No","n","0","0","","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,6,"S.bmp","Friend","Sie","No","n","0","623","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,7,"S.bmp","Friend","Freund","Yes","m","1","863","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,8,"T.bmp","Self","Freund","No","n","1","901","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,9,"T.bmp","Self","Fremder","No","n","0","1081","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,10,"S.bmp","Friend","Freund","Yes","m","0","803","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,11,"C.bmp","Stranger","Fremder","Yes","m","0","893","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,12,"T.bmp","Self","Sie","Yes","m","1","762","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,13,"T.bmp","Self","Sie","Yes","m","1","519","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,14,"C.bmp","Stranger","Fremder","Yes","m","0","800","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,15,"S.bmp","Friend","Freund","Yes","m","1","1083","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,16,"T.bmp","Self","Freund","No","n","1","947","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,17,"S.bmp","Friend","Fremder","No","n","0","492","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,18,"C.bmp","Stranger","Sie","No","n","0","492","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,19,"C.bmp","Stranger","Freund","No","n","0","1053","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,20,"S.bmp","Friend","Sie","No","n","1","999","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,21,"T.bmp","Self","Fremder","No","n","0","0","","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,22,"T.bmp","Self","Sie","Yes","m","1","743","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,23,"S.bmp","Friend","Freund","Yes","m","0","461","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,24,"C.bmp","Stranger","Fremder","Yes","m","1","704","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,25,"C.bmp","Stranger","Freund","No","n","0","546","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,26,"S.bmp","Friend","Sie","No","n","1","655","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,27,"C.bmp","Stranger","Sie","No","n","0","735","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,28,"S.bmp","Friend","Fremder","No","n","1","1038","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,29,"T.bmp","Self","Sie","Yes","m","1","644","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,30,"C.bmp","Stranger","Fremder","Yes","m","0","691","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,31,"T.bmp","Self","Fremder","No","n","1","845","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,32,"T.bmp","Self","Freund","No","n","0","0","","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,33,"S.bmp","Friend","Freund","Yes","m","1","476","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,34,"S.bmp","Friend","Freund","Yes","m","0","749","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,35,"C.bmp","Stranger","Fremder","Yes","m","1","627","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,36,"T.bmp","Self","Sie","Yes","m","1","575","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,37,"S.bmp","Friend","Fremder","No","n","1","686","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,38,"C.bmp","Stranger","Freund","No","n","0","438","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,39,"T.bmp","Self","Fremder","No","n","0","643","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,40,"S.bmp","Friend","Freund","Yes","m","1","962","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,41,"C.bmp","Stranger","Fremder","Yes","m","0","625","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,42,"S.bmp","Friend","Freund","Yes","m","1","512","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,43,"T.bmp","Self","Freund","No","n","0","358","m","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,44,"T.bmp","Self","Sie","Yes","m","1","680","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,45,"T.bmp","Self","Sie","Yes","m","1","506","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,46,"C.bmp","Stranger","Sie","No","n","1","730","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,47,"S.bmp","Friend","Sie","No","n","1","897","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,48,"C.bmp","Stranger","Fremder","Yes","m","0","734","n","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,49,"C.bmp","Stranger","Sie","No","n","1","809","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,50,"S.bmp","Friend","Freund","Yes","m","1","634","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,51,"T.bmp","Self","Fremder","No","n","1","580","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,52,"T.bmp","Self","Freund","No","n","1","1007","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,53,"T.bmp","Self","Sie","Yes","m","1","548","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,54,"C.bmp","Stranger","Freund","No","n","1","951","n","n","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,55,"C.bmp","Stranger","Fremder","Yes","m","1","468","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,56,"C.bmp","Stranger","Fremder","Yes","m","1","452","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,57,"T.bmp","Self","Sie","Yes","m","1","611","m","m","Counter-Imitation (2)"
"111","514","2","1","12-15-2017","formal",1,58,"S.bmp","Friend","Freund","Yes","m","1","796","m","m","Counter-Imitation (2)"
