"Subject","Session","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"101","1","03-27-2017","formal",5,16,"C.bmp","Self","Freund","No","m","1","658","m","m","imitation"
"101","1","03-27-2017","formal",5,17,"S.bmp","Friend","Freund","Yes","n","1","567","n","n","imitation"
"101","1","03-27-2017","formal",5,18,"T.bmp","Stranger","Freund","No","m","1","634","m","m","imitation"
"101","1","03-27-2017","formal",5,19,"S.bmp","Friend","Freund","Yes","n","1","654","n","n","imitation"
"101","1","03-27-2017","formal",5,20,"T.bmp","Stranger","Sie","No","m","1","502","m","m","imitation"
"101","1","03-27-2017","formal",5,21,"S.bmp","Friend","Fremder","No","m","1","742","m","m","imitation"
"101","1","03-27-2017","formal",5,22,"S.bmp","Friend","Sie","No","m","1","715","m","m","imitation"
"101","1","03-27-2017","formal",5,23,"C.bmp","Self","Sie","Yes","n","1","579","n","n","imitation"
"101","1","03-27-2017","formal",5,24,"T.bmp","Stranger","Fremder","Yes","n","1","646","n","n","imitation"
"101","1","03-27-2017","formal",5,25,"C.bmp","Self","Sie","Yes","n","0","541","m","n","imitation"
"101","1","03-27-2017","formal",5,26,"S.bmp","Friend","Freund","Yes","n","1","514","n","n","imitation"
"101","1","03-27-2017","formal",5,27,"C.bmp","Self","Freund","No","m","1","612","m","m","imitation"
"101","1","03-27-2017","formal",5,28,"C.bmp","Self","Fremder","No","m","1","632","m","m","imitation"
"101","1","03-27-2017","formal",5,29,"T.bmp","Stranger","Freund","No","m","0","543","n","m","imitation"
"101","1","03-27-2017","formal",5,30,"S.bmp","Friend","Sie","No","m","0","532","n","m","imitation"
"101","1","03-27-2017","formal",5,31,"T.bmp","Stranger","Sie","No","m","1","692","m","m","imitation"
"101","1","03-27-2017","formal",5,32,"T.bmp","Stranger","Fremder","Yes","n","1","680","n","n","imitation"
"101","1","03-27-2017","formal",5,33,"T.bmp","Stranger","Fremder","Yes","n","0","574","m","n","imitation"
"101","1","03-27-2017","formal",5,34,"S.bmp","Friend","Fremder","No","m","1","875","m","m","imitation"
"101","1","03-27-2017","formal",5,35,"C.bmp","Self","Sie","Yes","n","1","473","n","n","imitation"
"101","1","03-27-2017","formal",5,36,"S.bmp","Friend","Freund","Yes","n","1","650","n","n","imitation"
"101","1","03-27-2017","formal",5,37,"T.bmp","Stranger","Fremder","Yes","n","1","623","n","n","imitation"
"101","1","03-27-2017","formal",5,38,"T.bmp","Stranger","Fremder","Yes","n","1","486","n","n","imitation"
"101","1","03-27-2017","formal",5,39,"C.bmp","Self","Sie","Yes","n","1","537","n","n","imitation"
"101","1","03-27-2017","formal",5,40,"T.bmp","Stranger","Sie","No","m","1","636","m","m","imitation"
"101","1","03-27-2017","formal",5,41,"T.bmp","Stranger","Freund","No","m","1","656","m","m","imitation"
"101","1","03-27-2017","formal",5,42,"S.bmp","Friend","Sie","No","m","1","722","m","m","imitation"
"101","1","03-27-2017","formal",5,43,"S.bmp","Friend","Freund","Yes","n","1","632","n","n","imitation"
"101","1","03-27-2017","formal",5,44,"C.bmp","Self","Sie","Yes","n","1","449","n","n","imitation"
"101","1","03-27-2017","formal",5,45,"S.bmp","Friend","Freund","Yes","n","1","610","n","n","imitation"
"101","1","03-27-2017","formal",5,46,"C.bmp","Self","Freund","No","m","1","567","m","m","imitation"
"101","1","03-27-2017","formal",5,47,"S.bmp","Friend","Fremder","No","m","1","712","m","m","imitation"
"101","1","03-27-2017","formal",5,48,"C.bmp","Self","Fremder","No","m","1","655","m","m","imitation"
"101","1","03-27-2017","formal",5,49,"T.bmp","Stranger","Freund","No","m","1","502","m","m","imitation"
"101","1","03-27-2017","formal",5,50,"S.bmp","Friend","Fremder","No","m","1","507","m","m","imitation"
"101","1","03-27-2017","formal",5,51,"C.bmp","Self","Sie","Yes","n","1","480","n","n","imitation"
"101","1","03-27-2017","formal",5,52,"S.bmp","Friend","Freund","Yes","n","1","546","n","n","imitation"
"101","1","03-27-2017","formal",5,53,"T.bmp","Stranger","Sie","No","m","1","691","m","m","imitation"
"101","1","03-27-2017","formal",5,54,"C.bmp","Self","Freund","No","m","1","883","m","m","imitation"
"101","1","03-27-2017","formal",5,55,"C.bmp","Self","Fremder","No","m","1","763","m","m","imitation"
"101","1","03-27-2017","formal",5,56,"S.bmp","Friend","Freund","Yes","n","1","657","n","n","imitation"
"101","1","03-27-2017","formal",5,57,"S.bmp","Friend","Sie","No","m","1","568","m","m","imitation"
"101","1","03-27-2017","formal",5,58,"T.bmp","Stranger","Fremder","Yes","n","1","666","n","n","imitation"
"101","1","03-27-2017","formal",5,59,"C.bmp","Self","Sie","Yes","n","1","670","n","n","imitation"
"101","1","03-27-2017","formal",5,60,"T.bmp","Stranger","Fremder","Yes","n","1","830","n","n","imitation"
"101","1","03-27-2017","formal",6,1,"S.bmp","Friend","Sie","No","m","1","696","m","m","imitation"
"101","1","03-27-2017","formal",6,2,"T.bmp","Stranger","Fremder","Yes","n","1","638","n","n","imitation"
"101","1","03-27-2017","formal",6,3,"C.bmp","Self","Freund","No","m","0","517","n","m","imitation"
"101","1","03-27-2017","formal",6,4,"S.bmp","Friend","Freund","Yes","n","1","833","n","n","imitation"
"101","1","03-27-2017","formal",6,5,"S.bmp","Friend","Fremder","No","m","1","743","m","m","imitation"
"101","1","03-27-2017","formal",6,6,"C.bmp","Self","Fremder","No","m","1","591","m","m","imitation"
"101","1","03-27-2017","formal",6,7,"C.bmp","Self","Sie","Yes","n","1","471","n","n","imitation"
"101","1","03-27-2017","formal",6,8,"T.bmp","Stranger","Sie","No","m","1","600","m","m","imitation"
"101","1","03-27-2017","formal",6,9,"C.bmp","Self","Sie","Yes","n","1","479","n","n","imitation"
"101","1","03-27-2017","formal",6,10,"T.bmp","Stranger","Freund","No","m","0","468","n","m","imitation"
"101","1","03-27-2017","formal",6,11,"S.bmp","Friend","Freund","Yes","n","1","519","n","n","imitation"
"101","1","03-27-2017","formal",6,12,"T.bmp","Stranger","Fremder","Yes","n","1","617","n","n","imitation"
"101","1","03-27-2017","formal",6,13,"C.bmp","Self","Fremder","No","m","1","606","m","m","imitation"
"101","1","03-27-2017","formal",6,14,"S.bmp","Friend","Fremder","No","m","1","688","m","m","imitation"
"101","1","03-27-2017","formal",6,15,"T.bmp","Stranger","Fremder","Yes","n","1","691","n","n","imitation"
"101","1","03-27-2017","formal",6,16,"C.bmp","Self","Freund","No","m","1","711","m","m","imitation"
"101","1","03-27-2017","formal",6,17,"C.bmp","Self","Sie","Yes","n","1","481","n","n","imitation"
"101","1","03-27-2017","formal",6,18,"T.bmp","Stranger","Freund","No","m","1","625","m","m","imitation"
"101","1","03-27-2017","formal",6,19,"T.bmp","Stranger","Sie","No","m","1","629","m","m","imitation"
"101","1","03-27-2017","formal",6,20,"S.bmp","Friend","Freund","Yes","n","1","539","n","n","imitation"
"101","1","03-27-2017","formal",6,21,"S.bmp","Friend","Freund","Yes","n","1","528","n","n","imitation"
"101","1","03-27-2017","formal",6,22,"T.bmp","Stranger","Fremder","Yes","n","0","501","m","n","imitation"
"101","1","03-27-2017","formal",6,23,"S.bmp","Friend","Sie","No","m","1","545","m","m","imitation"
"101","1","03-27-2017","formal",6,24,"C.bmp","Self","Sie","Yes","n","1","477","n","n","imitation"
"101","1","03-27-2017","formal",6,25,"S.bmp","Friend","Freund","Yes","n","1","590","n","n","imitation"
"101","1","03-27-2017","formal",6,26,"S.bmp","Friend","Freund","Yes","n","1","500","n","n","imitation"
"101","1","03-27-2017","formal",6,27,"T.bmp","Stranger","Freund","No","m","1","535","m","m","imitation"
"101","1","03-27-2017","formal",6,28,"S.bmp","Friend","Sie","No","m","0","555","n","m","imitation"
"101","1","03-27-2017","formal",6,29,"C.bmp","Self","Sie","Yes","n","1","480","n","n","imitation"
"101","1","03-27-2017","formal",6,30,"C.bmp","Self","Freund","No","m","1","688","m","m","imitation"
"101","1","03-27-2017","formal",6,31,"T.bmp","Stranger","Fremder","Yes","n","1","629","n","n","imitation"
"101","1","03-27-2017","formal",6,32,"C.bmp","Self","Sie","Yes","n","1","383","n","n","imitation"
"101","1","03-27-2017","formal",6,33,"C.bmp","Self","Fremder","No","m","1","637","m","m","imitation"
"101","1","03-27-2017","formal",6,34,"T.bmp","Stranger","Sie","No","m","1","609","m","m","imitation"
"101","1","03-27-2017","formal",6,35,"S.bmp","Friend","Fremder","No","m","0","551","n","m","imitation"
"101","1","03-27-2017","formal",6,36,"T.bmp","Stranger","Fremder","Yes","n","1","618","n","n","imitation"
"101","1","03-27-2017","formal",6,37,"S.bmp","Friend","Sie","No","m","1","591","m","m","imitation"
"101","1","03-27-2017","formal",6,38,"T.bmp","Stranger","Fremder","Yes","n","1","673","n","n","imitation"
"101","1","03-27-2017","formal",6,39,"S.bmp","Friend","Freund","Yes","n","1","849","n","n","imitation"
"101","1","03-27-2017","formal",6,40,"T.bmp","Stranger","Sie","No","m","1","477","m","m","imitation"
"101","1","03-27-2017","formal",6,41,"S.bmp","Friend","Freund","Yes","n","1","496","n","n","imitation"
"101","1","03-27-2017","formal",6,42,"S.bmp","Friend","Fremder","No","m","0","469","n","m","imitation"
"101","1","03-27-2017","formal",6,43,"C.bmp","Self","Sie","Yes","n","1","473","n","n","imitation"
"101","1","03-27-2017","formal",6,44,"C.bmp","Self","Sie","Yes","n","1","603","n","n","imitation"
"101","1","03-27-2017","formal",6,45,"T.bmp","Stranger","Freund","No","m","1","622","m","m","imitation"
"101","1","03-27-2017","formal",6,46,"T.bmp","Stranger","Fremder","Yes","n","1","595","n","n","imitation"
"101","1","03-27-2017","formal",6,47,"C.bmp","Self","Freund","No","m","0","645","n","m","imitation"
"101","1","03-27-2017","formal",6,48,"C.bmp","Self","Fremder","No","m","1","601","m","m","imitation"
"101","1","03-27-2017","formal",6,49,"S.bmp","Friend","Freund","Yes","n","1","699","n","n","imitation"
"101","1","03-27-2017","formal",6,50,"C.bmp","Self","Sie","Yes","n","1","453","n","n","imitation"
"101","1","03-27-2017","formal",6,51,"T.bmp","Stranger","Sie","No","m","1","644","m","m","imitation"
"101","1","03-27-2017","formal",6,52,"C.bmp","Self","Fremder","No","m","1","808","m","m","imitation"
"101","1","03-27-2017","formal",6,53,"C.bmp","Self","Sie","Yes","n","1","621","n","n","imitation"
"101","1","03-27-2017","formal",6,54,"T.bmp","Stranger","Freund","No","m","1","735","m","m","imitation"
"101","1","03-27-2017","formal",6,55,"S.bmp","Friend","Fremder","No","m","0","599","n","m","imitation"
"101","1","03-27-2017","formal",6,56,"S.bmp","Friend","Sie","No","m","1","728","m","m","imitation"
"101","1","03-27-2017","formal",6,57,"S.bmp","Friend","Freund","Yes","n","1","717","n","n","imitation"
"101","1","03-27-2017","formal",6,58,"T.bmp","Stranger","Fremder","Yes","n","1","471","n","n","imitation"
"101","1","03-27-2017","formal",6,59,"T.bmp","Stranger","Fremder","Yes","n","1","600","n","n","imitation"
"101","1","03-27-2017","formal",6,60,"C.bmp","Self","Freund","No","m","1","652","m","m","imitation"
"102","1","03-27-2017","practice",NA,1,"S.bmp","Self","Fremder","No","n","0","0","","n","imitation"
"102","1","03-27-2017","practice",NA,2,"T.bmp","Friend","Fremder","No","n","0","0","","n","imitation"
"102","1","03-27-2017","practice",NA,3,"C.bmp","Stranger","Sie","No","n","0","0","","n","imitation"
"102","1","03-27-2017","practice",NA,4,"T.bmp","Friend","Sie","No","n","0","0","","n","imitation"
"102","1","03-27-2017","practice",NA,5,"C.bmp","Stranger","Fremder","Yes","m","0","728","n","m","imitation"
"102","1","03-27-2017","practice",NA,6,"S.bmp","Self","Freund","No","n","0","0","","n","imitation"
"102","1","03-27-2017","practice",NA,7,"T.bmp","Friend","Freund","Yes","m","1","893","m","m","imitation"
"102","1","03-27-2017","practice",NA,8,"C.bmp","Stranger","Freund","No","n","0","753","m","n","imitation"
"102","1","03-27-2017","practice",NA,9,"S.bmp","Self","Sie","Yes","m","0","0","","m","imitation"
"102","1","03-27-2017","formal",1,1,"C.bmp","Stranger","Freund","No","n","0","0","","n","imitation"
"102","1","03-27-2017","formal",1,2,"T.bmp","Friend","Sie","No","n","1","433","n","n","imitation"
"102","1","03-27-2017","formal",1,3,"S.bmp","Self","Sie","Yes","m","0","549","n","m","imitation"
"102","1","03-27-2017","formal",1,4,"S.bmp","Self","Fremder","No","n","1","704","n","n","imitation"
"102","1","03-27-2017","formal",1,5,"C.bmp","Stranger","Fremder","Yes","m","0","0","","m","imitation"
"102","1","03-27-2017","formal",1,6,"S.bmp","Self","Freund","No","n","0","726","m","n","imitation"
"102","1","03-27-2017","formal",1,7,"C.bmp","Stranger","Sie","No","n","0","801","m","n","imitation"
"102","1","03-27-2017","formal",1,8,"T.bmp","Friend","Freund","Yes","m","1","723","m","m","imitation"
"102","1","03-27-2017","formal",1,9,"T.bmp","Friend","Fremder","No","n","1","616","n","n","imitation"
"102","1","03-27-2017","formal",1,10,"S.bmp","Self","Sie","Yes","m","1","619","m","m","imitation"
"102","1","03-27-2017","formal",1,11,"C.bmp","Stranger","Fremder","Yes","m","0","454","n","m","imitation"
"102","1","03-27-2017","formal",1,12,"T.bmp","Friend","Freund","Yes","m","0","769","n","m","imitation"
"102","1","03-27-2017","formal",1,13,"C.bmp","Stranger","Fremder","Yes","m","0","707","n","m","imitation"
"102","1","03-27-2017","formal",1,14,"S.bmp","Self","Freund","No","n","1","734","n","n","imitation"
"102","1","03-27-2017","formal",1,15,"S.bmp","Self","Fremder","No","n","1","650","n","n","imitation"
"102","1","03-27-2017","formal",1,16,"T.bmp","Friend","Fremder","No","n","0","725","m","n","imitation"
"102","1","03-27-2017","formal",1,17,"S.bmp","Self","Sie","Yes","m","0","0","","m","imitation"
"102","1","03-27-2017","formal",1,18,"T.bmp","Friend","Sie","No","n","0","0","","n","imitation"
"102","1","03-27-2017","formal",1,19,"T.bmp","Friend","Freund","Yes","m","0","742","n","m","imitation"
"102","1","03-27-2017","formal",1,20,"C.bmp","Stranger","Fremder","Yes","m","0","705","n","m","imitation"
"102","1","03-27-2017","formal",1,21,"T.bmp","Friend","Freund","Yes","m","0","539","n","m","imitation"
"102","1","03-27-2017","formal",1,22,"C.bmp","Stranger","Freund","No","n","1","502","n","n","imitation"
"102","1","03-27-2017","formal",1,23,"C.bmp","Stranger","Sie","No","n","0","642","m","n","imitation"
"102","1","03-27-2017","formal",1,24,"S.bmp","Self","Sie","Yes","m","1","579","m","m","imitation"
"102","1","03-27-2017","formal",1,25,"S.bmp","Self","Fremder","No","n","1","607","n","n","imitation"
"102","1","03-27-2017","formal",1,26,"S.bmp","Self","Freund","No","n","1","475","n","n","imitation"
"102","1","03-27-2017","formal",1,27,"T.bmp","Friend","Freund","Yes","m","1","542","m","m","imitation"
"102","1","03-27-2017","formal",1,28,"C.bmp","Stranger","Fremder","Yes","m","0","728","n","m","imitation"
"102","1","03-27-2017","formal",1,29,"S.bmp","Self","Sie","Yes","m","1","715","m","m","imitation"
"102","1","03-27-2017","formal",1,30,"C.bmp","Stranger","Freund","No","n","1","782","n","n","imitation"
"102","1","03-27-2017","formal",1,31,"T.bmp","Friend","Sie","No","n","0","561","m","n","imitation"
"102","1","03-27-2017","formal",1,32,"T.bmp","Friend","Freund","Yes","m","0","828","n","m","imitation"
"102","1","03-27-2017","formal",1,33,"S.bmp","Self","Sie","Yes","m","1","679","m","m","imitation"
"102","1","03-27-2017","formal",1,34,"C.bmp","Stranger","Fremder","Yes","m","0","650","n","m","imitation"
"102","1","03-27-2017","formal",1,35,"C.bmp","Stranger","Sie","No","n","0","614","m","n","imitation"
"102","1","03-27-2017","formal",1,36,"T.bmp","Friend","Fremder","No","n","1","856","n","n","imitation"
"102","1","03-27-2017","formal",1,37,"T.bmp","Friend","Sie","No","n","1","971","n","n","imitation"
"102","1","03-27-2017","formal",1,38,"C.bmp","Stranger","Sie","No","n","1","654","n","n","imitation"
"102","1","03-27-2017","formal",1,39,"C.bmp","Stranger","Freund","No","n","1","641","n","n","imitation"
"102","1","03-27-2017","formal",1,40,"T.bmp","Friend","Freund","Yes","m","0","677","n","m","imitation"
"102","1","03-27-2017","formal",1,41,"T.bmp","Friend","Freund","Yes","m","1","743","m","m","imitation"
"102","1","03-27-2017","formal",1,42,"T.bmp","Friend","Fremder","No","n","1","698","n","n","imitation"
"102","1","03-27-2017","formal",1,43,"S.bmp","Self","Fremder","No","n","1","733","n","n","imitation"
"102","1","03-27-2017","formal",1,44,"S.bmp","Self","Sie","Yes","m","1","665","m","m","imitation"
"102","1","03-27-2017","formal",1,45,"C.bmp","Stranger","Fremder","Yes","m","0","692","n","m","imitation"
"102","1","03-27-2017","formal",1,46,"C.bmp","Stranger","Fremder","Yes","m","1","742","m","m","imitation"
"102","1","03-27-2017","formal",1,47,"S.bmp","Self","Sie","Yes","m","1","585","m","m","imitation"
"102","1","03-27-2017","formal",1,48,"S.bmp","Self","Freund","No","n","1","716","n","n","imitation"
"102","1","03-27-2017","formal",1,49,"T.bmp","Friend","Sie","No","n","1","815","n","n","imitation"
"102","1","03-27-2017","formal",1,50,"C.bmp","Stranger","Freund","No","n","0","794","m","n","imitation"
"102","1","03-27-2017","formal",1,51,"C.bmp","Stranger","Fremder","Yes","m","0","685","n","m","imitation"
"102","1","03-27-2017","formal",1,52,"T.bmp","Friend","Freund","Yes","m","0","784","n","m","imitation"
"102","1","03-27-2017","formal",1,53,"C.bmp","Stranger","Sie","No","n","1","883","n","n","imitation"
"102","1","03-27-2017","formal",1,54,"C.bmp","Stranger","Fremder","Yes","m","0","758","n","m","imitation"
"102","1","03-27-2017","formal",1,55,"S.bmp","Self","Sie","Yes","m","1","753","m","m","imitation"
"102","1","03-27-2017","formal",1,56,"T.bmp","Friend","Fremder","No","n","1","804","n","n","imitation"
"102","1","03-27-2017","formal",1,57,"S.bmp","Self","Sie","Yes","m","1","631","m","m","imitation"
"102","1","03-27-2017","formal",1,58,"T.bmp","Friend","Freund","Yes","m","1","578","m","m","imitation"
"102","1","03-27-2017","formal",1,59,"S.bmp","Self","Fremder","No","n","1","869","n","n","imitation"
"102","1","03-27-2017","formal",1,60,"S.bmp","Self","Freund","No","n","1","880","n","n","imitation"
"102","1","03-27-2017","formal",2,1,"C.bmp","Stranger","Fremder","Yes","m","0","798","n","m","imitation"
"102","1","03-27-2017","formal",2,2,"C.bmp","Stranger","Fremder","Yes","m","1","608","m","m","imitation"
"102","1","03-27-2017","formal",2,3,"S.bmp","Self","Sie","Yes","m","1","667","m","m","imitation"
