"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"304","self-matching","formal",4,48,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",547,1
"304","self-matching","formal",4,49,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",734,0
"304","self-matching","formal",4,50,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1081,1
"304","self-matching","formal",4,51,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",852,1
"304","self-matching","formal",4,52,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",767,1
"304","self-matching","formal",4,53,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",938,0
"304","self-matching","formal",4,54,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",4,55,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",NA,NA
"304","self-matching","formal",4,56,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",947,1
"304","self-matching","formal",4,57,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",670,0
"304","self-matching","formal",4,58,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",625,1
"304","self-matching","formal",4,59,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",804,1
"304","self-matching","formal",4,60,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",639,1
"304","self-matching","formal",5,1,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",611,1
"304","self-matching","formal",5,2,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",655,0
"304","self-matching","formal",5,3,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",809,0
"304","self-matching","formal",5,4,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",708,1
"304","self-matching","formal",5,5,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1016,1
"304","self-matching","formal",5,6,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,7,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",630,1
"304","self-matching","formal",5,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",625,1
"304","self-matching","formal",5,9,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",756,1
"304","self-matching","formal",5,10,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",751,0
"304","self-matching","formal",5,11,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",650,1
"304","self-matching","formal",5,12,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",749,0
"304","self-matching","formal",5,13,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",440,1
"304","self-matching","formal",5,14,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",491,1
"304","self-matching","formal",5,15,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",774,1
"304","self-matching","formal",5,16,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",896,0
"304","self-matching","formal",5,17,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",523,1
"304","self-matching","formal",5,18,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",775,1
"304","self-matching","formal",5,19,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",682,1
"304","self-matching","formal",5,20,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",733,1
"304","self-matching","formal",5,21,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",743,1
"304","self-matching","formal",5,22,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",907,0
"304","self-matching","formal",5,23,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,24,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",785,0
"304","self-matching","formal",5,25,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,26,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",503,1
"304","self-matching","formal",5,27,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",626,1
"304","self-matching","formal",5,28,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",836,0
"304","self-matching","formal",5,29,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1056,1
"304","self-matching","formal",5,30,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",763,1
"304","self-matching","formal",5,31,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",582,1
"304","self-matching","formal",5,32,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",633,0
"304","self-matching","formal",5,33,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",868,1
"304","self-matching","formal",5,34,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",703,1
"304","self-matching","formal",5,35,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",818,1
"304","self-matching","formal",5,36,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1036,1
"304","self-matching","formal",5,37,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",959,1
"304","self-matching","formal",5,38,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",858,0
"304","self-matching","formal",5,39,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",661,1
"304","self-matching","formal",5,40,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",841,0
"304","self-matching","formal",5,41,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",635,1
"304","self-matching","formal",5,42,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",678,1
"304","self-matching","formal",5,43,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",873,1
"304","self-matching","formal",5,44,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",741,1
"304","self-matching","formal",5,45,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",800,0
"304","self-matching","formal",5,46,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,47,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",821,1
"304","self-matching","formal",5,48,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",945,1
"304","self-matching","formal",5,49,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,50,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",605,0
"304","self-matching","formal",5,51,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",874,1
"304","self-matching","formal",5,52,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",820,1
"304","self-matching","formal",5,53,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",5,54,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",5,55,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",NA,NA
"304","self-matching","formal",5,56,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",712,1
"304","self-matching","formal",5,57,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",651,1
"304","self-matching","formal",5,58,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",638,1
"304","self-matching","formal",5,59,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",561,1
"304","self-matching","formal",5,60,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",868,1
"304","self-matching","formal",6,1,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",842,1
"304","self-matching","formal",6,2,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",517,1
"304","self-matching","formal",6,3,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",415,1
"304","self-matching","formal",6,4,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",819,1
"304","self-matching","formal",6,5,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1094,1
"304","self-matching","formal",6,6,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",970,1
"304","self-matching","formal",6,7,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",548,1
"304","self-matching","formal",6,8,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",848,1
"304","self-matching","formal",6,9,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",834,1
"304","self-matching","formal",6,10,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1029,1
"304","self-matching","formal",6,11,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",640,1
"304","self-matching","formal",6,12,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",843,1
"304","self-matching","formal",6,13,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",590,1
"304","self-matching","formal",6,14,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",801,1
"304","self-matching","formal",6,15,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",820,1
"304","self-matching","formal",6,16,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",671,1
"304","self-matching","formal",6,17,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",650,1
"304","self-matching","formal",6,18,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",869,1
"304","self-matching","formal",6,19,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",816,1
"304","self-matching","formal",6,20,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",691,1
"304","self-matching","formal",6,21,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",774,1
"304","self-matching","formal",6,22,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",593,1
"304","self-matching","formal",6,23,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",668,1
"304","self-matching","formal",6,24,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",967,1
"304","self-matching","formal",6,25,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",842,1
"304","self-matching","formal",6,26,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",885,1
"304","self-matching","formal",6,27,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",736,1
"304","self-matching","formal",6,28,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",6,29,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",6,30,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",849,1
"304","self-matching","formal",6,31,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",628,1
"304","self-matching","formal",6,32,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",726,1
"304","self-matching","formal",6,33,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",641,1
"304","self-matching","formal",6,34,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",781,1
"304","self-matching","formal",6,35,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",704,1
"304","self-matching","formal",6,36,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",667,1
"304","self-matching","formal",6,37,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",814,1
"304","self-matching","formal",6,38,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",584,1
"304","self-matching","formal",6,39,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",628,1
"304","self-matching","formal",6,40,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",750,1
"304","self-matching","formal",6,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",618,1
"304","self-matching","formal",6,42,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",757,1
"304","self-matching","formal",6,43,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",719,1
"304","self-matching","formal",6,44,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",763,1
"304","self-matching","formal",6,45,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",590,1
"304","self-matching","formal",6,46,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",881,1
"304","self-matching","formal",6,47,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",692,1
"304","self-matching","formal",6,48,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",791,0
"304","self-matching","formal",6,49,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",954,1
"304","self-matching","formal",6,50,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",604,1
"304","self-matching","formal",6,51,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",1064,1
"304","self-matching","formal",6,52,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",938,1
"304","self-matching","formal",6,53,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",589,1
"304","self-matching","formal",6,54,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",976,1
"304","self-matching","formal",6,55,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",596,0
"304","self-matching","formal",6,56,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",974,1
"304","self-matching","formal",6,57,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",810,1
"304","self-matching","formal",6,58,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",732,0
"304","self-matching","formal",6,59,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",760,1
"304","self-matching","formal",6,60,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",771,1
