"Subject","Trial","Shape","Label","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
20,57,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1150,1.15,1
20,58,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
20,59,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",757,0.757,1
20,60,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1052,1.052,1
20,61,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",740,0.74,1
20,62,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",793,0.793,1
20,63,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1135,1.135,1
20,64,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1165,1.165,1
20,65,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1093,1.093,0
20,66,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1036,1.036,1
20,67,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1299,1.299,1
20,68,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",753,0.753,1
20,69,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1232,1.232,1
20,70,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1120,1.12,0
20,71,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1001,1.001,1
20,72,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1168,1.168,1
20,73,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1134,1.134,1
20,74,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",902,0.902,1
20,75,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1416,1.416,1
20,76,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
20,77,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",888,0.888,1
20,78,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
20,79,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",953,0.953,1
20,80,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1436,1.436,1
20,81,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1206,1.206,0
20,82,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
20,83,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1039,1.039,1
20,84,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1133,1.133,1
20,85,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
20,86,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",940,0.94,1
20,87,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",808,0.808,1
20,88,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",821,0.821,1
20,89,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",500,0.5,1
20,90,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1136,1.136,1
20,91,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1085,1.085,1
20,92,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",836,0.836,1
20,93,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1175,1.175,1
20,94,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1452,1.452,1
20,95,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",852,0.852,1
20,96,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",986,0.986,1
20,97,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",824,0.824,1
20,98,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",933,0.933,1
20,99,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1005,1.005,1
20,100,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",846,0.846,1
20,101,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",873,0.873,1
20,102,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",535,0.535,1
20,103,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",882,0.882,1
20,104,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",869,0.869,1
20,105,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",822,0.822,1
20,106,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",722,0.722,1
20,107,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",852,0.852,1
20,108,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",599,0.599,1
20,109,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",682,0.682,1
20,110,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",702,0.702,1
20,111,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",926,0.926,1
20,112,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",706,0.706,1
20,113,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",736,0.736,0
20,114,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",835,0.835,1
20,115,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1031,1.031,1
20,116,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1115,1.115,1
20,117,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1016,1.016,1
20,118,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1035,1.035,1
20,119,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",928,0.928,1
20,120,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",832,0.832,1
20,121,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",985,0.985,1
20,122,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1071,1.071,1
20,123,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",959,0.959,1
20,124,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",908,0.908,1
20,125,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
20,126,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",668,0.668,1
20,127,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1267,1.267,1
20,128,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",974,0.974,1
20,129,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1351,1.351,1
20,130,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",906,0.906,1
20,131,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
20,132,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1000,1,1
20,133,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1073,1.073,1
20,134,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1186,1.186,1
20,135,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",985,0.985,1
20,136,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",669,0.669,1
20,137,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1434,1.434,0
20,138,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",709,0.709,1
20,139,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",490,0.49,1
20,140,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",842,0.842,1
21,1,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",961,0.961,1
21,2,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1443,1.443,1
21,3,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1220,1.22,0
21,4,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1185,1.185,1
21,5,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1000,1,0
21,6,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",737,0.737,1
21,7,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",892,0.892,1
21,8,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1160,1.16,1
21,9,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",993,0.993,0
21,10,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",793,0.793,1
21,11,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",592,0.592,1
21,12,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",824,0.824,1
21,13,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1050,1.05,0
21,14,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",904,0.904,1
21,15,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",636,0.636,1
21,16,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",794,0.794,1
21,17,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",775,0.775,1
21,18,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
21,19,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1059,1.059,1
21,20,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",810,0.81,1
21,21,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",744,0.744,1
21,22,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",592,0.592,0
21,23,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1018,1.018,1
21,24,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",725,0.725,0
21,25,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",999,0.999,1
21,26,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1022,1.022,0
21,27,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",908,0.908,1
21,28,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",839,0.839,1
21,29,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",768,0.768,0
21,30,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",786,0.786,0
21,31,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1107,1.107,1
21,32,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",837,0.837,1
21,33,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1244,1.244,1
21,34,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",990,0.99,1
21,35,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",NA,NA,NA
21,36,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",803,0.803,0
21,37,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",921,0.921,1
21,38,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",540,0.54,0
21,39,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
21,40,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1135,1.135,0
21,41,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1023,1.023,0
21,42,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",720,0.72,0
21,43,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",783,0.783,0
21,44,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",688,0.688,0
21,45,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",972,0.972,1
21,46,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
21,47,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",655,0.655,1
21,48,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",898,0.898,1
21,49,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",622,0.622,0
21,50,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",461,0.461,1
21,51,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",902,0.902,1
21,52,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",898,0.898,1
21,53,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",983,0.983,1
21,54,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
21,55,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1450,1.45,1
21,56,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1142,1.142,0
21,57,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",768,0.768,1
21,58,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",806,0.806,1
21,59,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
21,60,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1152,1.152,1
21,61,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",652,0.652,0
21,62,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1084,1.084,1
21,63,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1232,1.232,0
21,64,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",839,0.839,0
21,65,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",803,0.803,0
21,66,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",716,0.716,1
21,67,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",925,0.925,0
21,68,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",633,0.633,0
21,69,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",878,0.878,0
21,70,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
21,71,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1183,1.183,1
21,72,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",661,0.661,1
21,73,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",735,0.735,0
21,74,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1241,1.241,1
21,75,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",622,0.622,1
21,76,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",769,0.769,0
21,77,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",615,0.615,0
21,78,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",592,0.592,0
21,79,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",907,0.907,1
21,80,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1293,1.293,1
21,81,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1210,1.21,0
21,82,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",916,0.916,1
21,83,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",991,0.991,0
21,84,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1369,1.369,0
21,85,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1234,1.234,0
21,86,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
21,87,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
21,88,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1172,1.172,1
21,89,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",878,0.878,1
21,90,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",874,0.874,1
21,91,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1068,1.068,1
21,92,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",905,0.905,1
21,93,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1017,1.017,0
21,94,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",950,0.95,0
21,95,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",724,0.724,1
