"Subject","Block","Trial","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Matching","RT_ms","RT_sec","ACC"
9214435,1,32,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",564.5,0.5645,1
9214435,1,33,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",267.59999999404,0.26759999999404,1
9214435,1,34,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",496.40000000596,0.49640000000596,1
9214435,1,35,"English","M5_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",464.199999988079,0.464199999988079,1
9214435,1,36,"English","M5_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",313,0.313,1
9214435,1,37,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",472.90000000596,0.47290000000596,1
9214435,1,38,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",512.800000011921,0.512800000011921,0
9214435,1,39,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",458.399999976158,0.458399999976158,1
9214435,1,40,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",455.800000011921,0.455800000011921,1
9214435,1,41,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",573.299999982119,0.573299999982119,0
9214435,1,42,"English","9197512_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",617.40000000596,0.617400000005961,1
9214435,1,43,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",315,0.315,1
9214435,1,44,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",430.799999982119,0.430799999982119,1
9214435,1,45,"English","9197512_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",449,0.449,1
9214435,1,46,"English","9197512_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",535.90000000596,0.53590000000596,0
9214435,1,47,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",679.800000011921,0.679800000011921,1
9214435,1,48,"English","9197512_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",514.40000000596,0.51440000000596,0
9214435,1,49,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",612.800000011921,0.612800000011921,1
9214435,1,50,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",610.700000017881,0.610700000017881,1
9214435,1,51,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",680,0.68,1
9214435,1,52,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",585.300000011921,0.585300000011921,1
9214435,1,53,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",720.699999988079,0.720699999988079,0
9214435,1,54,"English","M5_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",474.5,0.4745,1
9214435,1,55,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",509.299999982119,0.509299999982119,1
9214435,1,56,"English","9197512_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",402.899999976158,0.402899999976158,1
9214435,1,57,"English","9197512_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",466.09999999404,0.46609999999404,1
9214435,1,58,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",610.800000011921,0.610800000011921,1
9214435,1,59,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",569.800000011921,0.569800000011921,1
9214435,1,60,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",439.699999988079,0.439699999988079,1
9214435,1,61,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",627.799999982119,0.627799999982119,1
9214435,1,62,"English","9197512_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",657.09999999404,0.65709999999404,1
9214435,1,63,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",468.300000011921,0.468300000011921,1
9214435,1,64,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",369.800000011921,0.369800000011921,1
9214435,1,65,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",528.199999988079,0.528199999988079,1
9214435,1,66,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",373.699999988079,0.373699999988079,1
9214435,1,67,"English","M5_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",306.09999999404,0.30609999999404,1
9214435,1,68,"English","M5_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",314.90000000596,0.31490000000596,1
9214435,1,69,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",528.5,0.5285,1
9214435,1,70,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",457.59999999404,0.45759999999404,1
9214435,1,71,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",667.300000011921,0.667300000011921,1
9214435,1,72,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",484.300000011921,0.484300000011921,1
9214435,2,1,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",1332.40000000596,1.33240000000596,1
9214435,2,2,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",666.299999982119,0.666299999982119,1
9214435,2,3,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",500.09999999404,0.50009999999404,1
9214435,2,4,"English","M5_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",798.700000017881,0.798700000017881,1
9214435,2,5,"English","9197512_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",655.700000017881,0.655700000017881,1
9214435,2,6,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",515.700000017881,0.515700000017881,1
9214435,2,7,"English","9197512_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",773.800000011921,0.773800000011921,1
9214435,2,8,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",540.90000000596,0.540900000005961,1
9214435,2,9,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",579.100000023842,0.579100000023842,1
9214435,2,10,"English","9197512_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",693,0.693,1
9214435,2,11,"English","9197512_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",776,0.776,1
9214435,2,12,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",536,0.536,1
9214435,2,13,"English","M5_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",527.800000011921,0.527800000011921,1
9214435,2,14,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",374.40000000596,0.37440000000596,1
9214435,2,15,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",570.800000011921,0.570800000011921,1
9214435,2,16,"English","M5_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",933.399999976158,0.933399999976158,1
9214435,2,17,"English","9197512_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",530.800000011921,0.530800000011921,0
9214435,2,18,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",1323.59999999404,1.32359999999404,1
9214435,2,19,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",823.300000011921,0.823300000011921,1
9214435,2,20,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",606.90000000596,0.60690000000596,1
9214435,2,21,"English","9197512_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",446.09999999404,0.44609999999404,1
9214435,2,22,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",447.300000011921,0.447300000011921,1
9214435,2,23,"English","M5_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",346.59999999404,0.34659999999404,1
9214435,2,24,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",375.90000000596,0.37590000000596,1
9214435,2,25,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",924.5,0.9245,1
9214435,2,26,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",632.40000000596,0.63240000000596,1
9214435,2,27,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",569,0.569,1
9214435,2,28,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",513.299999982119,0.513299999982119,1
9214435,2,29,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",643.40000000596,0.64340000000596,1
9214435,2,30,"English","9197512_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",413.09999999404,0.41309999999404,1
9214435,2,31,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",309.09999999404,0.30909999999404,1
9214435,2,32,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",462.5,0.4625,1
9214435,2,33,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",443.40000000596,0.44340000000596,1
9214435,2,34,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",337.40000000596,0.33740000000596,1
9214435,2,35,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",509.700000017881,0.509700000017881,1
9214435,2,36,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",869.800000011921,0.869800000011921,1
9214435,2,37,"English","M5_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",473.300000011921,0.473300000011921,1
9214435,2,38,"English","M5_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",955.90000000596,0.95590000000596,1
9214435,2,39,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",924.199999988079,0.924199999988079,1
9214435,2,40,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",674.699999988079,0.674699999988079,1
9214435,2,41,"English","9197512_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",1105.59999999404,1.10559999999404,1
9214435,2,42,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",556,0.556,1
9214435,2,43,"English","9197512_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",324.5,0.3245,1
9214435,2,44,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",947.399999976158,0.947399999976158,1
9214435,2,45,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",596.40000000596,0.59640000000596,1
9214435,2,46,"English","M5_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",422.09999999404,0.42209999999404,1
9214435,2,47,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",562.5,0.5625,1
9214435,2,48,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",839.300000011921,0.839300000011921,1
9214435,2,49,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",366.699999988079,0.366699999988079,1
9214435,2,50,"English","M5_2.mp3","self","self","Self","Self","self","Self","Self","Matching",616.299999982119,0.616299999982119,1
9214435,2,51,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",873.40000000596,0.873400000005961,1
9214435,2,52,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",523,0.523,1
9214435,2,53,"English","9197512_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",397.200000017881,0.397200000017881,1
9214435,2,54,"English","9197512_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",380.299999982119,0.380299999982119,1
9214435,2,55,"English","9197512_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",354.699999988079,0.354699999988079,1
9214435,2,56,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",827.5,0.8275,1
9214435,2,57,"English","9197512_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",399.100000023842,0.399100000023842,1
9214435,2,58,"English","9197512_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",311,0.311,1
9214435,2,59,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",592.299999982119,0.592299999982119,1
9214435,2,60,"English","M5_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",384.5,0.3845,1
9214435,2,61,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",690.199999988079,0.690199999988079,1
9214435,2,62,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",408.40000000596,0.40840000000596,1
9214435,2,63,"English","M5_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",692.59999999404,0.69259999999404,1
9214435,2,64,"English","M5_1.mp3","self","self","Self","Self","self","Self","Self","Matching",430.100000023842,0.430100000023842,1
9214435,2,65,"English","M5_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",694.300000011921,0.694300000011921,1
9214435,2,66,"English","M5_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",402,0.402,1
