"Subject","Trial","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC","Face"
"295","32","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","2116.4","2.1164","1","m35"
"295","33","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","2599.5","2.5995","1","m35"
"295","34","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","1830","1.83","1","m33"
"295","35","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","1391.5","1.3915","1","m33"
"295","36","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1976.4","1.9764","1","f18"
"295","37","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","left","1682.9","1.6829","0","f4"
"295","38","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","1600.3","1.6003","1","m38"
"295","39","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","1393.9","1.3939","1","m33"
"295","40","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","right","2165.7","2.1657","0","f18"
"295","41","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1746.2","1.7462","1","m35"
"295","42","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","left","1761.9","1.7619","0","f4"
"295","43","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1513.3","1.5133","1","m33"
"295","44","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1955.6","1.9556","1","m35"
"295","45","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","2264.1","2.2641","1","f27"
"295","46","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","1754.4","1.7544","1","m34"
"295","47","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","2002.6","2.0026","1","m38"
"295","48","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","2367","2.367","0","f15"
"295","49","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","right","2017.5","2.0175","0","f18"
"295","50","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1707.9","1.7079","1","m34"
"295","51","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","right","1966.1","1.9661","0","f15"
"295","52","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1713.1","1.7131","1","m34"
"295","53","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","2706.1","2.7061","0","f18"
"295","54","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","2453.2","2.4532","0","f15"
"295","55","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1497.4","1.4974","1","m38"
"295","56","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","2520.4","2.5204","1","m33"
"295","57","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","2501","2.501","1","f27"
"295","58","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1673.2","1.6732","1","m35"
"295","59","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","1784.9","1.7849","0","f15"
"295","60","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","right","1964","1.964","0","f18"
"295","61","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","2513.6","2.5136","1","f27"
"295","62","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1909","1.909","1","f15"
"295","63","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","1464.3","1.4643","1","m35"
"295","64","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","left","2191.7","2.1917","0","f27"
"296","1","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","5117.4","5.1174","1","f15"
"296","2","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","2562.3","2.5623","1","m35"
"296","3","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","1372.4","1.3724","1","f4"
"296","4","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","919.9","0.9199","1","f15"
"296","5","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1084.7","1.0847","1","f4"
"296","6","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1049.8","1.0498","1","m38"
"296","7","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","3526.2","3.5262","0","f15"
"296","8","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","1259.1","1.2591","1","m35"
"296","9","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","5808","5.808","1","m35"
"296","10","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","781.1","0.7811","0","f18"
"296","11","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","867.8","0.8678","1","m33"
"296","12","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","2286.5","2.2865","1","f18"
"296","13","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","746.4","0.7464","1","f27"
"296","14","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","left","670.4","0.6704","0","f4"
"296","15","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","right","3483.4","3.4834","0","m38"
"296","16","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1478.6","1.4786","1","m34"
"296","17","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1879.1","1.8791","1","m38"
"296","18","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","2038.9","2.0389","1","f4"
"296","19","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1115.9","1.1159","1","m33"
"296","20","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","left","3013.7","3.0137","0","m38"
"296","21","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","821.2","0.8212","1","m33"
"296","22","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","740","0.74","1","m34"
"296","23","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","1143","1.143","1","m38"
"296","24","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1016.6","1.0166","1","f15"
"296","25","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","right","1373.9","1.3739","0","m35"
"296","26","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","792","0.792","1","m34"
"296","27","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","527.7","0.5277","1","m33"
"296","28","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","1084.1","1.0841","1","f4"
"296","29","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","1073.4","1.0734","1","f18"
"296","30","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","613.4","0.6134","1","f15"
"296","31","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","441.7","0.4417","1","m33"
"296","32","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1070.4","1.0704","1","f18"
"296","33","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","right","1041.3","1.0413","0","f27"
"296","34","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","640","0.64","1","f27"
"296","35","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","835.3","0.8353","1","m34"
"296","36","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","470.8","0.4708","1","f4"
"296","37","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","782.3","0.7823","1","f15"
"296","38","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","right","2505.7","2.5057","0","f27"
"296","39","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","533.6","0.5336","1","f4"
"296","40","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1164.1","1.1641","1","m35"
"296","41","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","1377.8","1.3778","1","m38"
"296","42","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","747.1","0.7471","1","m35"
"296","43","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","763.7","0.7637","1","m35"
"296","44","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","556.2","0.5562","1","f27"
"296","45","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","840.3","0.8403","1","f15"
"296","46","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1001","1.001","1","f27"
"296","47","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1833","1.833","1","m33"
"296","48","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","796.2","0.7962","1","m33"
"296","49","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","711.1","0.7111","1","m34"
"296","50","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","692.1","0.6921","1","f18"
"296","51","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","392.6","0.3926","1","m38"
"296","52","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","3551.4","3.5514","1","f4"
"296","53","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","User","Self","Self","left","1166.1","1.1661","1","f27"
"296","54","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","541.3","0.5413","0","m34"
"296","55","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1620","1.62","1","m34"
"296","56","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","1364.1","1.3641","1","f15"
"296","57","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","right","666.9","0.6669","1","f27"
"296","58","Me","self-matching","Nonmatching","Self","Self","Self","User","Self","Self","left","804.3","0.8043","0","m38"
"296","59","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1287.5","1.2875","1","m34"
"296","60","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","601.1","0.6011","1","f18"
"296","61","Me","self-matching","Matching","Self","Self","Self","Other","Stranger","Stranger","left","516.3","0.5163","1","f18"
"296","62","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","right","949.3","0.9493","1","m35"
"296","63","Me","self-matching","Matching","Self","Self","Self","User","Self","Self","right","761","0.761","1","m33"
"296","64","Stranger","self-matching","Matching","Stranger","Stranger","Stranger","Other","Stranger","Stranger","left","750.3","0.7503","0","f18"
"297","1","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","2629.1","2.6291","1","f27"
"297","2","Me","self-matching","Nonmatching","Self","Self","Self","Other","Stranger","Stranger","left","1638.5","1.6385","1","m35"
"297","3","Stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","User","Self","Self","left","1369.5","1.3695","1","m33"
