"Subject","phase","condition","label","shape","correct","match","label_identity","shape_identity","group","key_resp.keys","key_resp.corr","key_resp.rt","key_resp_formal.keys","key_resp_formal.corr","key_resp_formal.rt","ID","age","sex","date","expName","psychopyVersion","frameRate"
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5819639,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"z",0,0.4958124,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.7189524,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5390066,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.4639867,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.534963,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.4349502,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.6269428,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.723421,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","circle.png","m",0,3,1,3,NA,NA,NA,"m",1,0.4799555,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.5904288,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.520378,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.4305231,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"m",0,0.4464786,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.4947743,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.6133086,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","circle.png","m",0,3,1,3,NA,NA,NA,"m",1,0.4785268,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.6217273,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.7433001,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.6753677,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.5797255,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.7329279,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.6105988,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.3954483,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.5183962,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.609587,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.6270792,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.5084549,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.4169151,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.5069694,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.4083233,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.5477307,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"m",0,0.605757,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.5843056,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.6667427,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.553625,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.6227967,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.584179,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","circle.png","m",0,3,1,3,NA,NA,NA,"m",1,0.5700197,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.7088641,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.5224095,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.4155848,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.6657881,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.4879877,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.5354227,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.4671531,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.5545411,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.5509847,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.4908614,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.5052628,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5824666,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.368657,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.5317697,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.4012212,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.6581721,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.4910528,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5845763,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5389985,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.5436849,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.5714543,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5667922,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.625794,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.698267,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.5127748,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.4776962,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.4917944,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","triangle.png","m",0,1,2,3,NA,NA,NA,"m",1,0.6020131,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.5563762,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","triangle.png","m",0,3,2,3,NA,NA,NA,"m",1,0.5190253,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","circle.png","z",1,1,1,3,NA,NA,NA,"z",1,0.4685793,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.3864909,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.4687749,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","self","rectangle.png","m",0,1,3,3,NA,NA,NA,"m",1,0.5806099,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","triangle.png","z",1,2,2,3,NA,NA,NA,"z",1,0.568783,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.4900666,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","other","rectangle.png","z",1,3,3,3,NA,NA,NA,"z",1,0.6640051,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","circle.png","m",0,2,1,3,NA,NA,NA,"m",1,0.6391288,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"126","formal","2A","friend","rectangle.png","m",0,2,3,3,NA,NA,NA,"m",1,0.4646539,126,19,"1","2023-08-30_13h32.41.938","SLM","2022.2.4",59.89566174
"127","practice","6B","friend","rectangle.png","m",1,2,2,12,NA,0,NA,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","friend","rectangle.png","m",1,2,2,12,"m",1,0.6911333,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","other","rectangle.png","z",0,3,2,12,"z",1,0.5789278,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","other","circle.png","m",1,3,3,12,"m",1,0.7028933,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","self","circle.png","z",0,1,3,12,"z",1,0.54922,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","self","rectangle.png","z",0,1,2,12,"z",1,0.5871492,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","practice","6B","friend","rectangle.png","m",1,2,2,12,"m",1,0.5181792,NA,NA,NA,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.6730671,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.6804976,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.6735104,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.5442096,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.6129708,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5675867,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.6523822,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5322927,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5788259,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5664601,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.6187327,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"m",0,0.6528945,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.6696422,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5572041,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5935922,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.708091,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.9380039,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.6476542,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.6651274,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.569559,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.8777519,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6290849,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.543554,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.4448802,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5738968,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.7058076,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5842335,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6995701,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5306485,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5524237,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.5890733,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5599108,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.7095307,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4514038,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.5157558,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5862686,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6219267,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.4718812,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5037467,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.630661,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.4088369,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.6029953,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.5412495,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.8031503,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5255411,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5873162,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.6140163,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5373808,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5018196,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.7714156,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5680295,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.4909851,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5380227,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6715204,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5601138,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5563909,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.4252149,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5310821,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.7130198,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6002734,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.5694849,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.6297421,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
"127","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.5355223,127,21,"1","2023-08-30_16h05.25.116","SLM","2022.2.4",59.97760436
