"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2105,8,55,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",675,0.675,1
2105,8,56,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",620,0.62,1
2105,8,57,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",488,0.488,1
2105,8,58,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",448,0.448,1
2105,8,59,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",704,0.704,1
2105,8,60,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",652,0.652,1
2105,8,61,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",692,0.692,1
2105,8,62,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",652,0.652,1
2105,8,63,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",580,0.58,1
2105,8,64,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",929,0.929,1
2105,8,65,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",446,0.446,1
2105,8,66,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",421,0.421,1
2105,8,67,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",662,0.662,1
2105,8,68,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",582,0.582,1
2105,8,69,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",728,0.728,1
2105,8,70,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",617,0.617,1
2105,8,71,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",697,0.697,1
2105,8,72,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",598,0.598,1
2105,8,73,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",924,0.924,1
2105,8,74,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",592,0.592,1
2105,8,75,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",546,0.546,1
2105,8,76,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",608,0.608,1
2105,8,77,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",809,0.809,1
2105,8,78,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",653,0.653,1
2105,8,79,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",500,0.5,1
2105,8,80,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",611,0.611,1
2105,8,81,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",973,0.973,1
2105,8,82,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",609,0.609,1
2105,8,83,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",642,0.642,1
2105,8,84,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",628,0.628,1
2106,1,1,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1515,1.515,1
2106,1,2,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",854,0.854,1
2106,1,3,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",995,0.995,1
2106,1,4,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",646,0.646,1
2106,1,5,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",540,0.54,1
2106,1,6,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",580,0.58,1
2106,1,7,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",624,0.624,1
2106,1,8,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",943,0.943,1
2106,1,9,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",937,0.937,1
2106,1,10,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",984,0.984,1
2106,1,11,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",711,0.711,1
2106,1,12,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",792,0.792,1
2106,1,13,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",655,0.655,1
2106,1,14,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",907,0.907,1
2106,1,15,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1090,1.09,1
2106,1,16,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1041,1.041,1
2106,1,17,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",865,0.865,1
2106,1,18,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",589,0.589,1
2106,1,19,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",793,0.793,1
2106,1,20,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",728,0.728,1
2106,1,21,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",648,0.648,1
2106,1,22,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",881,0.881,1
2106,1,23,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",916,0.916,1
2106,1,24,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",855,0.855,1
2106,1,25,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",686,0.686,1
2106,1,26,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",609,0.609,1
2106,1,27,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",928,0.928,1
2106,1,28,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",878,0.878,1
2106,1,29,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",825,0.825,1
2106,1,30,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",772,0.772,1
2106,1,31,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",786,0.786,1
2106,1,32,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",679,0.679,1
2106,1,33,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",616,0.616,1
2106,1,34,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",592,0.592,1
2106,1,35,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",647,0.647,1
2106,1,36,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",853,0.853,1
2106,1,37,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",904,0.904,1
2106,1,38,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",872,0.872,1
2106,1,39,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",558,0.558,1
2106,1,40,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",664,0.664,1
2106,1,41,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",743,0.743,1
2106,1,42,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",549,0.549,1
2106,1,43,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",931,0.931,1
2106,1,44,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",1024,1.024,1
2106,1,45,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",892,0.892,1
2106,1,46,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",1010,1.01,1
2106,1,47,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",708,0.708,1
2106,1,48,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",591,0.591,1
2106,1,49,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",577,0.577,1
2106,1,50,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",600,0.6,1
2106,1,51,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",771,0.771,1
2106,1,52,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",582,0.582,1
2106,1,53,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",707,0.707,1
2106,1,54,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",593,0.593,1
2106,1,55,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",535,0.535,1
2106,1,56,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",577,0.577,1
2106,1,57,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",517,0.517,1
2106,1,58,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",640,0.64,1
2106,1,59,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",589,0.589,1
2106,1,60,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",545,0.545,1
2106,1,61,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",504,0.504,1
2106,1,62,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",468,0.468,1
2106,1,63,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",704,0.704,1
2106,1,64,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",600,0.6,1
2106,1,65,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",567,0.567,1
2106,1,66,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",680,0.68,0
2106,1,67,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",421,0.421,1
2106,1,68,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",474,0.474,1
2106,1,69,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",563,0.563,0
2106,1,70,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",695,0.695,1
2106,1,71,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",508,0.508,1
2106,1,72,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",446,0.446,1
2106,1,73,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",480,0.48,1
2106,1,74,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1031,1.031,1
2106,1,75,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",400,0.4,1
2106,1,76,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",603,0.603,1
2106,1,77,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",645,0.645,1
2106,1,78,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",580,0.58,1
2106,1,79,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",1500,1.5,1
2106,1,80,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",706,0.706,1
2106,1,81,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",494,0.494,1
2106,1,82,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",585,0.585,1
2106,1,83,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",563,0.563,1
2106,1,84,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",650,0.65,1
2106,2,1,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",430,0.43,1
2106,2,2,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",455,0.455,1
2106,2,3,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",421,0.421,1
2106,2,4,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",507,0.507,1
2106,2,5,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",472,0.472,1
2106,2,6,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",842,0.842,1
2106,2,7,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",549,0.549,1
2106,2,8,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",586,0.586,1
2106,2,9,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",509,0.509,1
2106,2,10,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",623,0.623,1
2106,2,11,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",408,0.408,1
2106,2,12,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",573,0.573,1
2106,2,13,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",632,0.632,1
2106,2,14,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",503,0.503,1
2106,2,15,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",573,0.573,1
2106,2,16,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",584,0.584,1
2106,2,17,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",829,0.829,1
2106,2,18,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",821,0.821,0
2106,2,19,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",827,0.827,1
2106,2,20,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1014,1.014,1
2106,2,21,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",861,0.861,1
2106,2,22,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",540,0.54,1
2106,2,23,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",488,0.488,1
2106,2,24,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",502,0.502,1
2106,2,25,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",603,0.603,0
2106,2,26,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",515,0.515,1
2106,2,27,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",659,0.659,1
2106,2,28,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",563,0.563,1
2106,2,29,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1048,1.048,1
2106,2,30,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",761,0.761,1
2106,2,31,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",773,0.773,0
2106,2,32,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",791,0.791,1
2106,2,33,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",645,0.645,1
2106,2,34,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",683,0.683,1
2106,2,35,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",511,0.511,1
2106,2,36,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",717,0.717,0
2106,2,37,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",842,0.842,1
2106,2,38,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",562,0.562,1
2106,2,39,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",862,0.862,1
2106,2,40,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",581,0.581,1
2106,2,41,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",609,0.609,1
2106,2,42,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",431,0.431,1
2106,2,43,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",593,0.593,1
2106,2,44,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",519,0.519,1
2106,2,45,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",503,0.503,1
2106,2,46,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",750,0.75,1
2106,2,47,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1336,1.336,0
