"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
7,26,1,"square","you","Nonmatching",NA,NA,"missed"
7,27,1,"circle","stranger","Matching",1,383,"correct"
7,28,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,29,1,"square","you","Nonmatching",0,363,"incorrect"
7,30,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,31,1,"circle","stranger","Matching",1,558,"correct"
7,32,1,"square","you","Matching",1,927,"correct"
7,33,1,"circle","stranger","Matching",1,540,"correct"
7,34,1,"circle","stranger","Nonmatching",1,617,"correct"
7,35,1,"square","you","Nonmatching",0,397,"incorrect"
7,36,1,"square","you","Matching",1,602,"correct"
7,37,1,"circle","stranger","Matching",1,513,"correct"
7,38,1,"square","you","Nonmatching",1,964,"correct"
7,39,1,"square","you","Matching",1,580,"correct"
7,40,1,"circle","stranger","Nonmatching",1,851,"correct"
7,41,1,"square","you","Matching",1,493,"correct"
7,42,1,"square","you","Nonmatching",1,701,"correct"
7,43,1,"circle","stranger","Nonmatching",0,425,"incorrect"
7,44,1,"circle","stranger","Matching",1,921,"correct"
7,45,1,"circle","stranger","Nonmatching",1,768,"correct"
7,46,1,"square","you","Nonmatching",0,860,"incorrect"
7,47,1,"circle","stranger","Matching",1,745,"correct"
7,48,1,"square","you","Matching",1,927,"correct"
7,49,1,"circle","stranger","Matching",0,777,"incorrect"
7,50,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,51,1,"square","you","Nonmatching",0,911,"incorrect"
7,52,1,"square","you","Matching",NA,NA,"missed"
7,53,1,"circle","stranger","Nonmatching",0,835,"incorrect"
7,54,1,"square","you","Nonmatching",NA,NA,"missed"
7,55,1,"circle","stranger","Matching",NA,NA,"missed"
7,56,1,"square","you","Matching",NA,NA,"missed"
7,57,1,"square","you","Nonmatching",0,639,"incorrect"
7,58,1,"circle","stranger","Matching",NA,NA,"missed"
7,59,1,"circle","stranger","Nonmatching",0,840,"incorrect"
7,60,1,"square","you","Matching",NA,NA,"missed"
7,61,1,"circle","stranger","Nonmatching",1,780,"correct"
7,62,1,"square","you","Matching",1,692,"correct"
7,63,1,"circle","stranger","Matching",1,1020,"correct"
7,64,1,"square","you","Nonmatching",1,833,"correct"
7,65,1,"square","you","Nonmatching",NA,NA,"missed"
7,66,1,"square","you","Matching",1,587,"correct"
7,67,1,"circle","stranger","Matching",1,916,"correct"
7,68,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,69,1,"square","you","Matching",1,703,"correct"
7,70,1,"circle","stranger","Matching",1,603,"correct"
7,71,1,"square","you","Nonmatching",1,438,"correct"
7,72,1,"circle","stranger","Nonmatching",1,701,"correct"
7,73,1,"circle","stranger","Nonmatching",0,507,"incorrect"
7,74,1,"circle","stranger","Matching",NA,NA,"missed"
7,75,1,"square","you","Matching",1,558,"correct"
7,76,1,"square","you","Nonmatching",1,749,"correct"
7,77,1,"square","you","Nonmatching",1,834,"correct"
7,78,1,"circle","stranger","Matching",NA,NA,"missed"
7,79,1,"square","you","Matching",1,495,"correct"
7,80,1,"circle","stranger","Nonmatching",0,872,"incorrect"
7,81,1,"circle","stranger","Matching",0,1023,"incorrect"
7,82,1,"square","you","Nonmatching",0,572,"incorrect"
7,83,1,"circle","stranger","Nonmatching",0,523,"incorrect"
7,84,1,"square","you","Matching",1,483,"correct"
7,85,1,"square","you","Matching",NA,NA,"missed"
7,86,1,"circle","stranger","Nonmatching",1,913,"correct"
7,87,1,"square","you","Nonmatching",NA,NA,"missed"
7,88,1,"circle","stranger","Matching",0,1026,"incorrect"
7,89,1,"circle","stranger","Matching",1,986,"correct"
7,90,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,91,1,"square","you","Nonmatching",0,626,"incorrect"
7,92,1,"square","you","Matching",NA,NA,"missed"
7,93,1,"circle","stranger","Nonmatching",1,949,"correct"
7,94,1,"circle","stranger","Matching",0,807,"incorrect"
7,95,1,"square","you","Nonmatching",NA,NA,"missed"
7,96,1,"square","you","Matching",1,887,"correct"
7,97,1,"circle","stranger","Matching",0,649,"incorrect"
7,98,1,"circle","stranger","Nonmatching",0,605,"incorrect"
7,99,1,"square","you","Matching",1,502,"correct"
7,100,1,"square","you","Nonmatching",1,803,"correct"
7,101,1,"circle","stranger","Matching",NA,NA,"missed"
7,102,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,103,1,"square","you","Matching",NA,NA,"missed"
7,104,1,"square","you","Nonmatching",NA,NA,"missed"
7,105,1,"square","you","Matching",1,592,"correct"
7,106,1,"circle","stranger","Nonmatching",1,797,"correct"
7,107,1,"circle","stranger","Matching",1,930,"correct"
7,108,1,"square","you","Nonmatching",1,688,"correct"
7,109,1,"circle","stranger","Matching",1,936,"correct"
7,110,1,"square","you","Matching",0,856,"incorrect"
7,111,1,"circle","stranger","Nonmatching",NA,NA,"missed"
7,112,1,"square","you","Nonmatching",NA,NA,"missed"
7,113,1,"circle","stranger","Nonmatching",0,805,"incorrect"
7,114,1,"square","you","Nonmatching",1,1024,"correct"
7,115,1,"circle","stranger","Matching",NA,NA,"missed"
7,116,1,"square","you","Matching",NA,NA,"missed"
7,117,1,"circle","stranger","Matching",NA,NA,"missed"
7,118,1,"circle","stranger","Nonmatching",0,568,"incorrect"
7,119,1,"square","you","Nonmatching",1,851,"correct"
7,120,1,"square","you","Matching",1,543,"correct"
7,121,2,"square","you","Matching",1,792,"correct"
7,122,2,"circle","stranger","Matching",1,990,"correct"
7,123,2,"circle","stranger","Nonmatching",NA,NA,"missed"
7,124,2,"square","you","Nonmatching",NA,NA,"missed"
7,125,2,"square","you","Matching",1,534,"correct"
7,126,2,"circle","stranger","Nonmatching",1,821,"correct"
7,127,2,"circle","stranger","Matching",1,787,"correct"
7,128,2,"square","you","Nonmatching",1,792,"correct"
7,129,2,"square","you","Matching",1,541,"correct"
7,130,2,"circle","stranger","Nonmatching",NA,NA,"missed"
7,131,2,"circle","stranger","Matching",0,635,"incorrect"
7,132,2,"square","you","Nonmatching",1,826,"correct"
7,133,2,"square","you","Matching",1,483,"correct"
7,134,2,"square","you","Nonmatching",1,854,"correct"
7,135,2,"circle","stranger","Matching",1,816,"correct"
7,136,2,"circle","stranger","Nonmatching",1,704,"correct"
7,137,2,"circle","stranger","Nonmatching",1,951,"correct"
7,138,2,"square","you","Matching",1,530,"correct"
7,139,2,"square","you","Nonmatching",1,1039,"correct"
7,140,2,"circle","stranger","Matching",1,799,"correct"
7,141,2,"square","you","Nonmatching",1,821,"correct"
7,142,2,"circle","stranger","Nonmatching",1,770,"correct"
7,143,2,"square","you","Matching",1,566,"correct"
7,144,2,"circle","stranger","Matching",1,893,"correct"
7,145,2,"square","you","Matching",1,533,"correct"
7,146,2,"circle","stranger","Matching",1,802,"correct"
7,147,2,"square","you","Nonmatching",1,766,"correct"
7,148,2,"circle","stranger","Nonmatching",1,612,"correct"
7,149,2,"square","you","Matching",1,670,"correct"
7,150,2,"circle","stranger","Matching",NA,NA,"missed"
7,151,2,"circle","stranger","Nonmatching",1,660,"correct"
7,152,2,"square","you","Nonmatching",0,604,"incorrect"
7,153,2,"circle","stranger","Nonmatching",0,664,"incorrect"
7,154,2,"square","you","Nonmatching",1,929,"correct"
7,155,2,"square","you","Matching",1,471,"correct"
7,156,2,"circle","stranger","Matching",1,983,"correct"
7,157,2,"circle","stranger","Matching",0,754,"incorrect"
7,158,2,"square","you","Nonmatching",1,766,"correct"
7,159,2,"circle","stranger","Nonmatching",1,773,"correct"
7,160,2,"square","you","Matching",1,722,"correct"
7,161,2,"circle","stranger","Nonmatching",1,935,"correct"
7,162,2,"square","you","Nonmatching",1,981,"correct"
7,163,2,"square","you","Matching",1,715,"correct"
7,164,2,"circle","stranger","Matching",1,871,"correct"
7,165,2,"square","you","Matching",1,562,"correct"
7,166,2,"square","you","Nonmatching",1,707,"correct"
7,167,2,"circle","stranger","Nonmatching",1,827,"correct"
7,168,2,"circle","stranger","Matching",1,688,"correct"
7,169,2,"circle","stranger","Nonmatching",1,828,"correct"
7,170,2,"square","you","Matching",1,523,"correct"
7,171,2,"square","you","Nonmatching",1,888,"correct"
7,172,2,"circle","stranger","Matching",1,691,"correct"
7,173,2,"circle","stranger","Matching",1,885,"correct"
7,174,2,"square","you","Matching",NA,NA,"missed"
7,175,2,"square","you","Nonmatching",1,709,"correct"
7,176,2,"circle","stranger","Nonmatching",1,694,"correct"
7,177,2,"circle","stranger","Matching",0,572,"incorrect"
7,178,2,"square","you","Nonmatching",1,806,"correct"
7,179,2,"circle","stranger","Nonmatching",1,720,"correct"
7,180,2,"square","you","Matching",1,544,"correct"
7,181,2,"square","you","Nonmatching",1,663,"correct"
7,182,2,"square","you","Matching",1,730,"correct"
7,183,2,"circle","stranger","Matching",0,971,"incorrect"
7,184,2,"circle","stranger","Nonmatching",1,688,"correct"
7,185,2,"square","you","Nonmatching",0,771,"incorrect"
7,186,2,"square","you","Matching",1,633,"correct"
7,187,2,"circle","stranger","Matching",NA,NA,"missed"
7,188,2,"circle","stranger","Nonmatching",1,1019,"correct"
7,189,2,"square","you","Nonmatching",1,942,"correct"
7,190,2,"circle","stranger","Matching",1,936,"correct"
7,191,2,"circle","stranger","Nonmatching",1,926,"correct"
7,192,2,"square","you","Matching",1,480,"correct"
7,193,2,"circle","stranger","Nonmatching",1,800,"correct"
7,194,2,"square","you","Nonmatching",NA,NA,"missed"
7,195,2,"circle","stranger","Matching",1,848,"correct"
7,196,2,"square","you","Matching",1,620,"correct"
7,197,2,"circle","stranger","Nonmatching",1,688,"correct"
7,198,2,"circle","stranger","Matching",NA,NA,"missed"
7,199,2,"square","you","Nonmatching",0,905,"incorrect"
7,200,2,"square","you","Matching",1,603,"correct"
7,201,2,"square","you","Matching",NA,NA,"missed"
7,202,2,"circle","stranger","Matching",1,730,"correct"
7,203,2,"square","you","Nonmatching",1,646,"correct"
7,204,2,"circle","stranger","Nonmatching",1,729,"correct"
7,205,2,"circle","stranger","Matching",0,982,"incorrect"
7,206,2,"circle","stranger","Nonmatching",1,796,"correct"
7,207,2,"square","you","Nonmatching",1,971,"correct"
7,208,2,"square","you","Matching",1,690,"correct"
7,209,2,"square","you","Matching",1,571,"correct"
7,210,2,"square","you","Nonmatching",1,656,"correct"
7,211,2,"circle","stranger","Matching",NA,NA,"missed"
7,212,2,"circle","stranger","Nonmatching",1,912,"correct"
7,213,2,"circle","stranger","Matching",1,764,"correct"
7,214,2,"circle","stranger","Nonmatching",1,841,"correct"
7,215,2,"square","you","Matching",1,646,"correct"
7,216,2,"square","you","Nonmatching",1,735,"correct"
7,217,2,"circle","stranger","Matching",0,970,"incorrect"
7,218,2,"square","you","Nonmatching",1,891,"correct"
7,219,2,"square","you","Matching",1,623,"correct"
7,220,2,"circle","stranger","Nonmatching",NA,NA,"missed"
7,221,2,"square","you","Nonmatching",1,932,"correct"
7,222,2,"square","you","Matching",1,582,"correct"
7,223,2,"circle","stranger","Nonmatching",1,766,"correct"
7,224,2,"circle","stranger","Matching",1,773,"correct"
7,225,2,"circle","stranger","Matching",1,783,"correct"
7,226,2,"square","you","Nonmatching",1,671,"correct"
7,227,2,"square","you","Matching",1,689,"correct"
7,228,2,"circle","stranger","Nonmatching",1,814,"correct"
7,229,2,"square","you","Nonmatching",1,899,"correct"
7,230,2,"circle","stranger","Nonmatching",1,1032,"correct"
7,231,2,"circle","stranger","Matching",1,793,"correct"
7,232,2,"square","you","Matching",1,751,"correct"
7,233,2,"circle","stranger","Matching",1,993,"correct"
7,234,2,"square","you","Nonmatching",1,733,"correct"
7,235,2,"square","you","Matching",1,630,"correct"
7,236,2,"circle","stranger","Nonmatching",1,788,"correct"
7,237,2,"circle","stranger","Matching",1,841,"correct"
7,238,2,"circle","stranger","Nonmatching",1,783,"correct"
7,239,2,"square","you","Nonmatching",1,929,"correct"
7,240,2,"square","you","Matching",1,578,"correct"
5,1,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,2,1,"square","you","Nonmatching",NA,NA,"missed"
5,3,1,"circle","stranger","Matching",NA,NA,"missed"
5,4,1,"square","you","Matching",NA,NA,"missed"
5,5,1,"circle","stranger","Nonmatching",0,271,"incorrect"
5,6,1,"square","you","Matching",1,368,"correct"
5,7,1,"square","you","Nonmatching",NA,NA,"missed"
5,8,1,"circle","stranger","Matching",1,220,"correct"
5,9,1,"square","you","Nonmatching",NA,NA,"missed"
5,10,1,"circle","stranger","Nonmatching",0,15,"incorrect"
5,11,1,"circle","stranger","Matching",NA,NA,"missed"
5,12,1,"square","you","Matching",1,267,"correct"
5,13,1,"circle","stranger","Matching",1,403,"correct"
5,14,1,"square","you","Matching",1,325,"correct"
5,15,1,"square","you","Nonmatching",0,330,"incorrect"
5,16,1,"circle","stranger","Nonmatching",0,280,"incorrect"
5,17,1,"square","you","Nonmatching",NA,NA,"missed"
5,18,1,"circle","stranger","Matching",NA,NA,"missed"
5,19,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,20,1,"square","you","Matching",1,378,"correct"
5,21,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,22,1,"square","you","Nonmatching",NA,NA,"missed"
5,23,1,"circle","stranger","Matching",NA,NA,"missed"
5,24,1,"square","you","Matching",NA,NA,"missed"
5,25,1,"square","you","Nonmatching",0,368,"incorrect"
5,26,1,"circle","stranger","Matching",NA,NA,"missed"
5,27,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,28,1,"square","you","Matching",1,374,"correct"
5,29,1,"square","you","Matching",1,380,"correct"
5,30,1,"circle","stranger","Matching",1,289,"correct"
5,31,1,"circle","stranger","Nonmatching",0,296,"incorrect"
5,32,1,"square","you","Nonmatching",NA,NA,"missed"
5,33,1,"square","you","Matching",NA,NA,"missed"
5,34,1,"circle","stranger","Matching",NA,NA,"missed"
5,35,1,"square","you","Nonmatching",0,283,"incorrect"
5,36,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,37,1,"square","you","Nonmatching",0,290,"incorrect"
5,38,1,"square","you","Matching",NA,NA,"missed"
5,39,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,40,1,"circle","stranger","Matching",NA,NA,"missed"
5,41,1,"square","you","Nonmatching",0,149,"incorrect"
5,42,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,43,1,"circle","stranger","Matching",1,830,"correct"
5,44,1,"square","you","Matching",NA,NA,"missed"
5,45,1,"square","you","Nonmatching",NA,NA,"missed"
5,46,1,"square","you","Matching",NA,NA,"missed"
5,47,1,"circle","stranger","Matching",1,354,"correct"
5,48,1,"circle","stranger","Nonmatching",0,449,"incorrect"
5,49,1,"square","you","Nonmatching",0,710,"incorrect"
5,50,1,"circle","stranger","Matching",NA,NA,"missed"
5,51,1,"circle","stranger","Nonmatching",1,571,"correct"
5,52,1,"square","you","Matching",1,393,"correct"
5,53,1,"circle","stranger","Matching",0,687,"incorrect"
5,54,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,55,1,"square","you","Matching",1,599,"correct"
5,56,1,"square","you","Nonmatching",NA,NA,"missed"
5,57,1,"circle","stranger","Matching",NA,NA,"missed"
5,58,1,"square","you","Matching",1,318,"correct"
5,59,1,"square","you","Nonmatching",1,818,"correct"
5,60,1,"circle","stranger","Nonmatching",1,833,"correct"
5,61,1,"square","you","Matching",1,556,"correct"
5,62,1,"square","you","Nonmatching",1,778,"correct"
5,63,1,"circle","stranger","Nonmatching",0,407,"incorrect"
5,64,1,"circle","stranger","Matching",0,320,"incorrect"
5,65,1,"circle","stranger","Matching",0,552,"incorrect"
5,66,1,"square","you","Matching",1,792,"correct"
5,67,1,"square","you","Nonmatching",NA,NA,"missed"
5,68,1,"circle","stranger","Nonmatching",0,789,"incorrect"
5,69,1,"circle","stranger","Matching",NA,NA,"missed"
5,70,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,71,1,"square","you","Nonmatching",0,921,"incorrect"
5,72,1,"square","you","Matching",NA,NA,"missed"
5,73,1,"square","you","Nonmatching",NA,NA,"missed"
5,74,1,"square","you","Matching",NA,NA,"missed"
5,75,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,76,1,"circle","stranger","Matching",NA,NA,"missed"
5,77,1,"square","you","Matching",NA,NA,"missed"
5,78,1,"circle","stranger","Matching",NA,NA,"missed"
5,79,1,"square","you","Nonmatching",NA,NA,"missed"
5,80,1,"circle","stranger","Nonmatching",1,351,"correct"
5,81,1,"square","you","Nonmatching",NA,NA,"missed"
5,82,1,"square","you","Matching",1,856,"correct"
5,83,1,"circle","stranger","Matching",0,581,"incorrect"
5,84,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,85,1,"circle","stranger","Matching",0,897,"incorrect"
5,86,1,"square","you","Matching",1,702,"correct"
5,87,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,88,1,"square","you","Nonmatching",1,1048,"correct"
5,89,1,"circle","stranger","Matching",NA,NA,"missed"
5,90,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,91,1,"square","you","Matching",0,683,"incorrect"
5,92,1,"square","you","Nonmatching",NA,NA,"missed"
5,93,1,"circle","stranger","Matching",NA,NA,"missed"
5,94,1,"square","you","Nonmatching",0,342,"incorrect"
5,95,1,"square","you","Matching",NA,NA,"missed"
5,96,1,"circle","stranger","Nonmatching",1,272,"correct"
5,97,1,"square","you","Matching",1,36,"correct"
5,98,1,"square","you","Nonmatching",NA,NA,"missed"
5,99,1,"circle","stranger","Matching",NA,NA,"missed"
5,100,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,101,1,"circle","stranger","Matching",1,624,"correct"
5,102,1,"square","you","Matching",0,897,"incorrect"
5,103,1,"square","you","Nonmatching",0,620,"incorrect"
5,104,1,"circle","stranger","Nonmatching",0,817,"incorrect"
5,105,1,"circle","stranger","Nonmatching",NA,NA,"missed"
5,106,1,"circle","stranger","Matching",1,655,"correct"
5,107,1,"square","you","Matching",1,881,"correct"
