"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"40","1","41","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","700","1"
"40","1","42","square","you","self-matching","Matching","you","You","Self","you","You","Self","514","1"
"40","1","43","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","549","0"
"40","1","44","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","748","1"
"40","1","45","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","673","0"
"40","1","46","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","517","0"
"40","1","47","square","you","self-matching","Matching","you","You","Self","you","You","Self","516","1"
"40","1","48","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","625","1"
"40","1","49","square","you","self-matching","Matching","you","You","Self","you","You","Self","662","1"
"40","1","50","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","591","1"
"40","1","51","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"40","1","52","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","816","1"
"40","1","53","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","666","1"
"40","1","54","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","698","1"
"40","1","55","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","575","0"
"40","1","56","square","you","self-matching","Matching","you","You","Self","you","You","Self","412","1"
"40","1","57","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","503","1"
"40","1","58","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","679","1"
"40","1","59","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"40","1","60","square","you","self-matching","Matching","you","You","Self","you","You","Self","560","1"
"40","1","61","square","you","self-matching","Matching","you","You","Self","you","You","Self","528","1"
"40","1","62","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","677","0"
"40","1","63","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","888","1"
"40","1","64","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","600","0"
"40","1","65","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","740","1"
"40","1","66","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","575","1"
"40","1","67","square","you","self-matching","Matching","you","You","Self","you","You","Self","324","1"
"40","1","68","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","584","1"
"40","1","69","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","475","1"
"40","1","70","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","579","1"
"40","1","71","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","509","0"
"40","1","72","square","you","self-matching","Matching","you","You","Self","you","You","Self","288","1"
"40","1","73","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","446","1"
"40","1","74","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","308","1"
"40","1","75","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","612","1"
"40","1","76","square","you","self-matching","Matching","you","You","Self","you","You","Self","270","1"
"40","1","77","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","688","1"
"40","1","78","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","554","0"
"40","1","79","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","557","0"
"40","1","80","square","you","self-matching","Matching","you","You","Self","you","You","Self","547","1"
"40","1","81","square","you","self-matching","Matching","you","You","Self","you","You","Self","679","1"
"40","1","82","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","601","1"
"40","1","83","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","655","1"
"40","1","84","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","580","1"
"40","1","85","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","640","1"
"40","1","86","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1012","1"
"40","1","87","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","753","1"
"40","1","88","square","you","self-matching","Matching","you","You","Self","you","You","Self","630","1"
"40","1","89","square","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"40","1","90","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","708","1"
"40","1","91","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","849","0"
"40","1","92","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","666","0"
"40","1","93","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","450","1"
"40","1","94","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","582","1"
"40","1","95","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","713","1"
"40","1","96","square","you","self-matching","Matching","you","You","Self","you","You","Self","550","1"
"40","1","97","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","469","0"
"40","1","98","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","588","0"
"40","1","99","square","you","self-matching","Matching","you","You","Self","you","You","Self","573","1"
"40","1","100","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","574","1"
"40","1","101","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","791","1"
"40","1","102","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","452","1"
"40","1","103","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","341","0"
"40","1","104","square","you","self-matching","Matching","you","You","Self","you","You","Self","345","1"
"40","1","105","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","678","1"
"40","1","106","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","461","1"
"40","1","107","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","370","0"
"40","1","108","square","you","self-matching","Matching","you","You","Self","you","You","Self","378","1"
"40","1","109","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","357","1"
"40","1","110","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","346","1"
"40","1","111","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","674","0"
"40","1","112","square","you","self-matching","Matching","you","You","Self","you","You","Self","207","0"
"40","1","113","square","you","self-matching","Matching","you","You","Self","you","You","Self","467","1"
"40","1","114","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","338","0"
"40","1","115","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","511","0"
"40","1","116","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","880","0"
"40","1","117","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","423","0"
"40","1","118","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","800","0"
"40","1","119","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","593","0"
"40","1","120","square","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"40","2","121","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","930","1"
"40","2","122","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","489","1"
"40","2","123","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","744","1"
"40","2","124","square","you","self-matching","Matching","you","You","Self","you","You","Self","392","1"
"40","2","125","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","697","1"
"40","2","126","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","411","1"
