"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
1001,3,59,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",566,0.566,1
1001,3,60,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",498,0.498,1
1001,3,61,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",463,0.463,1
1001,3,62,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",723,0.723,1
1001,3,63,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",693,0.693,1
1001,3,64,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",589,0.589,1
1001,3,65,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",795,0.795,1
1001,3,66,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",515,0.515,1
1001,3,67,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",477,0.477,1
1001,3,68,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",418,0.418,1
1001,3,69,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",531,0.531,1
1001,3,70,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",439,0.439,1
1001,3,71,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",442,0.442,1
1001,3,72,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",421,0.421,1
1001,3,73,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",441,0.441,1
1001,3,74,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",541,0.541,1
1001,3,75,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",457,0.457,1
1001,3,76,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",561,0.561,1
1001,3,77,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",439,0.439,1
1001,3,78,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",451,0.451,1
1001,3,79,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",454,0.454,1
1001,3,80,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",733,0.733,1
1001,3,81,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",504,0.504,1
1001,3,82,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",557,0.557,1
1001,3,83,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",780,0.78,1
1001,3,84,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",463,0.463,1
1001,4,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",515,0.515,1
1001,4,2,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",429,0.429,1
1001,4,3,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",444,0.444,1
1001,4,4,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",475,0.475,1
1001,4,5,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",552,0.552,1
1001,4,6,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",408,0.408,1
1001,4,7,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",429,0.429,1
1001,4,8,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",480,0.48,1
1001,4,9,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",671,0.671,1
1001,4,10,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",392,0.392,1
1001,4,11,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",446,0.446,1
1001,4,12,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",449,0.449,1
1001,4,13,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",401,0.401,1
1001,4,14,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",406,0.406,1
1001,4,15,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",371,0.371,1
1001,4,16,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",484,0.484,1
1001,4,17,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",464,0.464,1
1001,4,18,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",430,0.43,1
1001,4,19,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",406,0.406,1
1001,4,20,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",514,0.514,1
1001,4,21,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",821,0.821,1
1001,4,22,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",525,0.525,1
1001,4,23,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",430,0.43,1
1001,4,24,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",494,0.494,1
1001,4,25,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",614,0.614,1
1001,4,26,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",459,0.459,1
1001,4,27,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",468,0.468,1
1001,4,28,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",507,0.507,1
1001,4,29,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",500,0.5,1
1001,4,30,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",433,0.433,1
1001,4,31,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",468,0.468,1
1001,4,32,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",534,0.534,1
1001,4,33,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",463,0.463,1
1001,4,34,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",461,0.461,1
1001,4,35,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",655,0.655,1
1001,4,36,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",428,0.428,1
1001,4,37,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",461,0.461,1
1001,4,38,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",704,0.704,1
1001,4,39,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",420,0.42,1
1001,4,40,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",370,0.37,1
1001,4,41,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",486,0.486,1
1001,4,42,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",581,0.581,1
1001,4,43,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",415,0.415,1
1001,4,44,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",774,0.774,1
1001,4,45,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",417,0.417,1
1001,4,46,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",469,0.469,1
1001,4,47,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",611,0.611,1
1001,4,48,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",500,0.5,1
1001,4,49,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",459,0.459,1
1001,4,50,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",451,0.451,1
1001,4,51,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",377,0.377,1
1001,4,52,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",413,0.413,1
1001,4,53,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",543,0.543,1
1001,4,54,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",450,0.45,1
1001,4,55,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",541,0.541,1
1001,4,56,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",732,0.732,1
1001,4,57,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",458,0.458,1
1001,4,58,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",364,0.364,1
1001,4,59,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",399,0.399,1
1001,4,60,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",514,0.514,1
1001,4,61,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",779,0.779,1
1001,4,62,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",419,0.419,1
1001,4,63,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",459,0.459,1
1001,4,64,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",459,0.459,1
1001,4,65,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",327,0.327,1
1001,4,66,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",438,0.438,1
1001,4,67,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",400,0.4,1
1001,4,68,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",384,0.384,1
1001,4,69,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",385,0.385,1
1001,4,70,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",537,0.537,1
1001,4,71,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",441,0.441,1
1001,4,72,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",392,0.392,1
1001,4,73,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",711,0.711,1
1001,4,74,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",484,0.484,1
1001,4,75,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",487,0.487,1
1001,4,76,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",675,0.675,1
1001,4,77,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",436,0.436,1
1001,4,78,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",583,0.583,1
1001,4,79,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",543,0.543,1
1001,4,80,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",463,0.463,1
1001,4,81,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",395,0.395,1
1001,4,82,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",375,0.375,1
1001,4,83,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",371,0.371,1
1001,4,84,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",935,0.935,1
1001,5,1,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","m",1049,1.049,1
1001,5,2,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",591,0.591,1
1001,5,3,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",541,0.541,1
1001,5,4,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","z",455,0.455,1
1001,5,5,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",686,0.686,1
1001,5,6,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",471,0.471,1
1001,5,7,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",976,0.976,1
1001,5,8,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",655,0.655,1
1001,5,9,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","z",1761,1.761,1
1001,5,10,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","z",535,0.535,1
1001,5,11,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","m",485,0.485,1
1001,5,12,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",516,0.516,1
1001,5,13,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1233,1.233,1
1001,5,14,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","m",875,0.875,1
1001,5,15,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",516,0.516,1
1001,5,16,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",553,0.553,1
1001,5,17,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",513,0.513,1
1001,5,18,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",552,0.552,1
1001,5,19,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",557,0.557,1
1001,5,20,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",424,0.424,1
1001,5,21,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","m",960,0.96,1
1001,5,22,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",557,0.557,1
1001,5,23,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","m",490,0.49,1
1001,5,24,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","z",544,0.544,1
1001,5,25,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",514,0.514,1
1001,5,26,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","m",444,0.444,1
1001,5,27,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",796,0.796,1
1001,5,28,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",546,0.546,1
1001,5,29,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","m",698,0.698,1
1001,5,30,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",556,0.556,1
1001,5,31,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",975,0.975,1
1001,5,32,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",529,0.529,1
1001,5,33,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","m",915,0.915,1
1001,5,34,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","m",506,0.506,1
1001,5,35,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",681,0.681,1
1001,5,36,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",379,0.379,1
1001,5,37,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",730,0.73,1
1001,5,38,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","m",522,0.522,1
1001,5,39,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",522,0.522,1
1001,5,40,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",458,0.458,1
1001,5,41,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",598,0.598,1
1001,5,42,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1001,1.001,1
1001,5,43,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","z",580,0.58,1
1001,5,44,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","m",556,0.556,1
1001,5,45,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",517,0.517,1
