"Subject","Block","Trial","Phase","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","RT_ms","RT_sec","ACC"
"6218","6","32","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","627","0.627","1"
"6218","6","33","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","340","0.34","1"
"6218","6","34","Formal","Tra.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","431","0.431","1"
"6218","6","35","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","419","0.419","1"
"6218","6","36","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","575","0.575","1"
"6218","6","37","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","747","0.747","1"
"6218","6","38","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","311","0.311","1"
"6218","6","39","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","483","0.483","1"
"6218","6","40","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","671","0.671","1"
"6218","6","41","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","347","0.347","1"
"6218","6","42","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","591","0.591","1"
"6218","6","43","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","649","0.649","1"
"6218","6","44","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","506","0.506","1"
"6218","6","45","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","614","0.614","1"
"6218","6","46","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","434","0.434","1"
"6218","6","47","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","477","0.477","1"
"6218","6","48","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","337","0.337","1"
"6218","6","49","Formal","P.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","421","0.421","1"
"6218","6","50","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","393","0.393","1"
"6218","6","51","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","581","0.581","1"
"6218","6","52","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","353","0.353","1"
"6218","6","53","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","373","0.373","1"
"6218","6","54","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","469","0.469","1"
"6218","6","55","Formal","T.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","744","0.744","1"
"6218","6","56","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","636","0.636","1"
"6218","6","57","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","520","0.52","1"
"6218","6","58","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","540","0.54","1"
"6218","6","59","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","399","0.399","1"
"6218","6","60","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","603","0.603","1"
"6218","6","61","Formal","T.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","375","0.375","1"
"6218","6","62","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","459","0.459","1"
"6218","6","63","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","439","0.439","1"
"6218","6","64","Formal","P.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","643","0.643","1"
"6218","6","65","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","611","0.611","1"
"6218","6","66","Formal","P.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","376","0.376","1"
"6218","6","67","Formal","S.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","404","0.404","0"
"6218","6","68","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","544","0.544","1"
"6218","6","69","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","684","0.684","1"
"6218","6","70","Formal","Tra.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","408","0.408","1"
"6218","6","71","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","428","0.428","1"
"6218","6","72","Formal","D.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","743","0.743","1"
"6218","6","73","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","515","0.515","1"
"6218","6","74","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","375","0.375","1"
"6218","6","75","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","785","0.785","1"
"6218","6","76","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","505","0.505","1"
"6218","6","77","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","806","0.806","1"
"6218","6","78","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","362","0.362","1"
"6218","6","79","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","662","0.662","1"
"6218","6","80","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","386","0.386","1"
"6218","6","81","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","430","0.43","1"
"6218","6","82","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","546","0.546","1"
"6218","6","83","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","406","0.406","1"
"6218","6","84","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","433","0.433","1"
"6218","6","85","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","485","0.485","1"
"6218","6","86","Formal","C.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","585","0.585","1"
"6218","6","87","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","481","0.481","1"
"6218","6","88","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","398","0.398","1"
"6218","6","89","Formal","Tra.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","394","0.394","1"
"6218","6","90","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","414","0.414","1"
"6218","7","1","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","509","0.509","1"
"6218","7","2","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","389","0.389","1"
"6218","7","3","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","330","0.33","1"
"6218","7","4","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","366","0.366","1"
"6218","7","5","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","362","0.362","1"
"6218","7","6","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","381","0.381","1"
"6218","7","7","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","345","0.345","1"
"6218","7","8","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","357","0.357","1"
"6218","7","9","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","393","0.393","0"
"6218","7","10","Formal","S.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","445","0.445","1"
"6218","7","11","Formal","P.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","489","0.489","0"
"6218","7","12","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","603","0.603","1"
"6218","7","13","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","403","0.403","1"
"6218","7","14","Formal","T.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","488","0.488","0"
"6218","7","15","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","572","0.572","0"
"6218","7","16","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","328","0.328","1"
"6218","7","17","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","692","0.692","1"
"6218","7","18","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","368","0.368","0"
"6218","7","19","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","779","0.779","1"
"6218","7","20","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","415","0.415","1"
"6218","7","21","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","403","0.403","1"
"6218","7","22","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","463","0.463","1"
"6218","7","23","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","771","0.771","1"
"6218","7","24","Formal","P.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","507","0.507","1"
"6218","7","25","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","320","0.32","1"
"6218","7","26","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","676","0.676","1"
"6218","7","27","Formal","Tra.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","784","0.784","1"
"6218","7","28","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","340","0.34","1"
"6218","7","29","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","312","0.312","1"
"6218","7","30","Formal","D.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","396","0.396","1"
"6218","7","31","Formal","S.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","423","0.423","1"
"6218","7","32","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","755","0.755","1"
"6218","7","33","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","463","0.463","1"
"6218","7","34","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","475","0.475","1"
"6218","7","35","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","891","0.891","1"
"6218","7","36","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","472","0.472","1"
"6218","7","37","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","724","0.724","1"
"6218","7","38","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","392","0.392","1"
"6218","7","39","Formal","Tra.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","772","0.772","1"
"6218","7","40","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","640","0.64","1"
"6218","7","41","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","548","0.548","1"
"6218","7","42","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","576","0.576","1"
"6218","7","43","Formal","D.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","452","0.452","1"
"6218","7","44","Formal","D.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","bad","511","0.511","1"
"6218","7","45","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","619","0.619","0"
"6218","7","46","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","523","0.523","1"
"6218","7","47","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","560","0.56","1"
"6218","7","48","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","412","0.412","1"
"6218","7","49","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","424","0.424","1"
"6218","7","50","Formal","C.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","556","0.556","1"
"6218","7","51","Formal","S.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","bad","480","0.48","1"
"6218","7","52","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","292","0.292","1"
"6218","7","53","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","400","0.4","0"
"6218","7","54","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","732","0.732","1"
"6218","7","55","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","528","0.528","1"
"6218","7","56","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","707","0.707","1"
"6218","7","57","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","403","0.403","1"
"6218","7","58","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","552","0.552","1"
"6218","7","59","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","636","0.636","1"
"6218","7","60","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","408","0.408","1"
"6218","7","61","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","460","0.46","1"
"6218","7","62","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","704","0.704","1"
"6218","7","63","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","340","0.34","1"
"6218","7","64","Formal","Tra.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","728","0.728","1"
"6218","7","65","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","564","0.564","1"
"6218","7","66","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","576","0.576","1"
"6218","7","67","Formal","C.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","722","0.722","1"
"6218","7","68","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","354","0.354","1"
"6218","7","69","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","566","0.566","1"
"6218","7","70","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","898","0.898","1"
"6218","7","71","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","614","0.614","1"
"6218","7","72","Formal","T.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","394","0.394","1"
"6218","7","73","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","366","0.366","1"
"6218","7","74","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","514","0.514","1"
"6218","7","75","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","422","0.422","1"
"6218","7","76","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","466","0.466","1"
"6218","7","77","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","694","0.694","1"
"6218","7","78","Formal","C.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","bad","504","0.504","1"
"6218","7","79","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","432","0.432","1"
"6218","7","80","Formal","P.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","405","0.405","1"
"6218","7","81","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","712","0.712","1"
"6218","7","82","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","500","0.5","1"
"6218","7","83","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","520","0.52","0"
"6218","7","84","Formal","T.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","516","0.516","1"
"6218","7","85","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","456","0.456","1"
"6218","7","86","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","380","0.38","1"
"6218","7","87","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","448","0.448","1"
"6218","7","88","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","348","0.348","1"
"6218","7","89","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","512","0.512","1"
"6218","7","90","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","544","0.544","1"
"6218","8","1","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","517","0.517","1"
"6218","8","2","Formal","Tra.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","577","0.577","1"
"6218","8","3","Formal","D.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","bad","389","0.389","1"
"6218","8","4","Formal","S.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","526","0.526","1"
"6218","8","5","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","295","0.295","1"
"6218","8","6","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","459","0.459","1"
"6218","8","7","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","351","0.351","1"
"6218","8","8","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","363","0.363","1"
"6218","8","9","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","495","0.495","1"
"6218","8","10","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","587","0.587","1"
"6218","8","11","Formal","C.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","463","0.463","1"
"6218","8","12","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","419","0.419","1"
"6218","8","13","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","671","0.671","1"
"6218","8","14","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","635","0.635","1"
"6218","8","15","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","663","0.663","1"
"6218","8","16","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","288","0.288","1"
"6218","8","17","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","515","0.515","1"
"6218","8","18","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","495","0.495","1"
"6218","8","19","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","419","0.419","1"
"6218","8","20","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","655","0.655","1"
"6218","8","21","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","347","0.347","1"
"6218","8","22","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","575","0.575","1"
"6218","8","23","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","675","0.675","0"
"6218","8","24","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","391","0.391","1"
"6218","8","25","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","315","0.315","1"
"6218","8","26","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","877","0.877","1"
"6218","8","27","Formal","P.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","670","0.67","1"
"6218","8","28","Formal","Tra.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","bad","770","0.77","1"
"6218","8","29","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","326","0.326","1"
"6218","8","30","Formal","T.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","681","0.681","1"
"6218","8","31","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","373","0.373","1"
"6218","8","32","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","321","0.321","1"
"6218","8","33","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","893","0.893","1"
"6218","8","34","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","273","0.273","1"
"6218","8","35","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","525","0.525","1"
