"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"18","1","38","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","649","1"
"18","1","39","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","802","1"
"18","1","40","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","645","1"
"18","1","41","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1097","0"
"18","1","42","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","826","1"
"18","1","43","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","691","1"
"18","1","44","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","679","1"
"18","1","45","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","807","1"
"18","1","46","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","789","1"
"18","1","47","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","592","0"
"18","1","48","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","693","1"
"18","1","49","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","727","1"
"18","1","50","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","575","0"
"18","1","51","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","720","1"
"18","1","52","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","643","1"
"18","1","53","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","813","1"
"18","1","54","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","851","1"
"18","1","55","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","897","1"
"18","1","56","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","776","1"
"18","1","57","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","753","1"
"18","1","58","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1160","1"
"18","1","59","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","698","1"
"18","1","60","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","715","1"
"18","1","61","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","840","1"
"18","1","62","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","712","1"
"18","1","63","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","683","1"
"18","1","64","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","606","1"
"18","1","65","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","860","1"
"18","1","66","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","911","1"
"18","1","67","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","796","1"
"18","1","68","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","676","1"
"18","1","69","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","966","1"
"18","1","70","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","739","1"
"18","1","71","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","712","1"
"18","1","72","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","787","1"
"18","1","73","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","646","1"
"18","1","74","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","642","1"
"18","1","75","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","734","1"
"18","1","76","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","888","1"
"18","1","77","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","865","1"
"18","1","78","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1327","1"
"18","1","79","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","792","1"
"18","1","80","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","638","1"
"18","1","81","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","917","1"
"18","1","82","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","719","1"
"18","1","83","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","704","1"
"18","1","84","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","636","1"
"18","1","85","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","684","1"
"18","1","86","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","654","1"
"18","1","87","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","697","1"
"18","1","88","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","786","1"
"18","1","89","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","662","1"
"18","1","90","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","643","0"
"18","1","91","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","601","0"
"18","1","92","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","598","1"
"18","1","93","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","840","1"
"18","1","94","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","809","1"
"18","1","95","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","787","1"
"18","1","96","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","788","1"
"18","1","97","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","968","1"
"18","1","98","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","907","1"
"18","1","99","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1077","1"
"18","1","100","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","670","1"
"18","1","101","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","725","1"
"18","1","102","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","580","1"
"18","1","103","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","685","1"
"18","1","104","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","843","1"
"18","1","105","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","740","1"
"18","1","106","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","808","1"
"18","1","107","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1068","1"
"18","1","108","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","827","1"
"18","2","109","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1051","1"
"18","2","110","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","654","1"
"18","2","111","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","724","1"
"18","2","112","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","913","1"
"18","2","113","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","871","1"
"18","2","114","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","713","1"
"18","2","115","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","677","1"
"18","2","116","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","684","1"
"18","2","117","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","707","1"
"18","2","118","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","852","1"
"18","2","119","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","811","1"
"18","2","120","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","844","1"
"18","2","121","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","821","1"
"18","2","122","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","687","1"
"18","2","123","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","643","1"
"18","2","124","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","745","1"
"18","2","125","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","727","1"
"18","2","126","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","761","1"
"18","2","127","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","755","1"
"18","2","128","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","852","1"
"18","2","129","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","745","1"
"18","2","130","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","914","1"
"18","2","131","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","736","1"
"18","2","132","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","661","1"
"18","2","133","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","850","1"
"18","2","134","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","807","1"
"18","2","135","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","957","1"
"18","2","136","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","811","1"
"18","2","137","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","758","1"
"18","2","138","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","713","1"
"18","2","139","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","936","1"
