"Subject","Block","Trial","Matching","Speaker","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
7436476,2,24,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",659,0.659,1
7436476,2,25,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",999,0.999,0
7436476,2,26,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",1071,1.071,1
7436476,2,27,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",643,0.643,1
7436476,2,28,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",524,0.524,1
7436476,2,29,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",676,0.676,1
7436476,2,30,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",564,0.564,1
7436476,2,31,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",602,0.602,1
7436476,2,32,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",948,0.948,1
7436476,2,33,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",487,0.487,1
7436476,2,34,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",372,0.372,1
7436476,2,35,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",637,0.637,1
7436476,2,36,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",470,0.47,1
7436476,2,37,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",393,0.393,1
7436476,2,38,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",570,0.57,1
7436476,2,39,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",490,0.49,1
7436476,2,40,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",664,0.664,1
7436476,2,41,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",701,0.701,1
7436476,2,42,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",766,0.766,1
7436476,2,43,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",939,0.939,1
7436476,2,44,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",542,0.542,1
7436476,2,45,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",750,0.75,1
7436476,2,46,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",621,0.621,1
7436476,2,47,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",799,0.799,1
7436476,2,48,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",883,0.883,0
7436476,2,49,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",666,0.666,1
7436476,2,50,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",694,0.694,1
7436476,2,51,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",1008,1.008,1
7436476,2,52,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",597,0.597,1
7436476,2,53,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",608,0.608,1
7436476,2,54,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",923,0.923,1
7436476,2,55,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",545,0.545,1
7436476,2,56,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",581,0.581,1
7436476,2,57,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1039,1.039,1
7436476,2,58,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",562,0.562,1
7436476,2,59,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",681,0.681,1
7436476,2,60,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",966,0.966,1
7436476,2,61,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1021,1.021,0
7436476,2,62,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",784,0.784,1
7436476,2,63,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",645,0.645,1
7436476,2,64,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",628,0.628,1
7436476,2,65,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",463,0.463,1
7436476,2,66,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",918,0.918,0
7436476,2,67,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",722,0.722,1
7436476,2,68,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",567,0.567,1
7436476,2,69,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",898,0.898,1
7436476,2,70,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",605,0.605,1
7436476,2,71,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",626,0.626,1
7436476,2,72,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",547,0.547,1
7436476,3,1,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1045,1.045,1
7436476,3,2,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",436,0.436,1
7436476,3,3,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",533,0.533,1
7436476,3,4,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",654,0.654,1
7436476,3,5,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",499,0.499,1
7436476,3,6,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",424,0.424,1
7436476,3,7,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",579,0.579,1
7436476,3,8,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",500,0.5,1
7436476,3,9,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",430,0.43,0
7436476,3,10,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",595,0.595,1
7436476,3,11,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",432,0.432,1
7436476,3,12,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",770,0.77,1
7436476,3,13,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",769,0.769,1
7436476,3,14,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",814,0.814,1
7436476,3,15,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",423,0.423,1
7436476,3,16,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1050,1.05,1
7436476,3,17,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",784,0.784,1
7436476,3,18,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",834,0.834,1
7436476,3,19,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",437,0.437,1
7436476,3,20,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",680,0.68,1
7436476,3,21,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",904,0.904,1
7436476,3,22,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",842,0.842,1
7436476,3,23,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",950,0.95,1
7436476,3,24,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",592,0.592,1
7436476,3,25,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",760,0.76,1
7436476,3,26,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",679,0.679,1
7436476,3,27,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",427,0.427,1
7436476,3,28,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",478,0.478,1
7436476,3,29,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",424,0.424,1
7436476,3,30,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",614,0.614,1
7436476,3,31,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",938,0.938,1
7436476,3,32,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",846,0.846,1
7436476,3,33,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",548,0.548,1
7436476,3,34,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",394,0.394,1
7436476,3,35,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",489,0.489,1
7436476,3,36,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",380,0.38,1
7436476,3,37,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",629,0.629,1
7436476,3,38,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",532,0.532,1
7436476,3,39,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",446,0.446,1
7436476,3,40,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",442,0.442,1
7436476,3,41,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",781,0.781,0
7436476,3,42,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",411,0.411,1
7436476,3,43,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",818,0.818,1
7436476,3,44,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",806,0.806,1
7436476,3,45,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",489,0.489,1
7436476,3,46,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",685,0.685,0
7436476,3,47,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",652,0.652,1
7436476,3,48,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",777,0.777,0
7436476,3,49,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",658,0.658,1
7436476,3,50,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",607,0.607,1
7436476,3,51,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",556,0.556,1
7436476,3,52,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",626,0.626,1
7436476,3,53,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",792,0.792,1
7436476,3,54,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",1178,1.178,1
7436476,3,55,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1081,1.081,1
7436476,3,56,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",475,0.475,1
7436476,3,57,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",520,0.52,1
7436476,3,58,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",656,0.656,1
7436476,3,59,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",732,0.732,1
7436476,3,60,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",427,0.427,1
7436476,3,61,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",982,0.982,1
7436476,3,62,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",693,0.693,1
7436476,3,63,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",818,0.818,1
7436476,3,64,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",830,0.83,1
7436476,3,65,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",750,0.75,0
7436476,3,66,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",532,0.532,1
7436476,3,67,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",607,0.607,1
7436476,3,68,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",374,0.374,1
7436476,3,69,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",843,0.843,1
7436476,3,70,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",834,0.834,1
7436476,3,71,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",717,0.717,1
7436476,3,72,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",792,0.792,1
7436568,1,2,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1091,1.091,1
7436568,1,3,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",1113,1.113,1
7436568,1,4,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1180,1.18,1
7436568,1,5,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",1062,1.062,1
7436568,1,6,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",639,0.639,1
7436568,1,7,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",1070,1.07,0
7436568,1,8,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",872,0.872,1
7436568,1,9,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",1196,1.196,0
7436568,1,10,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",731,0.731,1
7436568,1,11,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",571,0.571,1
7436568,1,12,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",640,0.64,1
7436568,1,13,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",648,0.648,1
