"Subject","Group","Condition","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
18080,2,"sad",3,80,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",877,0.877,1
18080,2,"line",4,1,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1267,1.267,0
18080,2,"happy",4,2,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",749,0.749,1
18080,2,"happy",4,3,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",844,0.844,1
18080,2,"sad",4,4,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",544,0.544,1
18080,2,"sad",4,5,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",473,0.473,1
18080,2,"neutral",4,6,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",661,0.661,1
18080,2,"line",4,7,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",681,0.681,1
18080,2,"neutral",4,8,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",623,0.623,1
18080,2,"happy",4,9,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",523,0.523,1
18080,2,"happy",4,10,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",560,0.56,1
18080,2,"line",4,11,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",1057,1.057,1
18080,2,"neutral",4,12,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",843,0.843,1
18080,2,"neutral",4,13,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",466,0.466,1
18080,2,"happy",4,14,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",822,0.822,1
18080,2,"line",4,15,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",765,0.765,1
18080,2,"neutral",4,16,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",929,0.929,1
18080,2,"line",4,17,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",664,0.664,0
18080,2,"line",4,18,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1010,1.01,1
18080,2,"happy",4,19,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",571,0.571,1
18080,2,"happy",4,20,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",547,0.547,1
18080,2,"happy",4,21,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",511,0.511,1
18080,2,"sad",4,22,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",484,0.484,1
18080,2,"sad",4,23,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",465,0.465,1
18080,2,"line",4,24,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",500,0.5,0
18080,2,"sad",4,25,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",717,0.717,1
18080,2,"happy",4,26,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",378,0.378,1
18080,2,"sad",4,27,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",579,0.579,1
18080,2,"happy",4,28,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",481,0.481,1
18080,2,"happy",4,29,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",450,0.45,0
18080,2,"neutral",4,30,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",622,0.622,0
18080,2,"line",4,31,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",593,0.593,1
18080,2,"sad",4,32,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",955,0.955,1
18080,2,"sad",4,33,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",646,0.646,1
18080,2,"sad",4,34,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",477,0.477,1
18080,2,"line",4,35,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",510,0.51,1
18080,2,"line",4,36,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",1013,1.013,1
18080,2,"line",4,37,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",623,0.623,1
18080,2,"line",4,38,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",623,0.623,1
18080,2,"sad",4,39,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",715,0.715,1
18080,2,"sad",4,40,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1135,1.135,1
18080,2,"neutral",4,41,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",810,0.81,1
18080,2,"sad",4,42,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",551,0.551,1
18080,2,"neutral",4,43,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",905,0.905,1
18080,2,"happy",4,44,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",600,0.6,1
18080,2,"line",4,45,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",571,0.571,1
18080,2,"happy",4,46,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",583,0.583,1
18080,2,"happy",4,47,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",699,0.699,1
18080,2,"neutral",4,48,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",646,0.646,1
18080,2,"sad",4,49,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",534,0.534,1
18080,2,"neutral",4,50,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",638,0.638,1
18080,2,"line",4,51,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",545,0.545,1
18080,2,"line",4,52,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",403,0.403,1
18080,2,"neutral",4,53,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",523,0.523,1
18080,2,"happy",4,54,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",699,0.699,1
18080,2,"neutral",4,55,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",601,0.601,1
18080,2,"neutral",4,56,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",714,0.714,1
18080,2,"happy",4,57,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",653,0.653,1
18080,2,"line",4,58,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",670,0.67,1
18080,2,"neutral",4,59,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1121,1.121,1
18080,2,"sad",4,60,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",1035,1.035,1
18080,2,"neutral",4,61,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",625,0.625,1
18080,2,"sad",4,62,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",943,0.943,1
18080,2,"line",4,63,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",1285,1.285,1
18080,2,"happy",4,64,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",606,0.606,1
18080,2,"line",4,65,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",622,0.622,1
18080,2,"neutral",4,66,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",555,0.555,1
18080,2,"sad",4,67,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",741,0.741,1
18080,2,"line",4,68,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",596,0.596,1
18080,2,"sad",4,69,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",631,0.631,0
18080,2,"happy",4,70,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",514,0.514,1
18080,2,"neutral",4,71,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",704,0.704,1
18080,2,"neutral",4,72,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",477,0.477,1
18080,2,"sad",4,73,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",561,0.561,0
18080,2,"happy",4,74,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",570,0.57,1
18080,2,"sad",4,75,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",567,0.567,1
18080,2,"neutral",4,76,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",739,0.739,1
18080,2,"sad",4,77,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1397,1.397,1
18080,2,"line",4,78,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",575,0.575,1
18080,2,"neutral",4,79,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",825,0.825,0
18080,2,"happy",4,80,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",667,0.667,1
18083,2,"line",1,1,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",904,0.904,1
18083,2,"sad",1,2,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",818,0.818,0
18083,2,"happy",1,3,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",959,0.959,1
18083,2,"neutral",1,4,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1102,1.102,1
18083,2,"happy",1,5,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1216,1.216,1
18083,2,"sad",1,6,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",798,0.798,1
18083,2,"sad",1,7,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",972,0.972,1
18083,2,"line",1,8,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1131,1.131,1
18083,2,"happy",1,9,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",948,0.948,1
18083,2,"line",1,10,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",636,0.636,1
18083,2,"happy",1,11,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",744,0.744,1
18083,2,"neutral",1,12,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1040,1.04,1
18083,2,"sad",1,13,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1061,1.061,1
18083,2,"sad",1,14,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1016,1.016,1
18083,2,"happy",1,15,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",1206,1.206,0
18083,2,"sad",1,16,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",988,0.988,1
18083,2,"line",1,17,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",930,0.93,1
18083,2,"line",1,18,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1027,1.027,1
18083,2,"happy",1,19,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",696,0.696,0
18083,2,"neutral",1,20,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1370,1.37,1
18083,2,"line",1,21,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",705,0.705,1
18083,2,"happy",1,22,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",651,0.651,1
18083,2,"neutral",1,23,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1055,1.055,1
18083,2,"line",1,24,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1131,1.131,1
18083,2,"sad",1,25,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1068,1.068,1
18083,2,"happy",1,26,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",815,0.815,1
18083,2,"sad",1,27,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",924,0.924,1
18083,2,"neutral",1,28,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",733,0.733,1
18083,2,"line",1,29,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1070,1.07,1
18083,2,"neutral",1,30,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1161,1.161,1
18083,2,"happy",1,31,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",736,0.736,1
18083,2,"neutral",1,32,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",833,0.833,1
18083,2,"line",1,33,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1078,1.078,1
18083,2,"happy",1,34,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",904,0.904,1
18083,2,"neutral",1,35,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",818,0.818,1
18083,2,"neutral",1,36,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",808,0.808,1
18083,2,"line",1,37,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1173,1.173,1
18083,2,"happy",1,38,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",749,0.749,1
18083,2,"neutral",1,39,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",604,0.604,1
18083,2,"line",1,40,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",627,0.627,1
18083,2,"line",1,41,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1247,1.247,1
18083,2,"line",1,42,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",851,0.851,1
18083,2,"happy",1,43,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",999,0.999,1
18083,2,"happy",1,44,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",861,0.861,1
18083,2,"neutral",1,45,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",912,0.912,1
18083,2,"line",1,46,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1242,1.242,1
18083,2,"line",1,47,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",854,0.854,1
18083,2,"happy",1,48,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",730,0.73,1
18083,2,"neutral",1,49,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",859,0.859,0
18083,2,"happy",1,50,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1142,1.142,1
18083,2,"sad",1,51,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","0",1500,1.5,0
18083,2,"neutral",1,52,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","0",1500,1.5,0
18083,2,"neutral",1,53,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1067,1.067,1
18083,2,"neutral",1,54,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",814,0.814,0
18083,2,"neutral",1,55,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",675,0.675,1
18083,2,"happy",1,56,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",934,0.934,1
18083,2,"neutral",1,57,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1127,1.127,1
18083,2,"happy",1,58,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",687,0.687,1
18083,2,"happy",1,59,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",594,0.594,1
18083,2,"line",1,60,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",824,0.824,1
18083,2,"sad",1,61,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",637,0.637,1
18083,2,"sad",1,62,"ve.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",993,0.993,1
18083,2,"sad",1,63,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",847,0.847,0
18083,2,"sad",1,64,"he.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",787,0.787,1
18083,2,"line",1,65,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",793,0.793,1
18083,2,"sad",1,66,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",767,0.767,1
18083,2,"sad",1,67,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1271,1.271,1
18083,2,"neutral",1,68,"ve.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",658,0.658,1
