Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,374.365900061093,0.374365900061093,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,735.440099961124,0.735440099961124,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,507.076699985191,0.507076699985191,0
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,367.237700033002,0.367237700033002,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,608.218200039119,0.608218200039119,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,513.566499925219,0.513566499925219,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,437.819399987347,0.437819399987347,0
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,741.197599912994,0.741197599912994,0
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,445.16600004863,0.44516600004863,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,393.320100032724,0.393320100032724,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,514.313400024548,0.514313400024548,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,709.88999994006,0.70988999994006,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,518.298199982382,0.518298199982382,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,687.655400019139,0.687655400019139,0
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,766.611900064163,0.766611900064163,0
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,527.379999984987,0.527379999984987,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,522.71509997081,0.52271509997081,0
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,536.590700037777,0.536590700037777,0
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,430.414899950847,0.430414899950847,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,661.047599976882,0.661047599976882,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,549.454199965112,0.549454199965112,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,606.175599968992,0.606175599968992,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,543.159199994989,0.543159199994989,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,352.25660004653,0.35225660004653,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,583.021100028418,0.583021100028418,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,582.462199963629,0.582462199963629,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,439.3812000053,0.4393812000053,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,465.948599972762,0.465948599972762,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,476.926999981515,0.476926999981515,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,707.970399991609,0.707970399991609,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,436.36539997533,0.43636539997533,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,514.888299978338,0.514888299978338,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,486.327700084075,0.486327700084075,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,841.634499956854,0.841634499956854,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,696.812300011516,0.696812300011516,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,735.852399957366,0.735852399957366,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,646.17109997198,0.64617109997198,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,508.805399993435,0.508805399993435,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,526.955299894325,0.526955299894325,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,522.324699908495,0.522324699908495,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,645.953000057489,0.645953000057489,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,893.871100037359,0.893871100037359,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,607.579000061378,0.607579000061378,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,547.073199995793,0.547073199995793,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,732.199400081299,0.732199400081299,0
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,519.636999932118,0.519636999932118,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,729.094699956477,0.729094699956477,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,527.912099962123,0.527912099962123,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,611.988799995743,0.611988799995743,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,446.619899943471,0.446619899943471,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,449.157299939543,0.449157299939543,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,458.10069993604,0.45810069993604,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,409.749399987049,0.409749399987049,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,402.382900007069,0.402382900007069,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,695.3649999341,0.6953649999341,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,786.120699951425,0.786120699951425,0
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,521.280200104229,0.521280200104229,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,488.681199960411,0.488681199960411,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,495.417000027373,0.495417000027373,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,421.671200077981,0.421671200077981,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,812.895399983972,0.812895399983972,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,782.644600025378,0.782644600025378,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,493.672700016759,0.493672700016759,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,588.505699997768,0.588505699997768,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,393.471900024451,0.393471900024451,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,364.185099955648,0.364185099955648,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,536.580699961633,0.536580699961633,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,748.697899980471,0.748697899980471,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,774.473400088027,0.774473400088027,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,497.461999999359,0.497461999999359,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,658.934899955057,0.658934899955057,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,523.037099977955,0.523037099977955,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,537.904200027697,0.537904200027697,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,890.577299986035,0.890577299986035,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,644.648600020446,0.644648600020446,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,449.231200036593,0.449231200036593,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,431.715499958955,0.431715499958955,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,592.630599974655,0.592630599974655,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,581.865199957974,0.581865199957974,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,683.397299959324,0.683397299959324,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,847.258899942972,0.847258899942972,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,516.466000000946,0.516466000000946,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,701.543899951503,0.701543899951503,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,802.402700064704,0.802402700064704,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,519.702399964444,0.519702399964444,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,886.355199967511,0.886355199967511,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,570.849100011401,0.570849100011401,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,530.265799956396,0.530265799956396,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,619.612799957395,0.619612799957395,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,606.507000047714,0.606507000047714,1
32,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,859.019399969839,0.859019399969839,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,527.695500059053,0.527695500059053,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,385.460800025612,0.385460800025612,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,660.008499980904,0.660008499980904,1
32,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,463.295700028539,0.463295700028539,1
32,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,495.1013000682,0.4951013000682,1
33,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,556.839700089768,0.556839700089768,0
33,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,687.366600031965,0.687366600031965,1
